# id: GB/NERC/BAS/PDC/02074
# title: Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023
# summary: This dataset contains rates and cumulative anomalies in surface mass balance, dynamics, and total mass change and their associated uncertainty for the Antarctic Ice Sheet (in its entirety and split into West Antarctica, East Antarctica and the Antarctic Peninsula) for the period 1979 to 2023 and for the Greenland Ice Sheet for the period 1972 to 2023. The data are reconciled estimates of mass balance from three independent satellite-based techniques: altimetry, gravimetry, and the input-output method. This dataset is part of the Ice Sheet Mass Balance Intercomparison Exercise (IMBIE).
# acknowledgement: This work is an outcome of the Ice Sheet Mass Balance Inter-comparison Exercise (IMBIE) supported by ESA EOEP-5 "EO Science for Society" (Contract Number 4000134549/21/I-NB), the ESA "Climate Change Initiative" (Contract Number 4000126813/19/I-NB), and the NASA Cryosphere Program.
# keywords: Antarctica,Earth observation,Greenland,ice sheet,satellite,sea level rise
# citation: Otosaka, I., Shepherd, A., Amory, C., Horwath, M., King, M., Nowicki, S., Payne, A., Rignot, E., Sørensen, L., Schlegel, N., Simon, K., Smith, B., Sutterley, T., van den Broeke, M., Velicogna, I., A, G., Agosta, C., Ditmar, P., Döhne, T., … Wouters, B. (2026). Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023 (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/128c5e33-5224-4197-82f0-19dcc95b80a0
# license: http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/
# history: The data used to produce this reconciled mass balance estimate were gathered in the framework of the IMBIE project. In total, 45 independent satellite estimates of mass change (21 estimates for Antarctica and 24 estimates for Greenland) were used to produce this final dataset. The methodology to aggregate these into a final estimate is described in Otosaka et al. (2026).
# source: IMBIE software v3.1 https://doi.org/10.5281/zenodo.14217193
# comment: The data are reconciled estimates from 45 individual satellite-based surveys derived from the altimetry, gravimetry and input-output techniques. The respective one sigma uncertainties for each reconciled dataset are provided.
# : Each dataset contributed to the IMBIE project was processed independently by their contributors and the methods and errors on their dataset have been documented in an international peer-reviewed journal. A dedicated processor was developed in Python to compute the reconciled mass balance estimate and its uncertainty, and the core code is freely available at https://doi.org/10.5281/zenodo.14217193 (Otosaka, I. N., Gilbert, L., Pattle, M., Roca-Aparici, M., & Shepherd, A. (2024). IMBIE software v3.1. Zenodo).
# institution: Northumbria University
# authors: Inès Otosaka,Andrew Shepherd,Charles Amory,Martin Horwath,Michalea King,Sophie Nowicki,Antony Payne,Eric Rignot,Louise Sandberg Sørensen,Nicole-Jeanne Schlegel,Karen Simon,Benjamin Smith,Tyler Sutterley,Michiel van den Broeke,Isabella Velicogna,Geruo A,Cécile Agosta,Pavel Ditmar,Thorben Döhne,Marcus Engdahl,Xavier Fettweis,Rene Forsberg,Alex Gardner,Linda Gilbert,Heiko Goelzer,Noel Gourmelen,Andreas Groh,Nicolaj Hansen,Christopher Harig,Veit Helm,Shfaqat Khan,Christoph Kittel,Peter Langen,Mathias Larsen,Bryant Loomis,Malcolm McMillan,Brooke Medley,Daniele Melini,Ruth Mottram,Alan Muir,Johan Nilsson,Brice Noël,Mark Pattle,Mònica Roca i Aparici,Ingo Sasgen,Himanshu Save,Bernd Scheuchl,Ernst Schrama,Ludwig Schröder,Ki-Weon Seo,Sebastian Simonsen,Thomas Slater,Giorgio Spada,Bramha Dutt Vishwakarma,Nander Wever,David Wiese,Bert Wouters
# project: IMBIE http://imbie.org/
# publisher_name: NERC EDS UK Polar Data Centre
# publisher_type: institution
# publisher_email: pdc@bas.ac.uk
# publisher_url: https://www.bas.ac.uk/data/uk-pdc/
# time_coverage_start: 1979-01-01
# time_coverage_end: 2023-12-01
# geospatial_lon_min: -180 (degree_east)
# geospatial_lon_max: 180 (degree_east)
# geospatial_lat_min: -90 (degree_north)
# geospatial_lat_max: -60 (degree_north)
# geospatial_bounds_crs: EPSG:4326
# data_type: East Antarctica mm
Date,Mass balance (mm/yr),Mass balance uncertainty (mm/yr),Cumulative mass balance anomaly (mm),Cumulative mass balance anomaly uncertainty (mm),Surface mass balance anomaly (mm/yr),Surface mass balance anomaly uncertainty (mm/yr),Cumulative surface mass balance anomaly (mm),Cumulative surface mass balance anomaly uncertainty (mm),Dynamics mass balance anomaly (mm/yr),Dynamics mass balance anomaly uncertainty (mm/yr),Cumulative dynamics mass balance anomaly (mm),Cumulative dynamics mass balance anomaly uncertainty (mm)
1981-03-01,0.1449075,0.0945175,0.041778333,0.248310278,0.518220011,0.07197343,0.565577107,0.101132737,-0.373312511,0.118801231,-0.523798565,0.268115431
1981-04-01,0.1449075,0.0945175,0.053854167,0.249804722,0.518220011,0.07197343,0.608762108,0.103244911,-0.373312511,0.118801231,-0.554907941,0.270299886
1981-05-01,0.1449075,0.0945175,0.065929722,0.251290556,0.518220011,0.07197343,0.651947109,0.105314733,-0.373312511,0.118801231,-0.586017317,0.272466829
1981-06-01,0.1449075,0.0945175,0.078005278,0.2527675,0.518220011,0.07197343,0.69513211,0.107344651,-0.373312511,0.118801231,-0.617126693,0.274616673
1981-07-01,0.1449075,0.0945175,0.090081111,0.254235833,0.518220011,0.07197343,0.738317111,0.109336889,-0.373312511,0.118801231,-0.648236069,0.276749818
1981-08-01,0.1449075,0.0945175,0.102156667,0.255695556,0.518220011,0.07197343,0.781502112,0.111293471,-0.373312511,0.118801231,-0.679345445,0.278866646
1981-09-01,0.1449075,0.0945175,0.114232222,0.257147222,0.518220011,0.07197343,0.824687113,0.113216244,-0.373312511,0.118801231,-0.710454821,0.280967526
1981-10-01,0.1449075,0.0945175,0.126307778,0.258590833,0.518220011,0.07197343,0.867872113,0.115106903,-0.373312511,0.118801231,-0.741564197,0.283052813
1981-11-01,0.1449075,0.0945175,0.138383611,0.260026389,0.518220011,0.07197343,0.911057114,0.116967005,-0.373312511,0.118801231,-0.772673573,0.28512285
1981-12-01,0.1449075,0.0945175,0.150459167,0.261453889,0.517930243,0.071969724,0.954217968,0.118797799,-0.373022743,0.118798986,-0.803758801,0.287177888
1982-01-01,0.0605375,0.093644722,0.155503889,0.262847778,0.191847738,0.067799944,0.970205279,0.120399279,-0.131310238,0.115612138,-0.814701321,0.289110682
1982-02-01,0.0605375,0.093644722,0.160548611,0.264234167,0.191847738,0.067799944,0.986192591,0.121979735,-0.131310238,0.115612138,-0.825643841,0.291030641
1982-03-01,0.0605375,0.093644722,0.165593611,0.265613333,0.191847738,0.067799944,1.002179902,0.123539974,-0.131310238,0.115612138,-0.836586361,0.292938016
1982-04-01,0.0605375,0.093644722,0.170638333,0.266985556,0.191847738,0.067799944,1.018167214,0.125080752,-0.131310238,0.115612138,-0.84752888,0.294833052
1982-05-01,0.0605375,0.093644722,0.175683056,0.268350556,0.191847738,0.067799944,1.034154525,0.12660278,-0.131310238,0.115612138,-0.8584714,0.296715985
1982-06-01,0.0605375,0.093644722,0.180727778,0.269708611,0.191847738,0.067799944,1.050141837,0.128106726,-0.131310238,0.115612138,-0.86941392,0.298587044
1982-07-01,0.0605375,0.093644722,0.185772778,0.27106,0.191847738,0.067799944,1.066129148,0.12959322,-0.131310238,0.115612138,-0.88035644,0.300446451
1982-08-01,0.0605375,0.093644722,0.1908175,0.272404722,0.191847738,0.067799944,1.08211646,0.131062856,-0.131310238,0.115612138,-0.89129896,0.302294422
1982-09-01,0.0605375,0.093644722,0.195862222,0.273742778,0.191847738,0.067799944,1.098103771,0.132516193,-0.131310238,0.115612138,-0.90224148,0.304131163
1982-10-01,0.0605375,0.093644722,0.200906944,0.275074444,0.191847738,0.067799944,1.114091083,0.133953764,-0.131310238,0.115612138,-0.913183999,0.305956879
1982-11-01,0.0605375,0.093644722,0.205951944,0.276399444,0.191847738,0.067799944,1.130078394,0.13537607,-0.131310238,0.115612138,-0.924126519,0.307771765
1982-12-01,0.0605375,0.093644722,0.210996667,0.277718333,0.191609281,0.06779559,1.146045834,0.136783407,-0.131071781,0.115609584,-0.935049167,0.309575931
1983-01-01,0.000534722,0.091975,0.211041111,0.278984722,-0.076731025,0.062895425,1.139651582,0.137983163,0.077265747,0.111423674,-0.928610355,0.311242446
1983-02-01,0.000534722,0.091975,0.211085833,0.280245278,-0.076731025,0.062895425,1.13325733,0.139172577,0.077265747,0.111423674,-0.922171543,0.312900085
1983-03-01,0.000534722,0.091975,0.211130278,0.2815,-0.076731025,0.062895425,1.126863078,0.140351912,0.077265747,0.111423674,-0.915732731,0.314548988
1983-04-01,0.000534722,0.091975,0.211175,0.282749444,-0.076731025,0.062895425,1.120468826,0.141521419,0.077265747,0.111423674,-0.909293918,0.316189293
1983-05-01,0.000534722,0.091975,0.211219444,0.283993333,-0.076731025,0.062895425,1.114074574,0.14268134,0.077265747,0.111423674,-0.902855106,0.317821132
1983-06-01,0.000534722,0.091975,0.211263889,0.285231667,-0.076731025,0.062895425,1.107680322,0.143831908,0.077265747,0.111423674,-0.896416294,0.319444635
1983-07-01,0.000534722,0.091975,0.211308611,0.286465,-0.076731025,0.062895425,1.10128607,0.144973345,0.077265747,0.111423674,-0.889977482,0.321059929
1983-08-01,0.000534722,0.091975,0.211353056,0.287692778,-0.076731025,0.062895425,1.094891818,0.146105864,0.077265747,0.111423674,-0.883538669,0.322667136
1983-09-01,0.000534722,0.091975,0.211397778,0.288915278,-0.076731025,0.062895425,1.088497566,0.147229673,0.077265747,0.111423674,-0.877099857,0.324266378
1983-10-01,0.000534722,0.091975,0.211442222,0.290132778,-0.076731025,0.062895425,1.082103313,0.148344967,0.077265747,0.111423674,-0.870661045,0.325857771
1983-11-01,0.000534722,0.091975,0.211486667,0.291345,-0.076731025,0.062895425,1.075709061,0.14945194,0.077265747,0.111423674,-0.864222233,0.327441429
1983-12-01,0.000534722,0.091975,0.211531389,0.292552222,-0.076518925,0.062900469,1.069332484,0.150550948,0.077053647,0.111426521,-0.857801095,0.329017546
1984-01-01,-0.013627778,0.090938889,0.210395556,0.293727778,0.162160916,0.068575944,1.082845894,0.151846885,-0.175788694,0.113897066,-0.872450153,0.330656303
1984-02-01,-0.013627778,0.090938889,0.20926,0.294898611,0.162160916,0.068575944,1.096359304,0.153131854,-0.175788694,0.113897066,-0.887099211,0.332286978
1984-03-01,-0.013627778,0.090938889,0.208124444,0.296064722,0.162160916,0.068575944,1.109872713,0.15440613,-0.175788694,0.113897066,-0.901748269,0.33390969
1984-04-01,-0.013627778,0.090938889,0.206988611,0.297226389,0.162160916,0.068575944,1.123386123,0.155669976,-0.175788694,0.113897066,-0.916397327,0.335524554
1984-05-01,-0.013627778,0.090938889,0.205853056,0.298383333,0.162160916,0.068575944,1.136899533,0.156923643,-0.175788694,0.113897066,-0.931046384,0.337131683
1984-06-01,-0.013627778,0.090938889,0.2047175,0.299536111,0.162160916,0.068575944,1.150412942,0.158167374,-0.175788694,0.113897066,-0.945695442,0.338731186
1984-07-01,-0.013627778,0.090938889,0.203581667,0.300684167,0.162160916,0.068575944,1.163926352,0.1594014,-0.175788694,0.113897066,-0.9603445,0.340323172
1984-08-01,-0.013627778,0.090938889,0.202446111,0.301828056,0.162160916,0.068575944,1.177439761,0.160625947,-0.175788694,0.113897066,-0.974993558,0.341907746
1984-09-01,-0.013627778,0.090938889,0.201310278,0.3029675,0.162160916,0.068575944,1.190953171,0.161841228,-0.175788694,0.113897066,-0.989642616,0.34348501
1984-10-01,-0.013627778,0.090938889,0.200174722,0.304102778,0.162160916,0.068575944,1.204466581,0.163047452,-0.175788694,0.113897066,-1.004291673,0.345055064
1984-11-01,-0.013627778,0.090938889,0.199039167,0.305233611,0.162160916,0.068575944,1.21797999,0.164244817,-0.175788694,0.113897066,-1.018940731,0.346618006
1984-12-01,-0.013627778,0.090938889,0.197903333,0.306360556,0.162057875,0.06857332,1.231484813,0.165433425,-0.175685653,0.113895486,-1.033581202,0.34817389
1985-01-01,0.014959722,0.091755,0.19915,0.307503333,0.046104601,0.065620459,1.235326863,0.16651443,-0.031144878,0.112805251,-1.036176609,0.349693403
1985-02-01,0.014959722,0.091755,0.200396667,0.308641944,0.046104601,0.065620459,1.239168914,0.167588461,-0.031144878,0.112805251,-1.038772015,0.351206343
1985-03-01,0.014959722,0.091755,0.201643333,0.309776667,0.046104601,0.065620459,1.243010964,0.168655654,-0.031144878,0.112805251,-1.041367422,0.352712792
1985-04-01,0.014959722,0.091755,0.20289,0.310906944,0.046104601,0.065620459,1.246853014,0.169716135,-0.031144878,0.112805251,-1.043962828,0.354212835
1985-05-01,0.014959722,0.091755,0.204136667,0.312033056,0.046104601,0.065620459,1.250695064,0.170770031,-0.031144878,0.112805251,-1.046558235,0.355706552
1985-06-01,0.014959722,0.091755,0.205383333,0.313155278,0.046104601,0.065620459,1.254537114,0.171817463,-0.031144878,0.112805251,-1.049153642,0.357194023
1985-07-01,0.014959722,0.091755,0.20663,0.314273611,0.046104601,0.065620459,1.258379164,0.172858548,-0.031144878,0.112805251,-1.051749048,0.358675325
1985-08-01,0.014959722,0.091755,0.207876389,0.315387778,0.046104601,0.065620459,1.262221214,0.173893401,-0.031144878,0.112805251,-1.054344455,0.360150535
1985-09-01,0.014959722,0.091755,0.209123056,0.316498056,0.046104601,0.065620459,1.266063264,0.174922131,-0.031144878,0.112805251,-1.056939861,0.361619726
1985-10-01,0.014959722,0.091755,0.210369722,0.317604444,0.046104601,0.065620459,1.269905314,0.175944846,-0.031144878,0.112805251,-1.059535268,0.363082973
1985-11-01,0.014959722,0.091755,0.211616389,0.318706944,0.046104601,0.065620459,1.273747364,0.176961651,-0.031144878,0.112805251,-1.062130674,0.364540346
1985-12-01,0.014959722,0.091755,0.212863056,0.319805833,0.046209177,0.06561981,1.277598129,0.177972627,-0.031249455,0.112804874,-1.064734795,0.365991907
1986-01-01,0.060564167,0.091908056,0.21791,0.320904444,0.163890923,0.064888954,1.291255706,0.178955686,-0.103326757,0.112506298,-1.073345359,0.367430104
1986-02-01,0.060564167,0.091908056,0.222956944,0.321999444,0.163890923,0.064888954,1.304913283,0.179933373,-0.103326757,0.112506298,-1.081955922,0.368862694
1986-03-01,0.060564167,0.091908056,0.228004167,0.323090556,0.163890923,0.064888954,1.31857086,0.180905777,-0.103326757,0.112506298,-1.090566485,0.370289741
1986-04-01,0.060564167,0.091908056,0.233051111,0.324178056,0.163890923,0.064888954,1.332228437,0.181872982,-0.103326757,0.112506298,-1.099177048,0.37171131
1986-05-01,0.060564167,0.091908056,0.238098056,0.325261944,0.163890923,0.064888954,1.345886014,0.18283507,-0.103326757,0.112506298,-1.107787611,0.373127463
1986-06-01,0.060564167,0.091908056,0.243145,0.326342222,0.163890923,0.064888954,1.35954359,0.183792122,-0.103326757,0.112506298,-1.116398174,0.374538262
1986-07-01,0.060564167,0.091908056,0.248192222,0.327419167,0.163890923,0.064888954,1.373201167,0.184744217,-0.103326757,0.112506298,-1.125008737,0.375943766
1986-08-01,0.060564167,0.091908056,0.253239167,0.328492222,0.163890923,0.064888954,1.386858744,0.18569143,-0.103326757,0.112506298,-1.1336193,0.377344035
1986-09-01,0.060564167,0.091908056,0.258286111,0.329561944,0.163890923,0.064888954,1.400516321,0.186633835,-0.103326757,0.112506298,-1.142229863,0.378739127
1986-10-01,0.060564167,0.091908056,0.263333056,0.330628333,0.163890923,0.064888954,1.414173898,0.187571506,-0.103326757,0.112506298,-1.150840426,0.380129099
1986-11-01,0.060564167,0.091908056,0.26838,0.331691111,0.163890923,0.064888954,1.427831475,0.188504512,-0.103326757,0.112506298,-1.159450989,0.381514007
1986-12-01,0.060564167,0.091908056,0.273427222,0.332750556,0.163414298,0.064881705,1.441449333,0.189432717,-0.102850132,0.112502117,-1.168021833,0.382893804
1987-01-01,-0.101979167,0.092995,0.264928889,0.333831667,-0.372941081,0.056724501,1.41037091,0.190139142,0.270961914,0.108929973,-1.145441674,0.384182868
1987-02-01,-0.101979167,0.092995,0.256430556,0.334909167,-0.372941081,0.056724501,1.379292487,0.190842952,0.270961914,0.108929973,-1.122861514,0.385467623
1987-03-01,-0.101979167,0.092995,0.247932222,0.335983333,-0.372941081,0.056724501,1.348214063,0.191544176,0.270961914,0.108929973,-1.100281355,0.386748109
1987-04-01,-0.101979167,0.092995,0.239434167,0.337054167,-0.372941081,0.056724501,1.31713564,0.192242843,0.270961914,0.108929973,-1.077701195,0.388024369
1987-05-01,-0.101979167,0.092995,0.230935833,0.338121667,-0.372941081,0.056724501,1.286057216,0.192938979,0.270961914,0.108929973,-1.055121036,0.389296446
1987-06-01,-0.101979167,0.092995,0.2224375,0.339185556,-0.372941081,0.056724501,1.254978793,0.193632613,0.270961914,0.108929973,-1.032540876,0.390564379
1987-07-01,-0.101979167,0.092995,0.213939167,0.340246389,-0.372941081,0.056724501,1.22390037,0.19432377,0.270961914,0.108929973,-1.009960717,0.39182821
1987-08-01,-0.101979167,0.092995,0.205441111,0.341303611,-0.372941081,0.056724501,1.192821946,0.195012479,0.270961914,0.108929973,-0.987380557,0.393087977
1987-09-01,-0.101979167,0.092995,0.196942778,0.342357778,-0.372941081,0.056724501,1.161743523,0.195698763,0.270961914,0.108929973,-0.964800398,0.39434372
1987-10-01,-0.101979167,0.092995,0.188444444,0.343408889,-0.372941081,0.056724501,1.130665099,0.19638265,0.270961914,0.108929973,-0.942220238,0.395595476
1987-11-01,-0.101979167,0.092995,0.179946111,0.344456389,-0.372941081,0.056724501,1.099586676,0.197064162,0.270961914,0.108929973,-0.919640079,0.396843285
1987-12-01,-0.101979167,0.092995,0.171448056,0.345500833,-0.372853047,0.056726466,1.068515589,0.197743374,0.27087388,0.108930997,-0.897067256,0.398087205
1988-01-01,-0.269913611,0.091499722,0.148955278,0.346509167,-0.273786757,0.058938397,1.045700026,0.198473977,0.003873146,0.108839027,-0.896744493,0.399325161
1988-02-01,-0.269913611,0.091499722,0.126462222,0.347514444,-0.273786757,0.058938397,1.022884463,0.199201902,0.003873146,0.108839027,-0.896421731,0.40055929
1988-03-01,-0.269913611,0.091499722,0.103969444,0.348516944,-0.273786757,0.058938397,1.0000689,0.199927176,0.003873146,0.108839027,-0.896098969,0.401789629
1988-04-01,-0.269913611,0.091499722,0.081476667,0.349516389,-0.273786757,0.058938397,0.977253337,0.200649828,0.003873146,0.108839027,-0.895776207,0.403016212
1988-05-01,-0.269913611,0.091499722,0.058983889,0.350513056,-0.273786757,0.058938397,0.954437774,0.201369887,0.003873146,0.108839027,-0.895453445,0.404239074
1988-06-01,-0.269913611,0.091499722,0.036491111,0.351506667,-0.273786757,0.058938397,0.93162221,0.20208738,0.003873146,0.108839027,-0.895130683,0.405458247
1988-07-01,-0.269913611,0.091499722,0.013998333,0.352497778,-0.273786757,0.058938397,0.908806647,0.202802335,0.003873146,0.108839027,-0.894807921,0.406673765
1988-08-01,-0.269913611,0.091499722,-0.008494444,0.353486111,-0.273786757,0.058938397,0.885991084,0.203514778,0.003873146,0.108839027,-0.894485158,0.407885661
1988-09-01,-0.269913611,0.091499722,-0.030987222,0.354471667,-0.273786757,0.058938397,0.863175521,0.204224736,0.003873146,0.108839027,-0.894162396,0.409093967
1988-10-01,-0.269913611,0.091499722,-0.05348,0.355454444,-0.273786757,0.058938397,0.840359958,0.204932235,0.003873146,0.108839027,-0.893839634,0.410298714
