# id: GB/NERC/BAS/PDC/02074
# title: Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023
# summary: This dataset contains rates and cumulative anomalies in surface mass balance, dynamics, and total mass change and their associated uncertainty for the Antarctic Ice Sheet (in its entirety and split into West Antarctica, East Antarctica and the Antarctic Peninsula) for the period 1979 to 2023 and for the Greenland Ice Sheet for the period 1972 to 2023. The data are reconciled estimates of mass balance from three independent satellite-based techniques: altimetry, gravimetry, and the input-output method. This dataset is part of the Ice Sheet Mass Balance Intercomparison Exercise (IMBIE).
# acknowledgement: This work is an outcome of the Ice Sheet Mass Balance Inter-comparison Exercise (IMBIE) supported by ESA EOEP-5 "EO Science for Society" (Contract Number 4000134549/21/I-NB), the ESA "Climate Change Initiative" (Contract Number 4000126813/19/I-NB), and the NASA Cryosphere Program.
# keywords: Antarctica,Earth observation,Greenland,ice sheet,satellite,sea level rise
# citation: Otosaka, I., Shepherd, A., Amory, C., Horwath, M., King, M., Nowicki, S., Payne, A., Rignot, E., Sørensen, L., Schlegel, N., Simon, K., Smith, B., Sutterley, T., van den Broeke, M., Velicogna, I., A, G., Agosta, C., Ditmar, P., Döhne, T., … Wouters, B. (2026). Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023 (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/128c5e33-5224-4197-82f0-19dcc95b80a0
# license: http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/
# history: The data used to produce this reconciled mass balance estimate were gathered in the framework of the IMBIE project. In total, 45 independent satellite estimates of mass change (21 estimates for Antarctica and 24 estimates for Greenland) were used to produce this final dataset. The methodology to aggregate these into a final estimate is described in Otosaka et al. (2026).
# source: IMBIE software v3.1 https://doi.org/10.5281/zenodo.14217193
# comment: The data are reconciled estimates from 45 individual satellite-based surveys derived from the altimetry, gravimetry and input-output techniques. The respective one sigma uncertainties for each reconciled dataset are provided.
# : Each dataset contributed to the IMBIE project was processed independently by their contributors and the methods and errors on their dataset have been documented in an international peer-reviewed journal. A dedicated processor was developed in Python to compute the reconciled mass balance estimate and its uncertainty, and the core code is freely available at https://doi.org/10.5281/zenodo.14217193 (Otosaka, I. N., Gilbert, L., Pattle, M., Roca-Aparici, M., & Shepherd, A. (2024). IMBIE software v3.1. Zenodo).
# institution: Northumbria University
# authors: Inès Otosaka,Andrew Shepherd,Charles Amory,Martin Horwath,Michalea King,Sophie Nowicki,Antony Payne,Eric Rignot,Louise Sandberg Sørensen,Nicole-Jeanne Schlegel,Karen Simon,Benjamin Smith,Tyler Sutterley,Michiel van den Broeke,Isabella Velicogna,Geruo A,Cécile Agosta,Pavel Ditmar,Thorben Döhne,Marcus Engdahl,Xavier Fettweis,Rene Forsberg,Alex Gardner,Linda Gilbert,Heiko Goelzer,Noel Gourmelen,Andreas Groh,Nicolaj Hansen,Christopher Harig,Veit Helm,Shfaqat Khan,Christoph Kittel,Peter Langen,Mathias Larsen,Bryant Loomis,Malcolm McMillan,Brooke Medley,Daniele Melini,Ruth Mottram,Alan Muir,Johan Nilsson,Brice Noël,Mark Pattle,Mònica Roca i Aparici,Ingo Sasgen,Himanshu Save,Bernd Scheuchl,Ernst Schrama,Ludwig Schröder,Ki-Weon Seo,Sebastian Simonsen,Thomas Slater,Giorgio Spada,Bramha Dutt Vishwakarma,Nander Wever,David Wiese,Bert Wouters
# project: IMBIE http://imbie.org/
# publisher_name: NERC EDS UK Polar Data Centre
# publisher_type: institution
# publisher_email: pdc@bas.ac.uk
# publisher_url: https://www.bas.ac.uk/data/uk-pdc/
# time_coverage_start: 1979-01-01
# time_coverage_end: 2023-12-01
# geospatial_lon_min: -180 (degree_east)
# geospatial_lon_max: 180 (degree_east)
# geospatial_lat_min: -90 (degree_north)
# geospatial_lat_max: -60 (degree_north)
# geospatial_bounds_crs: EPSG:4326
# data_type: Antarctic Peninsula mm
Date,Mass balance (mm/yr),Mass balance uncertainty (mm/yr),Cumulative mass balance anomaly (mm),Cumulative mass balance anomaly uncertainty (mm),Surface mass balance anomaly (mm/yr),Surface mass balance anomaly uncertainty (mm/yr),Cumulative surface mass balance anomaly (mm),Cumulative surface mass balance anomaly uncertainty (mm),Dynamics mass balance anomaly (mm/yr),Dynamics mass balance anomaly uncertainty (mm/yr),Cumulative dynamics mass balance anomaly (mm),Cumulative dynamics mass balance anomaly uncertainty (mm)
1981-03-01,-0.082446667,0.033340833,-0.227161944,0.088429444,-0.010997179,0.015343596,-0.422398076,0.017400005,-0.071449488,0.036702004,0.195236132,0.090125144
1981-04-01,-0.082446667,0.033340833,-0.2340325,0.088951944,-0.010997179,0.015343596,-0.423314508,0.017954916,-0.071449488,0.036702004,0.189282008,0.090745769
1981-05-01,-0.082446667,0.033340833,-0.240903056,0.089471111,-0.010997179,0.015343596,-0.424230939,0.018493183,-0.071449488,0.036702004,0.183327884,0.091362179
1981-06-01,-0.082446667,0.033340833,-0.247773611,0.089987222,-0.010997179,0.015343596,-0.425147371,0.019016221,-0.071449488,0.036702004,0.17737376,0.091974458
1981-07-01,-0.082446667,0.033340833,-0.254644167,0.090500556,-0.010997179,0.015343596,-0.426063803,0.019525252,-0.071449488,0.036702004,0.171419636,0.092582687
1981-08-01,-0.082446667,0.033340833,-0.261514722,0.091010833,-0.010997179,0.015343596,-0.426980234,0.020021346,-0.071449488,0.036702004,0.165465512,0.093186947
1981-09-01,-0.082446667,0.033340833,-0.268385278,0.091518333,-0.010997179,0.015343596,-0.427896666,0.020505442,-0.071449488,0.036702004,0.159511388,0.093787313
1981-10-01,-0.082446667,0.033340833,-0.275255833,0.092023056,-0.010997179,0.015343596,-0.428813097,0.020978369,-0.071449488,0.036702004,0.153557264,0.094383861
1981-11-01,-0.082446667,0.033340833,-0.282126667,0.092525,-0.010997179,0.015343596,-0.429729529,0.021440867,-0.071449488,0.036702004,0.14760314,0.094976662
1981-12-01,-0.082446667,0.033340833,-0.288997222,0.093024167,-0.010920244,0.015345389,-0.430639549,0.021893703,-0.071526423,0.036702754,0.141642605,0.09556581
1982-01-01,0.014999167,0.032479444,-0.287747222,0.093495556,0.075656425,0.017362992,-0.424334847,0.02246012,-0.060657258,0.036829171,0.136587833,0.096155376
1982-02-01,0.014999167,0.032479444,-0.286497222,0.093964444,0.075656425,0.017362992,-0.418030145,0.023012601,-0.060657258,0.036829171,0.131533062,0.096741349
1982-03-01,0.014999167,0.032479444,-0.285247222,0.094431111,0.075656425,0.017362992,-0.411725443,0.023552125,-0.060657258,0.036829171,0.12647829,0.097323794
1982-04-01,0.014999167,0.032479444,-0.283997222,0.094895278,0.075656425,0.017362992,-0.405420741,0.024079563,-0.060657258,0.036829171,0.121423519,0.097902775
1982-05-01,0.014999167,0.032479444,-0.2827475,0.0953575,0.075656425,0.017362992,-0.399116039,0.024595694,-0.060657258,0.036829171,0.116368747,0.098478351
1982-06-01,0.014999167,0.032479444,-0.2814975,0.095817222,0.075656425,0.017362992,-0.392811337,0.025101214,-0.060657258,0.036829171,0.111313976,0.099050583
1982-07-01,0.014999167,0.032479444,-0.2802475,0.096275,0.075656425,0.017362992,-0.386506635,0.025596753,-0.060657258,0.036829171,0.106259204,0.099619527
1982-08-01,0.014999167,0.032479444,-0.2789975,0.096730278,0.075656425,0.017362992,-0.380201933,0.026082878,-0.060657258,0.036829171,0.101204433,0.100185241
1982-09-01,0.014999167,0.032479444,-0.2777475,0.097183611,0.075656425,0.017362992,-0.373897231,0.026560108,-0.060657258,0.036829171,0.096149661,0.100747779
1982-10-01,0.014999167,0.032479444,-0.276497778,0.097635,0.075656425,0.017362992,-0.367592529,0.027028913,-0.060657258,0.036829171,0.09109489,0.101307192
1982-11-01,0.014999167,0.032479444,-0.275247778,0.098084167,0.075656425,0.017362992,-0.361287827,0.027489724,-0.060657258,0.036829171,0.086040118,0.101863534
1982-12-01,0.014999167,0.032479444,-0.273997778,0.098531111,0.075655988,0.017362032,-0.354983161,0.027942887,-0.060656822,0.036828718,0.080985383,0.10241684
1983-01-01,0.048051389,0.032410556,-0.269993611,0.098974444,0.075164837,0.016281867,-0.348719424,0.028335429,-0.027113448,0.036270419,0.078725929,0.102950657
1983-02-01,0.048051389,0.032410556,-0.265989167,0.099415556,0.075164837,0.016281867,-0.342455688,0.028722607,-0.027113448,0.036270419,0.076466475,0.10348172
1983-03-01,0.048051389,0.032410556,-0.261985,0.099855,0.075164837,0.016281867,-0.336191952,0.029104634,-0.027113448,0.036270419,0.074207021,0.104010071
1983-04-01,0.048051389,0.032410556,-0.257980556,0.100292222,0.075164837,0.016281867,-0.329928215,0.029481712,-0.027113448,0.036270419,0.071947567,0.104535752
1983-05-01,0.048051389,0.032410556,-0.253976389,0.100727778,0.075164837,0.016281867,-0.323664479,0.029854027,-0.027113448,0.036270419,0.069688113,0.105058803
1983-06-01,0.048051389,0.032410556,-0.249972222,0.101161389,0.075164837,0.016281867,-0.317400742,0.030221756,-0.027113448,0.036270419,0.067428659,0.105579263
1983-07-01,0.048051389,0.032410556,-0.245967778,0.101593056,0.075164837,0.016281867,-0.311137006,0.030585064,-0.027113448,0.036270419,0.065169205,0.106097169
1983-08-01,0.048051389,0.032410556,-0.241963611,0.102023056,0.075164837,0.016281867,-0.304873269,0.030944107,-0.027113448,0.036270419,0.062909751,0.10661256
1983-09-01,0.048051389,0.032410556,-0.237959167,0.102451111,0.075164837,0.016281867,-0.298609533,0.031299031,-0.027113448,0.036270419,0.060650297,0.107125471
1983-10-01,0.048051389,0.032410556,-0.233955,0.1028775,0.075164837,0.016281867,-0.292345796,0.031649975,-0.027113448,0.036270419,0.058390843,0.107635938
1983-11-01,0.048051389,0.032410556,-0.229950833,0.103301944,0.075164837,0.016281867,-0.28608206,0.031997071,-0.027113448,0.036270419,0.056131389,0.108143996
1983-12-01,0.048051389,0.032410556,-0.225946389,0.103725,0.075129549,0.016281845,-0.279821264,0.03234044,-0.02707816,0.036270409,0.053874875,0.108649677
1984-01-01,0.044164444,0.0326475,-0.222266111,0.104152222,0.035418913,0.016257029,-0.276869688,0.032679173,0.008745531,0.036471225,0.05460367,0.109158592
1984-02-01,0.044164444,0.0326475,-0.218585556,0.104577778,0.035418913,0.016257029,-0.273918112,0.03301443,0.008745531,0.036471225,0.055332464,0.109665145
1984-03-01,0.044164444,0.0326475,-0.214905278,0.105001389,0.035418913,0.016257029,-0.270966536,0.033346317,0.008745531,0.036471225,0.056061258,0.110169369
1984-04-01,0.044164444,0.0326475,-0.211225,0.105423611,0.035418913,0.016257029,-0.26801496,0.033674932,0.008745531,0.036471225,0.056790053,0.110671296
1984-05-01,0.044164444,0.0326475,-0.207544444,0.105843889,0.035418913,0.016257029,-0.265063384,0.034000372,0.008745531,0.036471225,0.057518847,0.111170957
1984-06-01,0.044164444,0.0326475,-0.203864167,0.106262778,0.035418913,0.016257029,-0.262111808,0.034322727,0.008745531,0.036471225,0.058247641,0.111668382
1984-07-01,0.044164444,0.0326475,-0.200183889,0.10668,0.035418913,0.016257029,-0.259160232,0.034642082,0.008745531,0.036471225,0.058976435,0.112163601
1984-08-01,0.044164444,0.0326475,-0.196503333,0.107095278,0.035418913,0.016257029,-0.256208656,0.034958519,0.008745531,0.036471225,0.05970523,0.112656643
1984-09-01,0.044164444,0.0326475,-0.192823056,0.107509167,0.035418913,0.016257029,-0.253257079,0.035272118,0.008745531,0.036471225,0.060434024,0.113147537
1984-10-01,0.044164444,0.0326475,-0.189142778,0.107921667,0.035418913,0.016257029,-0.250305503,0.035582954,0.008745531,0.036471225,0.061162818,0.11363631
1984-11-01,0.044164444,0.0326475,-0.185462222,0.108332222,0.035418913,0.016257029,-0.247353927,0.035891097,0.008745531,0.036471225,0.061891612,0.11412299
1984-12-01,0.044164444,0.0326475,-0.181781944,0.108741389,0.035444102,0.016256883,-0.244400252,0.036196612,0.008720342,0.03647116,0.062618308,0.114607601
1985-01-01,-0.010095,0.033279722,-0.182623333,0.109165,0.063790003,0.016091975,-0.239084418,0.036493479,-0.073885003,0.036966087,0.056461224,0.11510333
1985-02-01,-0.010095,0.033279722,-0.183464444,0.109586944,0.063790003,0.016091975,-0.233768585,0.03678795,-0.073885003,0.036966087,0.05030414,0.115596933
1985-03-01,-0.010095,0.033279722,-0.184305833,0.110007222,0.063790003,0.016091975,-0.228452751,0.037080084,-0.073885003,0.036966087,0.044147057,0.116088437
1985-04-01,-0.010095,0.033279722,-0.185146944,0.110425833,0.063790003,0.016091975,-0.223136918,0.037369933,-0.073885003,0.036966087,0.037989973,0.116577869
1985-05-01,-0.010095,0.033279722,-0.185988333,0.110843056,0.063790003,0.016091975,-0.217821084,0.037657552,-0.073885003,0.036966087,0.03183289,0.117065254
1985-06-01,-0.010095,0.033279722,-0.186829444,0.111258611,0.063790003,0.016091975,-0.21250525,0.03794299,-0.073885003,0.036966087,0.025675806,0.117550619
1985-07-01,-0.010095,0.033279722,-0.187670833,0.1116725,0.063790003,0.016091975,-0.207189417,0.038226297,-0.073885003,0.036966087,0.019518722,0.118033988
1985-08-01,-0.010095,0.033279722,-0.188511944,0.112085,0.063790003,0.016091975,-0.201873583,0.03850752,-0.073885003,0.036966087,0.013361639,0.118515386
1985-09-01,-0.010095,0.033279722,-0.189353333,0.112496111,0.063790003,0.016091975,-0.196557749,0.038786704,-0.073885003,0.036966087,0.007204555,0.118994836
1985-10-01,-0.010095,0.033279722,-0.190194444,0.112905556,0.063790003,0.016091975,-0.191241916,0.039063893,-0.073885003,0.036966087,0.001047471,0.119472362
1985-11-01,-0.010095,0.033279722,-0.191035833,0.113313611,0.063790003,0.016091975,-0.185926082,0.039339129,-0.073885003,0.036966087,-0.005109612,0.119947987
1985-12-01,-0.010095,0.033279722,-0.191876944,0.11372,0.0636294,0.01608872,-0.180623632,0.039612342,-0.0737244,0.03696467,-0.011253312,0.120421697
1986-01-01,-0.082258611,0.032952778,-0.198731944,0.114117222,-0.117100483,0.012425798,-0.190382006,0.039774418,0.034841871,0.035217695,-0.008349823,0.120850082
1986-02-01,-0.082258611,0.032952778,-0.205586667,0.114513056,-0.117100483,0.012425798,-0.200140379,0.039935836,0.034841871,0.035217695,-0.005446334,0.121276954
1986-03-01,-0.082258611,0.032952778,-0.212441667,0.1149075,-0.117100483,0.012425798,-0.209898753,0.040096605,0.034841871,0.035217695,-0.002542844,0.121702328
1986-04-01,-0.082258611,0.032952778,-0.219296667,0.115300556,-0.117100483,0.012425798,-0.219657126,0.040256731,0.034841871,0.035217695,0.000360645,0.122126221
1986-05-01,-0.082258611,0.032952778,-0.226151389,0.115692222,-0.117100483,0.012425798,-0.2294155,0.040416224,0.034841871,0.035217695,0.003264134,0.122548648
1986-06-01,-0.082258611,0.032952778,-0.233006389,0.116082778,-0.117100483,0.012425798,-0.239173873,0.040575089,0.034841871,0.035217695,0.006167623,0.122969623
1986-07-01,-0.082258611,0.032952778,-0.239861111,0.116471667,-0.117100483,0.012425798,-0.248932247,0.040733334,0.034841871,0.035217695,0.009071113,0.123389162
1986-08-01,-0.082258611,0.032952778,-0.246716111,0.116859444,-0.117100483,0.012425798,-0.258690621,0.040890968,0.034841871,0.035217695,0.011974602,0.12380728
1986-09-01,-0.082258611,0.032952778,-0.253571111,0.117246111,-0.117100483,0.012425798,-0.268448994,0.041047996,0.034841871,0.035217695,0.014878091,0.12422399
1986-10-01,-0.082258611,0.032952778,-0.260425833,0.117631389,-0.117100483,0.012425798,-0.278207368,0.041204425,0.034841871,0.035217695,0.017781581,0.124639307
1986-11-01,-0.082258611,0.032952778,-0.267280833,0.118015278,-0.117100483,0.012425798,-0.287965741,0.041360263,0.034841871,0.035217695,0.02068507,0.125053245
1986-12-01,-0.082258611,0.032952778,-0.274135556,0.118398056,-0.117037195,0.012427093,-0.297718841,0.041515548,0.034778583,0.035218152,0.023583285,0.125465828
1987-01-01,-0.094142222,0.031931667,-0.281980833,0.118756389,-0.04581799,0.013884751,-0.301537007,0.041708587,-0.048324232,0.034819788,0.019556266,0.125867822
1987-02-01,-0.094142222,0.031931667,-0.289826111,0.119113611,-0.04581799,0.013884751,-0.305355172,0.041900737,-0.048324232,0.034819788,0.015529246,0.126268537
1987-03-01,-0.094142222,0.031931667,-0.297671111,0.119469722,-0.04581799,0.013884751,-0.309173338,0.04209201,-0.048324232,0.034819788,0.011502227,0.126667985
1987-04-01,-0.094142222,0.031931667,-0.305516389,0.119825,-0.04581799,0.013884751,-0.312991504,0.042282418,-0.048324232,0.034819788,0.007475208,0.127066176
1987-05-01,-0.094142222,0.031931667,-0.313361667,0.120178889,-0.04581799,0.013884751,-0.31680967,0.042471972,-0.048324232,0.034819788,0.003448188,0.127463124
1987-06-01,-0.094142222,0.031931667,-0.321206667,0.120531944,-0.04581799,0.013884751,-0.320627836,0.042660683,-0.048324232,0.034819788,-0.000578831,0.127858839
1987-07-01,-0.094142222,0.031931667,-0.329051944,0.120883889,-0.04581799,0.013884751,-0.324446001,0.042848564,-0.048324232,0.034819788,-0.00460585,0.128253333
1987-08-01,-0.094142222,0.031931667,-0.336896944,0.121234722,-0.04581799,0.013884751,-0.328264167,0.043035624,-0.048324232,0.034819788,-0.00863287,0.128646618
1987-09-01,-0.094142222,0.031931667,-0.344742222,0.121584722,-0.04581799,0.013884751,-0.332082333,0.043221875,-0.048324232,0.034819788,-0.012659889,0.129038704
1987-10-01,-0.094142222,0.031931667,-0.3525875,0.121933611,-0.04581799,0.013884751,-0.335900499,0.043407327,-0.048324232,0.034819788,-0.016686909,0.129429602
1987-11-01,-0.094142222,0.031931667,-0.3604325,0.122281667,-0.04581799,0.013884751,-0.339718665,0.043591989,-0.048324232,0.034819788,-0.020713928,0.129819324
1987-12-01,-0.094142222,0.031931667,-0.368277778,0.122628611,-0.045820701,0.01388485,-0.343537056,0.043775876,-0.048321521,0.034819828,-0.024740721,0.130207879
1988-01-01,-0.020473056,0.033731389,-0.369983889,0.123014444,-0.048872248,0.01399631,-0.347609744,0.043961938,0.028399193,0.036519903,-0.022374122,0.130633969
1988-02-01,-0.020473056,0.033731389,-0.37169,0.123399167,-0.048872248,0.01399631,-0.351682431,0.044147217,0.028399193,0.036519903,-0.020007522,0.131058673
1988-03-01,-0.020473056,0.033731389,-0.373396111,0.123782778,-0.048872248,0.01399631,-0.355755119,0.044331721,0.028399193,0.036519903,-0.017640923,0.131482005
1988-04-01,-0.020473056,0.033731389,-0.375102222,0.124165278,-0.048872248,0.01399631,-0.359827806,0.04451546,0.028399193,0.036519903,-0.015274324,0.131903979
1988-05-01,-0.020473056,0.033731389,-0.376808333,0.124546667,-0.048872248,0.01399631,-0.363900493,0.044698444,0.028399193,0.036519903,-0.012907724,0.132324607
1988-06-01,-0.020473056,0.033731389,-0.378514444,0.124926667,-0.048872248,0.01399631,-0.367973181,0.044880682,0.028399193,0.036519903,-0.010541125,0.132743902
1988-07-01,-0.020473056,0.033731389,-0.380220278,0.125305556,-0.048872248,0.01399631,-0.372045868,0.045062183,0.028399193,0.036519903,-0.008174525,0.133161877
