# id: GB/NERC/BAS/PDC/02074
# title: Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023
# summary: This dataset contains rates and cumulative anomalies in surface mass balance, dynamics, and total mass change and their associated uncertainty for the Antarctic Ice Sheet (in its entirety and split into West Antarctica, East Antarctica and the Antarctic Peninsula) for the period 1979 to 2023 and for the Greenland Ice Sheet for the period 1972 to 2023. The data are reconciled estimates of mass balance from three independent satellite-based techniques: altimetry, gravimetry, and the input-output method. This dataset is part of the Ice Sheet Mass Balance Intercomparison Exercise (IMBIE).
# acknowledgement: This work is an outcome of the Ice Sheet Mass Balance Inter-comparison Exercise (IMBIE) supported by ESA EOEP-5 "EO Science for Society" (Contract Number 4000134549/21/I-NB), the ESA "Climate Change Initiative" (Contract Number 4000126813/19/I-NB), and the NASA Cryosphere Program.
# keywords: Antarctica,Earth observation,Greenland,ice sheet,satellite,sea level rise
# citation: Otosaka, I., Shepherd, A., Amory, C., Horwath, M., King, M., Nowicki, S., Payne, A., Rignot, E., Sørensen, L., Schlegel, N., Simon, K., Smith, B., Sutterley, T., van den Broeke, M., Velicogna, I., A, G., Agosta, C., Ditmar, P., Döhne, T., … Wouters, B. (2026). Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023 (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/128c5e33-5224-4197-82f0-19dcc95b80a0
# license: http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/
# history: The data used to produce this reconciled mass balance estimate were gathered in the framework of the IMBIE project. In total, 45 independent satellite estimates of mass change (21 estimates for Antarctica and 24 estimates for Greenland) were used to produce this final dataset. The methodology to aggregate these into a final estimate is described in Otosaka et al. (2026).
# source: IMBIE software v3.1 https://doi.org/10.5281/zenodo.14217193
# comment: The data are reconciled estimates from 45 individual satellite-based surveys derived from the altimetry, gravimetry and input-output techniques. The respective one sigma uncertainties for each reconciled dataset are provided.
# : Each dataset contributed to the IMBIE project was processed independently by their contributors and the methods and errors on their dataset have been documented in an international peer-reviewed journal. A dedicated processor was developed in Python to compute the reconciled mass balance estimate and its uncertainty, and the core code is freely available at https://doi.org/10.5281/zenodo.14217193 (Otosaka, I. N., Gilbert, L., Pattle, M., Roca-Aparici, M., & Shepherd, A. (2024). IMBIE software v3.1. Zenodo).
# institution: Northumbria University
# authors: Inès Otosaka,Andrew Shepherd,Charles Amory,Martin Horwath,Michalea King,Sophie Nowicki,Antony Payne,Eric Rignot,Louise Sandberg Sørensen,Nicole-Jeanne Schlegel,Karen Simon,Benjamin Smith,Tyler Sutterley,Michiel van den Broeke,Isabella Velicogna,Geruo A,Cécile Agosta,Pavel Ditmar,Thorben Döhne,Marcus Engdahl,Xavier Fettweis,Rene Forsberg,Alex Gardner,Linda Gilbert,Heiko Goelzer,Noel Gourmelen,Andreas Groh,Nicolaj Hansen,Christopher Harig,Veit Helm,Shfaqat Khan,Christoph Kittel,Peter Langen,Mathias Larsen,Bryant Loomis,Malcolm McMillan,Brooke Medley,Daniele Melini,Ruth Mottram,Alan Muir,Johan Nilsson,Brice Noël,Mark Pattle,Mònica Roca i Aparici,Ingo Sasgen,Himanshu Save,Bernd Scheuchl,Ernst Schrama,Ludwig Schröder,Ki-Weon Seo,Sebastian Simonsen,Thomas Slater,Giorgio Spada,Bramha Dutt Vishwakarma,Nander Wever,David Wiese,Bert Wouters
# project: IMBIE http://imbie.org/
# publisher_name: NERC EDS UK Polar Data Centre
# publisher_type: institution
# publisher_email: pdc@bas.ac.uk
# publisher_url: https://www.bas.ac.uk/data/uk-pdc/
# time_coverage_start: 1979-01-01
# time_coverage_end: 2023-12-01
# geospatial_lon_min: -180 (degree_east)
# geospatial_lon_max: 180 (degree_east)
# geospatial_lat_min: -90 (degree_north)
# geospatial_lat_max: -60 (degree_north)
# geospatial_bounds_crs: EPSG:4326
# data_type: East Antarctica Gt
Date,Mass balance (Gt/yr),Mass balance uncertainty (Gt/yr),Cumulative mass balance anomaly (Gt),Cumulative mass balance anomaly uncertainty (Gt),Surface mass balance anomaly (Gt/yr),Surface mass balance anomaly uncertainty (Gt/yr),Cumulative surface mass balance anomaly (Gt),Cumulative surface mass balance anomaly uncertainty (Gt),Dynamics mass balance anomaly (Gt/yr),Dynamics mass balance anomaly uncertainty (Gt/yr),Cumulative dynamics mass balance anomaly (Gt),Cumulative dynamics mass balance anomaly uncertainty (Gt)
1981-05-01,52.1667,34.0263,23.7347,90.4646,186.5592041,25.91043472,234.7009591,37.91330371,-134.3925041,42.76844303,-210.9662341,98.08805845
1981-06-01,52.1667,34.0263,28.0819,90.9963,186.5592041,25.91043472,250.2475595,38.6440744,-134.3925041,42.76844303,-222.1656095,98.86200244
1981-07-01,52.1667,34.0263,32.4292,91.5249,186.5592041,25.91043472,265.7941598,39.36128013,-134.3925041,42.76844303,-233.3649848,99.62993447
1981-08-01,52.1667,34.0263,36.7764,92.0504,186.5592041,25.91043472,281.3407602,40.06564939,-134.3925041,42.76844303,-244.5643602,100.3919925
1981-09-01,52.1667,34.0263,41.1236,92.573,186.5592041,25.91043472,296.8873605,40.7578477,-134.3925041,42.76844303,-255.7637355,101.1483093
1981-10-01,52.1667,34.0263,45.4708,93.0927,186.5592041,25.91043472,312.4339608,41.43848497,-134.3925041,42.76844303,-266.9631108,101.8990127
1981-11-01,52.1667,34.0263,49.8181,93.6095,186.5592041,25.91043472,327.9805612,42.10812183,-134.3925041,42.76844303,-278.1624862,102.6442259
1981-12-01,52.1667,34.0263,54.1653,94.1234,186.4548873,25.90910077,343.5184685,42.76720766,-134.2881873,42.76763489,-289.3531685,103.3840397
1982-01-01,21.7935,33.7121,55.9814,94.6252,69.06518555,24.40797997,349.2739006,43.34374054,-47.27168555,41.62036968,-293.2924756,104.0798456
1982-02-01,21.7935,33.7121,57.7975,95.1243,69.06518555,24.40797997,355.0293327,43.91270472,-47.27168555,41.62036968,-297.2317827,104.7710307
1982-03-01,21.7935,33.7121,59.6137,95.6208,69.06518555,24.40797997,360.7847649,44.4743907,-47.27168555,41.62036968,-301.1710899,105.4576857
1982-04-01,21.7935,33.7121,61.4298,96.1148,69.06518555,24.40797997,366.540197,45.02907084,-47.27168555,41.62036968,-305.110397,106.1398986
1982-05-01,21.7935,33.7121,63.2459,96.6062,69.06518555,24.40797997,372.2956291,45.57700092,-47.27168555,41.62036968,-309.0497041,106.8177545
1982-06-01,21.7935,33.7121,65.062,97.0951,69.06518555,24.40797997,378.0510612,46.11842154,-47.27168555,41.62036968,-312.9890112,107.4913358
1982-07-01,21.7935,33.7121,66.8782,97.5816,69.06518555,24.40797997,383.8064934,46.65355932,-47.27168555,41.62036968,-316.9283184,108.1607224
1982-08-01,21.7935,33.7121,68.6943,98.0657,69.06518555,24.40797997,389.5619255,47.18262805,-47.27168555,41.62036968,-320.8676255,108.8259918
1982-09-01,21.7935,33.7121,70.5104,98.5474,69.06518555,24.40797997,395.3173576,47.70582964,-47.27168555,41.62036968,-324.8069326,109.4872188
1982-10-01,21.7935,33.7121,72.3265,99.0268,69.06518555,24.40797997,401.0727898,48.22335507,-47.27168555,41.62036968,-328.7462398,110.1444764
1982-11-01,21.7935,33.7121,74.1427,99.5038,69.06518555,24.40797997,406.8282219,48.73538516,-47.27168555,41.62036968,-332.6855469,110.7978352
1982-12-01,21.7935,33.7121,75.9588,99.9786,68.97934101,24.40641236,412.5765003,49.24202658,-47.18584101,41.61945039,-336.6177003,111.4473352
1983-01-01,0.1925,33.111,75.9748,100.4345,-27.62316895,22.64235306,410.2745696,49.6739388,27.81566895,40.11252265,-334.2997279,112.0472805
1983-02-01,0.1925,33.111,75.9909,100.8883,-27.62316895,22.64235306,407.9726388,50.1021278,27.81566895,40.11252265,-331.9817555,112.6440305
1983-03-01,0.1925,33.111,76.0069,101.34,-27.62316895,22.64235306,405.6707081,50.52668824,27.81566895,40.11252265,-329.6637831,113.2376357
1983-04-01,0.1925,33.111,76.023,101.7898,-27.62316895,22.64235306,403.3687773,50.94771083,27.81566895,40.11252265,-327.3458107,113.8281454
1983-05-01,0.1925,33.111,76.039,102.2376,-27.62316895,22.64235306,401.0668466,51.36528257,27.81566895,40.11252265,-325.0278382,114.4156075
1983-06-01,0.1925,33.111,76.055,102.6834,-27.62316895,22.64235306,398.7649158,51.77948693,27.81566895,40.11252265,-322.7098658,115.0000686
1983-07-01,0.1925,33.111,76.0711,103.1274,-27.62316895,22.64235306,396.4629851,52.19040411,27.81566895,40.11252265,-320.3918934,115.5815743
1983-08-01,0.1925,33.111,76.0871,103.5694,-27.62316895,22.64235306,394.1610543,52.59811114,27.81566895,40.11252265,-318.073921,116.160169
1983-09-01,0.1925,33.111,76.1032,104.0095,-27.62316895,22.64235306,391.8591236,53.0026821,27.81566895,40.11252265,-315.7559486,116.735896
1983-10-01,0.1925,33.111,76.1192,104.4478,-27.62316895,22.64235306,389.5571928,53.40418826,27.81566895,40.11252265,-313.4379762,117.3087974
1983-11-01,0.1925,33.111,76.1352,104.8842,-27.62316895,22.64235306,387.2552621,53.80269824,27.81566895,40.11252265,-311.1200038,117.8789146
1983-12-01,0.1925,33.111,76.1513,105.3188,-27.54681307,22.64416869,384.9596943,54.19834134,27.73931307,40.11354755,-308.8083943,118.4463165
1984-01-01,-4.906,32.738,75.7424,105.742,58.37792969,24.68733978,389.8245218,54.66487844,-63.28392969,41.00294367,-314.0820552,119.0362691
1984-02-01,-4.906,32.738,75.3336,106.1635,58.37792969,24.68733978,394.6893493,55.12746743,-63.28392969,41.00294367,-319.355716,119.6233121
1984-03-01,-4.906,32.738,74.9248,106.5833,58.37792969,24.68733978,399.5541768,55.58620689,-63.28392969,41.00294367,-324.6293768,120.2074884
1984-04-01,-4.906,32.738,74.5159,107.0015,58.37792969,24.68733978,404.4190042,56.04119134,-63.28392969,41.00294367,-329.9030376,120.7888394
1984-05-01,-4.906,32.738,74.1071,107.418,58.37792969,24.68733978,409.2838317,56.49251152,-63.28392969,41.00294367,-335.1766984,121.3674057
1984-06-01,-4.906,32.738,73.6983,107.833,58.37792969,24.68733978,414.1486592,56.94025455,-63.28392969,41.00294367,-340.4503592,121.9432271
1984-07-01,-4.906,32.738,73.2894,108.2463,58.37792969,24.68733978,419.0134867,57.38450417,-63.28392969,41.00294367,-345.72402,122.5163421
1984-08-01,-4.906,32.738,72.8806,108.6581,58.37792969,24.68733978,423.8783141,57.82534089,-63.28392969,41.00294367,-350.9976808,123.0867886
1984-09-01,-4.906,32.738,72.4717,109.0683,58.37792969,24.68733978,428.7431416,58.26284219,-63.28392969,41.00294367,-356.2713416,123.6546036
1984-10-01,-4.906,32.738,72.0629,109.477,58.37792969,24.68733978,433.6079691,58.69708264,-63.28392969,41.00294367,-361.5450024,124.2198231
1984-11-01,-4.906,32.738,71.6541,109.8841,58.37792969,24.68733978,438.4727966,59.12813409,-63.28392969,41.00294367,-366.8186632,124.7824823
1984-12-01,-4.906,32.738,71.2452,110.2898,58.34083517,24.68639514,443.3345328,59.55603315,-63.24683517,41.00237492,-372.0892328,125.3426003
1985-01-01,5.3855,33.0318,71.694,110.7012,16.59765625,23.6233654,444.7176708,59.94519472,-11.21215625,40.60989047,-373.0235792,125.8896252
1985-02-01,5.3855,33.0318,72.1428,111.1111,16.59765625,23.6233654,446.1008089,60.3318461,-11.21215625,40.60989047,-373.9579255,126.4342834
1985-03-01,5.3855,33.0318,72.5916,111.5196,16.59765625,23.6233654,447.4839469,60.71603527,-11.21215625,40.60989047,-374.8922719,126.9766052
1985-04-01,5.3855,33.0318,73.0404,111.9265,16.59765625,23.6233654,448.8670849,61.09780866,-11.21215625,40.60989047,-375.8266182,127.5166207
1985-05-01,5.3855,33.0318,73.4892,112.3319,16.59765625,23.6233654,450.2502229,61.47721128,-11.21215625,40.60989047,-376.7609646,128.0543589
1985-06-01,5.3855,33.0318,73.938,112.7359,16.59765625,23.6233654,451.6333609,61.85428677,-11.21215625,40.60989047,-377.6953109,128.5898483
1985-07-01,5.3855,33.0318,74.3868,113.1385,16.59765625,23.6233654,453.016499,62.22907742,-11.21215625,40.60989047,-378.6296573,129.1231171
1985-08-01,5.3855,33.0318,74.8355,113.5396,16.59765625,23.6233654,454.399637,62.60162426,-11.21215625,40.60989047,-379.5640037,129.6541925
1985-09-01,5.3855,33.0318,75.2843,113.9393,16.59765625,23.6233654,455.782775,62.97196713,-11.21215625,40.60989047,-380.49835,130.1831015
1985-10-01,5.3855,33.0318,75.7331,114.3376,16.59765625,23.6233654,457.165913,63.34014469,-11.21215625,40.60989047,-381.4326964,130.7098703
1985-11-01,5.3855,33.0318,76.1819,114.7345,16.59765625,23.6233654,458.5490511,63.70619447,-11.21215625,40.60989047,-382.3670427,131.2345246
1985-12-01,5.3855,33.0318,76.6307,115.1301,16.63530372,23.62313159,459.9353264,64.07014576,-11.24980372,40.60975446,-383.3045264,131.7570864
1986-01-01,21.8031,33.0869,78.4476,115.5256,59.00073242,23.3600235,464.8520541,64.42404678,-37.19763242,40.50226721,-386.4043291,132.2748374
1986-02-01,21.8031,33.0869,80.2645,115.9198,59.00073242,23.3600235,469.7687818,64.77601431,-37.19763242,40.50226721,-389.5041318,132.7905698
1986-03-01,21.8031,33.0869,82.0815,116.3126,59.00073242,23.3600235,474.6855095,65.1260797,-37.19763242,40.50226721,-392.6039345,133.3043069
1986-04-01,21.8031,33.0869,83.8984,116.7041,59.00073242,23.3600235,479.6022372,65.47427345,-37.19763242,40.50226721,-395.7037372,133.8160717
1986-05-01,21.8031,33.0869,85.7153,117.0943,59.00073242,23.3600235,484.5189649,65.82062526,-37.19763242,40.50226721,-398.8035399,134.3258867
1986-06-01,21.8031,33.0869,87.5322,117.4832,59.00073242,23.3600235,489.4356926,66.16516407,-37.19763242,40.50226721,-401.9033426,134.8337742
1986-07-01,21.8031,33.0869,89.3492,117.8709,59.00073242,23.3600235,494.3524203,66.50791804,-37.19763242,40.50226721,-405.0031453,135.3397557
1986-08-01,21.8031,33.0869,91.1661,118.2572,59.00073242,23.3600235,499.269148,66.84891464,-37.19763242,40.50226721,-408.102948,135.8438526
1986-09-01,21.8031,33.0869,92.983,118.6423,59.00073242,23.3600235,504.1858757,67.18818062,-37.19763242,40.50226721,-411.2027507,136.3460857
1986-10-01,21.8031,33.0869,94.7999,119.0262,59.00073242,23.3600235,509.1026034,67.52574207,-37.19763242,40.50226721,-414.3025534,136.8464756
1986-11-01,21.8031,33.0869,96.6168,119.4088,59.00073242,23.3600235,514.0193311,67.86162442,-37.19763242,40.50226721,-417.4023561,137.3450425
1986-12-01,21.8031,33.0869,98.4338,119.7902,58.82914739,23.35741393,518.92176,68.19577799,-37.02604739,40.50076218,-420.48786,137.8417693
1987-01-01,-36.7125,33.4782,95.3744,120.1794,-134.2587891,20.42082024,507.7335276,68.45009103,97.54628906,39.21479025,-412.3590026,138.3058326
1987-02-01,-36.7125,33.4782,92.315,120.5673,-134.2587891,20.42082024,496.5452952,68.70346271,97.54628906,39.21479025,-404.2301452,138.7683441
1987-03-01,-36.7125,33.4782,89.2556,120.954,-134.2587891,20.42082024,485.3570628,68.9559034,97.54628906,39.21479025,-396.1012878,139.2293192
1987-04-01,-36.7125,33.4782,86.1963,121.3395,-134.2587891,20.42082024,474.1688303,69.2074233,97.54628906,39.21479025,-387.9724303,139.688773
1987-05-01,-36.7125,33.4782,83.1369,121.7238,-134.2587891,20.42082024,462.9805979,69.45803241,97.54628906,39.21479025,-379.8435729,140.1467206
1987-06-01,-36.7125,33.4782,80.0775,122.1068,-134.2587891,20.42082024,451.7923655,69.70774055,97.54628906,39.21479025,-371.7147155,140.6031766
1987-07-01,-36.7125,33.4782,77.0181,122.4887,-134.2587891,20.42082024,440.6041331,69.95655737,97.54628906,39.21479025,-363.5858581,141.0581556
1987-08-01,-36.7125,33.4782,73.9588,122.8693,-134.2587891,20.42082024,429.4159007,70.20449234,97.54628906,39.21479025,-355.4570007,141.5116717
1987-09-01,-36.7125,33.4782,70.8994,123.2488,-134.2587891,20.42082024,418.2276682,70.45155478,97.54628906,39.21479025,-347.3281432,141.9637391
1987-10-01,-36.7125,33.4782,67.84,123.6272,-134.2587891,20.42082024,407.0394358,70.69775384,97.54628906,39.21479025,-339.1992858,142.4143715
1987-11-01,-36.7125,33.4782,64.7806,124.0043,-134.2587891,20.42082024,395.8512034,70.94309849,97.54628906,39.21479025,-331.0704284,142.8635825
1987-12-01,-36.7125,33.4782,61.7213,124.3803,-134.2270968,20.42152785,384.665612,71.1876145,97.51459684,39.21515874,-322.944212,143.3113938
1988-01-01,-97.1689,32.9399,53.6239,124.7433,-98.56323242,21.21782303,376.4520093,71.45063187,1.394332422,39.18204979,-322.8280176,143.7570579
1988-02-01,-97.1689,32.9399,45.5264,125.1052,-98.56323242,21.21782303,368.2384066,71.71268458,1.394332422,39.18204979,-322.7118232,144.2013446
1988-03-01,-97.1689,32.9399,37.429,125.4661,-98.56323242,21.21782303,360.0248039,71.97378318,1.394332422,39.18204979,-322.5956289,144.6442666
1988-04-01,-97.1689,32.9399,29.3316,125.8259,-98.56323242,21.21782303,351.8112012,72.23393802,1.394332422,39.18204979,-322.4794345,145.0858365
1988-05-01,-97.1689,32.9399,21.2342,126.1847,-98.56323242,21.21782303,343.5975985,72.49315925,1.394332422,39.18204979,-322.3632401,145.5260665
1988-06-01,-97.1689,32.9399,13.1368,126.5424,-98.56323242,21.21782303,335.3839958,72.75145685,1.394332422,39.18204979,-322.2470458,145.9649689
1988-07-01,-97.1689,32.9399,5.0394,126.8992,-98.56323242,21.21782303,327.1703931,73.00884062,1.394332422,39.18204979,-322.1308514,146.4025554
1988-08-01,-97.1689,32.9399,-3.058,127.255,-98.56323242,21.21782303,318.9567904,73.26532021,1.394332422,39.18204979,-322.014657,146.8388379
1988-09-01,-97.1689,32.9399,-11.1554,127.6098,-98.56323242,21.21782303,310.7431877,73.52090506,1.394332422,39.18204979,-321.8984627,147.273828
1988-10-01,-97.1689,32.9399,-19.2528,127.9636,-98.56323242,21.21782303,302.529585,73.77560448,1.394332422,39.18204979,-321.7822683,147.707537
1988-11-01,-97.1689,32.9399,-27.3503,128.3164,-98.56323242,21.21782303,294.3159823,74.02942761,1.394332422,39.18204979,-321.6660739,148.1399763
1988-12-01,-97.1689,32.9399,-35.4477,128.6682,-98.51255498,21.21884419,286.1066027,74.28240774,1.343654979,39.18260278,-321.5541027,148.5711691
1989-01-01,-63.49,33.2544,-40.7385,129.0258,-41.48425293,22.36797142,282.6495816,74.56252374,-22.00574707,40.07719133,-323.3879149,149.0209406
1989-02-01,-63.49,33.2544,-46.0293,129.3825,-41.48425293,22.36797142,279.1925605,74.84159133,-22.00574707,40.07719133,-325.2217272,149.4693586
1989-03-01,-63.49,33.2544,-51.3202,129.7381,-41.48425293,22.36797142,275.7355395,75.11962221,-22.00574707,40.07719133,-327.0555395,149.9164354
1989-04-01,-63.49,33.2544,-56.611,130.0928,-41.48425293,22.36797142,272.2785184,75.39662782,-22.00574707,40.07719133,-328.8893517,150.3621829
