# id: GB/NERC/BAS/PDC/02074
# title: Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023
# summary: This dataset contains rates and cumulative anomalies in surface mass balance, dynamics, and total mass change and their associated uncertainty for the Antarctic Ice Sheet (in its entirety and split into West Antarctica, East Antarctica and the Antarctic Peninsula) for the period 1979 to 2023 and for the Greenland Ice Sheet for the period 1972 to 2023. The data are reconciled estimates of mass balance from three independent satellite-based techniques: altimetry, gravimetry, and the input-output method. This dataset is part of the Ice Sheet Mass Balance Intercomparison Exercise (IMBIE).
# acknowledgement: This work is an outcome of the Ice Sheet Mass Balance Inter-comparison Exercise (IMBIE) supported by ESA EOEP-5 "EO Science for Society" (Contract Number 4000134549/21/I-NB), the ESA "Climate Change Initiative" (Contract Number 4000126813/19/I-NB), and the NASA Cryosphere Program.
# keywords: Antarctica,Earth observation,Greenland,ice sheet,satellite,sea level rise
# citation: Otosaka, I., Shepherd, A., Amory, C., Horwath, M., King, M., Nowicki, S., Payne, A., Rignot, E., Sørensen, L., Schlegel, N., Simon, K., Smith, B., Sutterley, T., van den Broeke, M., Velicogna, I., A, G., Agosta, C., Ditmar, P., Döhne, T., … Wouters, B. (2026). Mass balance of the Greenland and Antarctic Ice Sheets from the 1970s to 2023 (Version 1.0) [Data set]. NERC EDS UK Polar Data Centre. https://doi.org/10.5285/128c5e33-5224-4197-82f0-19dcc95b80a0
# license: http://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/
# history: The data used to produce this reconciled mass balance estimate were gathered in the framework of the IMBIE project. In total, 45 independent satellite estimates of mass change (21 estimates for Antarctica and 24 estimates for Greenland) were used to produce this final dataset. The methodology to aggregate these into a final estimate is described in Otosaka et al. (2026).
# source: IMBIE software v3.1 https://doi.org/10.5281/zenodo.14217193
# comment: The data are reconciled estimates from 45 individual satellite-based surveys derived from the altimetry, gravimetry and input-output techniques. The respective one sigma uncertainties for each reconciled dataset are provided.
# : Each dataset contributed to the IMBIE project was processed independently by their contributors and the methods and errors on their dataset have been documented in an international peer-reviewed journal. A dedicated processor was developed in Python to compute the reconciled mass balance estimate and its uncertainty, and the core code is freely available at https://doi.org/10.5281/zenodo.14217193 (Otosaka, I. N., Gilbert, L., Pattle, M., Roca-Aparici, M., & Shepherd, A. (2024). IMBIE software v3.1. Zenodo).
# institution: Northumbria University
# authors: Inès Otosaka,Andrew Shepherd,Charles Amory,Martin Horwath,Michalea King,Sophie Nowicki,Antony Payne,Eric Rignot,Louise Sandberg Sørensen,Nicole-Jeanne Schlegel,Karen Simon,Benjamin Smith,Tyler Sutterley,Michiel van den Broeke,Isabella Velicogna,Geruo A,Cécile Agosta,Pavel Ditmar,Thorben Döhne,Marcus Engdahl,Xavier Fettweis,Rene Forsberg,Alex Gardner,Linda Gilbert,Heiko Goelzer,Noel Gourmelen,Andreas Groh,Nicolaj Hansen,Christopher Harig,Veit Helm,Shfaqat Khan,Christoph Kittel,Peter Langen,Mathias Larsen,Bryant Loomis,Malcolm McMillan,Brooke Medley,Daniele Melini,Ruth Mottram,Alan Muir,Johan Nilsson,Brice Noël,Mark Pattle,Mònica Roca i Aparici,Ingo Sasgen,Himanshu Save,Bernd Scheuchl,Ernst Schrama,Ludwig Schröder,Ki-Weon Seo,Sebastian Simonsen,Thomas Slater,Giorgio Spada,Bramha Dutt Vishwakarma,Nander Wever,David Wiese,Bert Wouters
# project: IMBIE http://imbie.org/
# publisher_name: NERC EDS UK Polar Data Centre
# publisher_type: institution
# publisher_email: pdc@bas.ac.uk
# publisher_url: https://www.bas.ac.uk/data/uk-pdc/
# time_coverage_start: 1979-01-01
# time_coverage_end: 2023-12-01
# geospatial_lon_min: -180 (degree_east)
# geospatial_lon_max: 180 (degree_east)
# geospatial_lat_min: -90 (degree_north)
# geospatial_lat_max: -60 (degree_north)
# geospatial_bounds_crs: EPSG:4326
# data_type: West Antarctica Gt
Date,Mass balance (Gt/yr),Mass balance uncertainty (Gt/yr),Cumulative mass balance anomaly (Gt),Cumulative mass balance anomaly uncertainty (Gt),Surface mass balance anomaly (Gt/yr),Surface mass balance anomaly uncertainty (Gt/yr),Cumulative surface mass balance anomaly (Gt),Cumulative surface mass balance anomaly uncertainty (Gt),Dynamics mass balance anomaly (Gt/yr),Dynamics mass balance anomaly uncertainty (Gt/yr),Cumulative dynamics mass balance anomaly (Gt),Cumulative dynamics mass balance anomaly uncertainty (Gt)
1981-05-01,-22.5068,21.1192,-15.7118,55.7263,7.435302734,10.37331009,136.702659,17.54088307,-29.94210273,23.52926201,-152.4143924,58.42173561
1981-06-01,-22.5068,21.1192,-17.5873,56.0588,7.435302734,10.37331009,137.3222676,17.79465395,-29.94210273,23.52926201,-154.9095676,58.81525914
1981-07-01,-22.5068,21.1192,-19.4629,56.3893,7.435302734,10.37331009,137.9418761,18.04485632,-29.94210273,23.52926201,-157.4047428,59.20616711
1981-08-01,-22.5068,21.1192,-21.3385,56.7179,7.435302734,10.37331009,138.5614847,18.29163662,-29.94210273,23.52926201,-159.899918,59.59451099
1981-09-01,-22.5068,21.1192,-23.214,57.0446,7.435302734,10.37331009,139.1810933,18.53513153,-29.94210273,23.52926201,-162.3950933,59.98034058
1981-10-01,-22.5068,21.1192,-25.0896,57.3695,7.435302734,10.37331009,139.8007018,18.77546887,-29.94210273,23.52926201,-164.8902685,60.36370409
1981-11-01,-22.5068,21.1192,-26.9652,57.6925,7.435302734,10.37331009,140.4203104,19.01276839,-29.94210273,23.52926201,-167.3854437,60.74464822
1981-12-01,-22.5068,21.1192,-28.8407,58.0138,7.432580341,10.37298573,141.0396921,19.24712788,-29.93938034,23.52911902,-169.8803921,61.12321361
1982-01-01,-48.8428,20.5439,-32.911,58.3161,4.369018555,10.00798035,141.403777,19.46274829,-53.21181855,22.85194735,-174.3147103,61.47816579
1982-02-01,-48.8428,20.5439,-36.9812,58.6169,4.369018555,10.00798035,141.7678618,19.67600596,-53.21181855,22.85194735,-178.7490285,61.83108033
1982-03-01,-48.8428,20.5439,-41.0514,58.9161,4.369018555,10.00798035,142.1319467,19.8869769,-53.21181855,22.85194735,-183.1833467,62.18199194
1982-04-01,-48.8428,20.5439,-45.1217,59.2138,4.369018555,10.00798035,142.4960316,20.09573312,-53.21181855,22.85194735,-187.6176649,62.53093433
1982-05-01,-48.8428,20.5439,-49.1919,59.5101,4.369018555,10.00798035,142.8601165,20.30234295,-53.21181855,22.85194735,-192.0519832,62.87794028
1982-06-01,-48.8428,20.5439,-53.2621,59.8049,4.369018555,10.00798035,143.2242014,20.50687125,-53.21181855,22.85194735,-196.4863014,63.22304169
1982-07-01,-48.8428,20.5439,-57.3324,60.0982,4.369018555,10.00798035,143.5882862,20.70937971,-53.21181855,22.85194735,-200.9206196,63.56626957
1982-08-01,-48.8428,20.5439,-61.4026,60.3901,4.369018555,10.00798035,143.9523711,20.90992701,-53.21181855,22.85194735,-205.3549378,63.90765411
1982-09-01,-48.8428,20.5439,-65.4728,60.6806,4.369018555,10.00798035,144.316456,21.10856905,-53.21181855,22.85194735,-209.789256,64.24722469
1982-10-01,-48.8428,20.5439,-69.5431,60.9697,4.369018555,10.00798035,144.6805409,21.30535911,-53.21181855,22.85194735,-214.2235742,64.58500992
1982-11-01,-48.8428,20.5439,-73.6133,61.2575,4.369018555,10.00798035,145.0446258,21.50034805,-53.21181855,22.85194735,-218.6578924,64.92103767
1982-12-01,-48.8428,20.5439,-77.6835,61.5439,4.328064627,10.00684152,145.4052978,21.69354066,-53.17086463,22.85144863,-223.0887978,65.25532055
1983-01-01,-33.6434,20.5785,-80.4872,61.8299,-41.75817871,8.725296021,141.9254496,21.83927515,8.114778711,22.35185569,-222.4125663,65.57355144
1983-02-01,-33.6434,20.5785,-83.2908,62.1146,-41.75817871,8.725296021,138.4456014,21.98404357,8.114778711,22.35185569,-221.7363347,65.89024539
1983-03-01,-33.6434,20.5785,-86.0944,62.398,-41.75817871,8.725296021,134.9657531,22.12786489,8.114778711,22.35185569,-221.0601031,66.20542446
1983-04-01,-33.6434,20.5785,-88.898,62.6802,-41.75817871,8.725296021,131.4859049,22.27075745,8.114778711,22.35185569,-220.3838716,66.51911016
1983-05-01,-33.6434,20.5785,-91.7017,62.9611,-41.75817871,8.725296021,128.0060567,22.41273902,8.114778711,22.35185569,-219.70764,66.83132354
1983-06-01,-33.6434,20.5785,-94.5053,63.2407,-41.75817871,8.725296021,124.5262085,22.55382679,8.114778711,22.35185569,-219.0314085,67.14208513
1983-07-01,-33.6434,20.5785,-97.3089,63.5191,-41.75817871,8.725296021,121.0463602,22.69403745,8.114778711,22.35185569,-218.3551769,67.45141499
1983-08-01,-33.6434,20.5785,-100.1125,63.7963,-41.75817871,8.725296021,117.566512,22.83338715,8.114778711,22.35185569,-217.6789453,67.75933274
1983-09-01,-33.6434,20.5785,-102.9161,64.0723,-41.75817871,8.725296021,114.0866638,22.97189155,8.114778711,22.35185569,-217.0027138,68.06585754
1983-10-01,-33.6434,20.5785,-105.7198,64.3471,-41.75817871,8.725296021,110.6068156,23.10956586,8.114778711,22.35185569,-216.3264822,68.37100812
1983-11-01,-33.6434,20.5785,-108.5234,64.6207,-41.75817871,8.725296021,107.1269673,23.24642482,8.114778711,22.35185569,-215.6502507,68.67480281
1983-12-01,-33.6434,20.5785,-111.327,64.8932,-41.68411062,8.726630283,103.6532914,23.38252425,8.040710621,22.35237657,-214.9801914,68.97727358
1984-01-01,3.5951,20.7965,-111.0274,65.1703,41.6661377,10.22810173,107.1254696,23.56820484,-38.0710377,23.1756009,-218.1527779,69.30096184
1984-02-01,3.5951,20.7965,-110.7278,65.4462,41.6661377,10.22810173,110.5976477,23.75243394,-38.0710377,23.1756009,-221.3253644,69.62314524
1984-03-01,3.5951,20.7965,-110.4282,65.721,41.6661377,10.22810173,114.0698259,23.93524509,-38.0710377,23.1756009,-224.4979509,69.94384458
1984-04-01,3.5951,20.7965,-110.1286,65.9946,41.6661377,10.22810173,117.542004,24.11667051,-38.0710377,23.1756009,-227.6705373,70.26308018
1984-05-01,3.5951,20.7965,-109.829,66.2671,41.6661377,10.22810173,121.0141822,24.29674125,-38.0710377,23.1756009,-230.8431238,70.5808719
1984-06-01,3.5951,20.7965,-109.5294,66.5385,41.6661377,10.22810173,124.4863603,24.47548722,-38.0710377,23.1756009,-234.0157103,70.89723915
1984-07-01,3.5951,20.7965,-109.2298,66.8088,41.6661377,10.22810173,127.9585384,24.65293722,-38.0710377,23.1756009,-237.1882968,71.21220092
1984-08-01,3.5951,20.7965,-108.9303,67.078,41.6661377,10.22810173,131.4307166,24.82911905,-38.0710377,23.1756009,-240.3608832,71.52577579
1984-09-01,3.5951,20.7965,-108.6307,67.3461,41.6661377,10.22810173,134.9028947,25.0040595,-38.0710377,23.1756009,-243.5334697,71.8379819
1984-10-01,3.5951,20.7965,-108.3311,67.6131,41.6661377,10.22810173,138.3750729,25.17778447,-38.0710377,23.1756009,-246.7060562,72.14883703
1984-11-01,3.5951,20.7965,-108.0315,67.8791,41.6661377,10.22810173,141.847251,25.35031893,-38.0710377,23.1756009,-249.8786427,72.45835857
1984-12-01,3.5951,20.7965,-107.7319,68.1441,41.67818991,10.22835142,145.3204335,25.52169537,-38.08308991,23.1757111,-253.0522335,72.76656645
1985-01-01,4.7292,20.8156,-107.3378,68.4085,55.24078369,10.50932693,149.9238321,25.7013767,-50.51158369,23.31812934,-257.2615321,73.07724993
1985-02-01,4.7292,20.8156,-106.9437,68.6719,55.24078369,10.50932693,154.5272308,25.87981055,-50.51158369,23.31812934,-261.4708308,73.38661814
1985-03-01,4.7292,20.8156,-106.5496,68.9343,55.24078369,10.50932693,159.1306294,26.05702254,-50.51158369,23.31812934,-265.6801294,73.69468764
1985-04-01,4.7292,20.8156,-106.1555,69.1957,55.24078369,10.50932693,163.7340281,26.23303744,-50.51158369,23.31812934,-269.8894281,74.00147466
1985-05-01,4.7292,20.8156,-105.7614,69.4561,55.24078369,10.50932693,168.3374267,26.40787919,-50.51158369,23.31812934,-274.0987267,74.30699507
1985-06-01,4.7292,20.8156,-105.3673,69.7156,55.24078369,10.50932693,172.9408253,26.58157092,-50.51158369,23.31812934,-278.3080253,74.61126444
1985-07-01,4.7292,20.8156,-104.9732,69.9741,55.24078369,10.50932693,177.544224,26.75413506,-50.51158369,23.31812934,-282.517324,74.914298
1985-08-01,4.7292,20.8156,-104.5791,70.2316,55.24078369,10.50932693,182.1476226,26.92559326,-50.51158369,23.31812934,-286.7266226,75.21611071
1985-09-01,4.7292,20.8156,-104.185,70.4882,55.24078369,10.50932693,186.7510213,27.09596653,-50.51158369,23.31812934,-290.9359213,75.51671719
1985-10-01,4.7292,20.8156,-103.7909,70.7439,55.24078369,10.50932693,191.3544199,27.2652752,-50.51158369,23.31812934,-295.1452199,75.81613179
1985-11-01,4.7292,20.8156,-103.3968,70.9986,55.24078369,10.50932693,195.9578185,27.43353899,-50.51158369,23.31812934,-299.3545185,76.11436858
1985-12-01,4.7292,20.8156,-103.0027,71.2524,55.13618454,10.50770118,200.5525006,27.60072542,-50.40698454,23.31739667,-303.5551006,76.41142271
1986-01-01,-53.7383,20.7208,-107.4809,71.5031,-62.57125854,8.678202629,195.338229,27.71418369,8.832958545,22.46470017,-302.8190207,76.68611838
1986-02-01,-53.7383,20.7208,-111.9591,71.7528,-62.57125854,8.678202629,190.1239575,27.82717936,8.832958545,22.46470017,-302.0829408,76.95983357
1986-03-01,-53.7383,20.7208,-116.4373,72.0017,-62.57125854,8.678202629,184.909686,27.93971805,8.832958545,22.46470017,-301.346861,77.23257871
1986-04-01,-53.7383,20.7208,-120.9155,72.2497,-62.57125854,8.678202629,179.6954144,28.05180526,8.832958545,22.46470017,-300.6107811,77.50436404
1986-05-01,-53.7383,20.7208,-125.3937,72.4969,-62.57125854,8.678202629,174.4811429,28.16344638,8.832958545,22.46470017,-299.8747012,77.77519962
1986-06-01,-53.7383,20.7208,-129.8719,72.7433,-62.57125854,8.678202629,169.2668713,28.27464669,8.832958545,22.46470017,-299.1386213,78.04509534
1986-07-01,-53.7383,20.7208,-134.3501,72.9888,-62.57125854,8.678202629,164.0525998,28.38541138,8.832958545,22.46470017,-298.4025414,78.31406092
1986-08-01,-53.7383,20.7208,-138.8283,73.2335,-62.57125854,8.678202629,158.8383282,28.49574552,8.832958545,22.46470017,-297.6664616,78.58210591
1986-09-01,-53.7383,20.7208,-143.3065,73.4774,-62.57125854,8.678202629,153.6240567,28.6056541,8.832958545,22.46470017,-296.9303817,78.84923969
1986-10-01,-53.7383,20.7208,-147.7847,73.7204,-62.57125854,8.678202629,148.4097851,28.715142,8.832958545,22.46470017,-296.1943018,79.1154715
1986-11-01,-53.7383,20.7208,-152.2629,73.9627,-62.57125854,8.678202629,143.1955136,28.82421402,8.832958545,22.46470017,-295.4582219,79.38081041
1986-12-01,-53.7383,20.7208,-156.7411,74.2042,-62.55117253,8.67876835,137.9829159,28.93288899,8.812872534,22.46491871,-294.7238159,79.64527049
1987-01-01,-57.598,20.8876,-161.5409,74.4488,-39.94799805,9.315384865,134.653916,29.0575882,-17.65000195,22.87068493,-296.1946494,79.91844676
1987-02-01,-57.598,20.8876,-166.3407,74.6925,-39.94799805,9.315384865,131.3249162,29.18175455,-17.65000195,22.87068493,-297.6654829,80.19069243
1987-03-01,-57.598,20.8876,-171.1406,74.9355,-39.94799805,9.315384865,127.9959164,29.30539481,-17.65000195,22.87068493,-299.1363164,80.46201696
1987-04-01,-57.598,20.8876,-175.9404,75.1777,-39.94799805,9.315384865,124.6669165,29.42851562,-17.65000195,22.87068493,-300.6071499,80.73242963
1987-05-01,-57.598,20.8876,-180.7402,75.4191,-39.94799805,9.315384865,121.3379167,29.55112347,-17.65000195,22.87068493,-302.0779834,81.00193957
1987-06-01,-57.598,20.8876,-185.5401,75.6598,-39.94799805,9.315384865,118.0089169,29.67322471,-17.65000195,22.87068493,-303.5488169,81.27055577
1987-07-01,-57.598,20.8876,-190.3399,75.8997,-39.94799805,9.315384865,114.679917,29.79482558,-17.65000195,22.87068493,-305.0196504,81.53828705
1987-08-01,-57.598,20.8876,-195.1397,76.1388,-39.94799805,9.315384865,111.3509172,29.91593217,-17.65000195,22.87068493,-306.4904838,81.80514211
1987-09-01,-57.598,20.8876,-199.9396,76.3772,-39.94799805,9.315384865,108.0219173,30.03655047,-17.65000195,22.87068493,-307.9613173,82.0711295
1987-10-01,-57.598,20.8876,-204.7394,76.6149,-39.94799805,9.315384865,104.6929175,30.15668634,-17.65000195,22.87068493,-309.4321508,82.33625761
1987-11-01,-57.598,20.8876,-209.5392,76.8518,-39.94799805,9.315384865,101.3639177,30.27634551,-17.65000195,22.87068493,-310.9029843,82.60053473
1987-12-01,-57.598,20.8876,-214.3391,77.088,-39.86884808,9.316731451,98.04151366,30.39556801,-17.72915192,22.87123343,-312.3804137,82.86398162
1988-01-01,-31.6004,20.858,-216.9724,77.3227,49.20013428,10.83207035,102.1415249,30.55598742,-80.80053428,23.50297666,-319.1137915,83.14127702
1988-02-01,-31.6004,20.858,-219.6058,77.5568,49.20013428,10.83207035,106.241536,30.71556902,-80.80053428,23.50297666,-325.8471694,83.41765064
1988-03-01,-31.6004,20.858,-222.2392,77.7902,49.20013428,10.83207035,110.3415472,30.87432579,-80.80053428,23.50297666,-332.5805472,83.69311162
1988-04-01,-31.6004,20.858,-224.8725,78.0229,49.20013428,10.83207035,114.4415584,31.03227039,-80.80053428,23.50297666,-339.3139251,83.96766894
1988-05-01,-31.6004,20.858,-227.5059,78.2549,49.20013428,10.83207035,118.5415696,31.18941516,-80.80053428,23.50297666,-346.0473029,84.24133143
1988-06-01,-31.6004,20.858,-230.1393,78.4862,49.20013428,10.83207035,122.6415808,31.34577214,-80.80053428,23.50297666,-352.7806808,84.51410779
1988-07-01,-31.6004,20.858,-232.7726,78.7168,49.20013428,10.83207035,126.741592,31.50135304,-80.80053428,23.50297666,-359.5140587,84.78600657
1988-08-01,-31.6004,20.858,-235.406,78.9468,49.20013428,10.83207035,130.8416032,31.65616932,-80.80053428,23.50297666,-366.2474365,85.05703618
1988-09-01,-31.6004,20.858,-238.0394,79.176,49.20013428,10.83207035,134.9416144,31.81023214,-80.80053428,23.50297666,-372.9808144,85.32720491
1988-10-01,-31.6004,20.858,-240.6727,79.4047,49.20013428,10.83207035,139.0416256,31.96355239,-80.80053428,23.50297666,-379.7141922,85.59652092
1988-11-01,-31.6004,20.858,-243.3061,79.6326,49.20013428,10.83207035,143.1416367,32.11614071,-80.80053428,23.50297666,-386.4475701,85.86499221
1988-12-01,-31.6004,20.858,-245.9395,79.8599,49.10974966,10.83027048,147.2341159,32.26795714,-80.71014966,23.50214719,-393.1734159,86.13260783
1989-01-01,-55.8564,20.8601,-250.5942,80.0867,-52.60180664,8.804839134,142.850632,32.36790835,-3.254593359,22.64219433,-393.444632,86.38025554
1989-02-01,-55.8564,20.8601,-255.2489,80.3127,-52.60180664,8.804839134,138.4671481,32.46755186,-3.254593359,22.64219433,-393.7158481,86.62719528
