year,delta_slr_p05_unw_cm,delta_slr_p17_unw_cm,delta_slr_p50_unw_cm,delta_slr_p83_unw_cm,delta_slr_p95_unw_cm,delta_slr_p05_cm,delta_slr_p17_cm,delta_slr_p50_cm,delta_slr_p83_cm,delta_slr_p95_cm,delta_slr_mean_cm,delta_slr_mean_unw_cm,n_tuples
1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2031,0.0,0.0,0.0,8.138753617714656e-07,9.328816830134201e-07,0.0,0.0,2.7203099683958953e-07,9.328816759079928e-07,9.328816830134201e-07,3.3587132522028944e-07,2.805060657044223e-07,10000
2032,2.1447077447334095e-08,3.141101888815001e-08,5.74564799293853e-07,9.55005131739739e-07,9.670287662189025e-07,2.2535567858157876e-08,3.4715028034276855e-08,8.354715038101826e-07,9.63657916610917e-07,9.744849779524364e-07,6.237054140256892e-07,5.353275988344563e-07,10000
2033,7.044415193391273e-08,6.064205698663732e-07,8.718612001246129e-07,1.0057070453406426e-06,1.0251191079113652e-06,7.96457396596721e-08,6.533924455922025e-07,9.966529946488053e-07,1.02024069687261e-06,1.0396696228507621e-06,8.871331486371905e-07,7.624478568711623e-07,10000
2034,6.477086894385309e-07,6.810681763624871e-07,9.3807688372749e-07,1.0778840418623758e-06,1.7558217760615945e-06,6.950396264168227e-07,9.346903631891191e-07,1.0546728917959423e-06,1.1226702881295699e-06,1.98754509353246e-06,1.1174805195141569e-06,9.64344515897686e-07,10000
2035,7.080361446476501e-07,7.616144999822439e-07,1.0639311662785644e-06,1.6013171175544017e-06,2.032616582425817e-06,9.413214849983851e-07,1.0143412072537303e-06,1.1246758563000497e-06,1.9973290592518957e-06,2.0678968565042008e-06,1.3228088250893048e-06,1.1487172993478011e-06,10000
2036,7.68557141306303e-07,8.68379620992954e-07,1.1708756506578766e-06,1.872559049100886e-06,2.1131077422964493e-06,1.000848356970856e-06,1.1097822223848692e-06,1.2767707881718563e-06,2.1002654316146034e-06,2.1471258813984235e-06,1.5248491030362506e-06,1.321882500920779e-06,10000
2037,8.276851551691778e-07,1.0299260616974949e-06,1.3855620180081019e-06,2.061917708058303e-06,2.1861843189086017e-06,1.062516060186774e-06,1.1797113055552446e-06,1.8335003111031e-06,2.1780587524717413e-06,2.226430369234881e-06,1.700853814394429e-06,1.4713731051669398e-06,10000
2038,8.925901266110259e-07,1.1116113028464269e-06,1.517247309124059e-06,2.159561872971949e-06,2.2610981122106467e-06,1.132999765916069e-06,1.2534350487116256e-06,1.9891235575200697e-06,2.247072080388756e-06,2.315293590761878e-06,1.844945824363487e-06,1.607327458166985e-06,10000
2039,9.600765539019561e-07,1.2056339792465565e-06,1.7037647443984838e-06,2.2313093903036928e-06,2.3463006227686377e-06,1.1998145229114323e-06,1.3360567192329523e-06,2.1643511232510904e-06,2.3237072577092027e-06,2.496421154567112e-06,1.990608853849002e-06,1.7375667106055204e-06,10000
2040,1.0337758402201303e-06,1.3088284471862721e-06,1.961586549192873e-06,2.300284416456577e-06,2.4531036649122486e-06,1.262867475810385e-06,1.429236768873002e-06,2.2473706771510096e-06,2.395147753025205e-06,3.0954126526320846e-06,2.111531750959307e-06,1.8490134311015539e-06,10000
2041,1.1093893855118608e-06,1.3992798994166834e-06,2.0409318901570828e-06,2.3737404447032872e-06,2.947040007583723e-06,1.3167050109232888e-06,1.6175545047196865e-06,2.3151097561129136e-06,2.487083880816721e-06,3.3357784358726097e-06,2.232766550746641e-06,1.9521818047076424e-06,10000
2042,1.183390099335213e-06,1.5408303793407185e-06,2.1108323142726704e-06,2.4427272197868886e-06,3.0829314551894516e-06,1.3782785577465537e-06,1.8437246461974682e-06,2.3811148173651184e-06,2.5836095904588123e-06,3.4290932520656667e-06,2.3434367761637983e-06,2.051676287107007e-06,10000
2043,1.260384500323397e-06,1.6268732134072653e-06,2.17593379137071e-06,2.5194461024469205e-06,3.322731203780902e-06,1.4303247067536752e-06,2.011530425163161e-06,2.4408853842417213e-06,3.010425766465989e-06,3.514187164972925e-06,2.447481513473637e-06,2.1452505819407718e-06,10000
2044,1.2989359337467476e-06,1.701871160442181e-06,2.249113443042461e-06,2.592578215931951e-06,3.417204662170547e-06,1.4814320415311733e-06,2.167181897125815e-06,2.498072594593843e-06,3.1952270275317934e-06,3.5933800257405046e-06,2.5451058686748317e-06,2.2281526985119982e-06,10000
2045,1.3660896808431745e-06,1.7609688417863368e-06,2.304383231788165e-06,2.6728039076928665e-06,3.500540216094805e-06,1.5344663093057384e-06,2.2257413984506035e-06,2.549006788557743e-06,3.361081065686626e-06,3.6676918634971955e-06,2.623658444614645e-06,2.302169023074363e-06,10000
2046,1.4116941716046938e-06,1.8152345285571413e-06,2.3583034938212677e-06,2.7597475754959076e-06,3.5770531040313357e-06,1.5887131465502677e-06,2.2788214309773347e-06,2.6009408110916454e-06,3.4465751871284374e-06,3.7329504999522897e-06,2.6868391798089747e-06,2.3670272068631704e-06,10000
2047,1.4614531329115721e-06,1.8578030351790176e-06,2.4061997141444635e-06,2.8727019174468185e-06,3.6538312675915565e-06,1.6454824172141499e-06,2.333578344006379e-06,2.6449498711950594e-06,3.5440399062664677e-06,3.7943119672759287e-06,2.7559686373354937e-06,2.43103376015501e-06,10000
2048,1.5288179074701701e-06,1.9116632863003247e-06,2.4570312273652917e-06,3.0524359344497045e-06,3.7541324722667466e-06,1.6880980220885728e-06,2.379087436542642e-06,2.6963596890962178e-06,3.642051945662769e-06,3.892653657246196e-06,2.83720307541119e-06,2.498433245857612e-06,10000
2049,1.5807068072248853e-06,1.9681738800869655e-06,2.509481701551408e-06,3.1435674834767726e-06,3.852827034123152e-06,1.7555941776792018e-06,2.4326350621956974e-06,2.7364856841112062e-06,3.698446538800235e-06,3.998092480110979e-06,2.897626382742718e-06,2.5610956242942962e-06,10000
2050,1.6146092679747427e-06,2.0013473785596147e-06,2.5434195798368364e-06,3.2245321849089236e-06,3.927118367563764e-06,1.7928173418613903e-06,2.4611010614582334e-06,2.777194539046049e-06,3.7587718776588373e-06,4.070401794586807e-06,2.943816635397974e-06,2.605998759823791e-06,10000
2051,1.6533786357797453e-06,2.0426269597706435e-06,2.5762277555685387e-06,3.27328064148702e-06,4.029906537006411e-06,1.8591419564536195e-06,2.506678847546209e-06,2.8121418508091114e-06,3.8133953949360483e-06,4.46491637488325e-06,3.005897190993143e-06,2.6513154958333728e-06,10000
2052,1.6954279123737591e-06,2.078153797988591e-06,2.6028157780189076e-06,3.342780190713768e-06,4.132296300340953e-06,1.8592723735136276e-06,2.5274434035570823e-06,2.8505255118487155e-06,3.858698640887317e-06,4.58587002092921e-06,3.0504604254309286e-06,2.6947722005191465e-06,10000
2053,1.7325812175172929e-06,2.1052118297504308e-06,2.6375691408730972e-06,3.4148643688425297e-06,4.205019180325564e-06,1.8952300347223355e-06,2.556813818149152e-06,2.8791904956205023e-06,3.911107069523857e-06,4.66830855488869e-06,3.088243987147086e-06,2.7373489146611975e-06,10000
2054,1.7753536562636896e-06,2.1514104399855683e-06,2.6747997665665935e-06,3.41669998125127e-06,4.288242273986497e-06,1.9438154734426607e-06,2.5978503728612217e-06,2.9117159943361457e-06,3.957307884037797e-06,4.751422334622218e-06,3.1271813665964872e-06,2.7779502578994196e-06,10000
2055,1.793983958897627e-06,2.1760443619811554e-06,2.6904564851548685e-06,3.464824355177143e-06,4.374932241191231e-06,1.9744151561887384e-06,2.6188122589942507e-06,2.9406513295676184e-06,3.986449652735502e-06,4.8185239539371866e-06,3.161606762403216e-06,2.8076384733946468e-06,10000
2056,1.8092307596973e-06,2.2068574644862336e-06,2.7211131463644733e-06,3.511117678343112e-06,4.499619661757492e-06,2.034349800828157e-06,2.6447781252782624e-06,2.965751339854399e-06,4.037913952904663e-06,4.8597786354059974e-06,3.1969295786193795e-06,2.843117050044697e-06,10000
2057,1.832679539681692e-06,2.22687587921655e-06,2.7381443636897984e-06,3.5641601715141746e-06,4.645096948685533e-06,2.062393928181381e-06,2.6697273050852237e-06,2.9964817913215474e-06,4.145663182723917e-06,4.962006201966394e-06,3.2536025106577567e-06,2.8765081726035647e-06,10000
