year,delta_slr_p05_unw_cm,delta_slr_p17_unw_cm,delta_slr_p50_unw_cm,delta_slr_p83_unw_cm,delta_slr_p95_unw_cm,delta_slr_p05_cm,delta_slr_p17_cm,delta_slr_p50_cm,delta_slr_p83_cm,delta_slr_p95_cm,delta_slr_mean_cm,delta_slr_mean_unw_cm,n_tuples
1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2031,1.0881239909110718e-06,1.6277507288720017e-06,1.8657633660268402e-06,2.79864504371119e-06,2.7986450490402603e-06,1.6277507288720017e-06,1.8657633624741266e-06,2.4416260959725378e-06,2.7986450472639035e-06,2.798645050816617e-06,2.348370932579348e-06,2.0202332763577856e-06,10000
2032,2.398609295362064e-06,2.8512069128083794e-06,3.866667634966348e-06,4.801680578481182e-06,4.926037242380942e-06,2.9815762354701065e-06,3.5918740359818245e-06,4.2897342509473175e-06,4.9003073877505814e-06,5.2106449272076575e-06,4.2846826594869945e-06,3.7102123659423114e-06,10000
2033,3.4027547180848216e-06,3.876058281164774e-06,5.316469233740406e-06,6.2080659802710156e-06,7.0553514324167566e-06,4.256972327291925e-06,5.214218748018115e-06,6.114123336976199e-06,7.012882081783975e-06,7.182294231117453e-06,5.993374292196225e-06,5.205999734801381e-06,10000
2034,4.442725111442059e-06,4.9964826795267925e-06,6.542167650280817e-06,8.12715485640325e-06,8.656315713473361e-06,5.420639677519233e-06,6.4737920610223105e-06,7.466059793598785e-06,8.464843591132581e-06,9.295807710777214e-06,7.531356464468145e-06,6.563219846191437e-06,10000
2035,5.394131324010232e-06,6.080840654387743e-06,7.790910451888067e-06,9.495500651492961e-06,1.0523433031295326e-05,6.520271592570764e-06,7.709648772943209e-06,8.886147418695926e-06,1.038524450779414e-05,1.0978900287915492e-05,8.949199182296242e-06,7.823288493705682e-06,10000
2036,6.242065115280582e-06,7.051365015477984e-06,8.998286380901277e-06,1.086639452957172e-05,1.1949746756556578e-05,7.555438502375717e-06,8.863742125780248e-06,1.0324684843605844e-05,1.182968693657007e-05,1.2758037448758086e-05,1.029578284629214e-05,9.014399076644964e-06,10000
2037,7.086520843024857e-06,7.984836801266938e-06,1.0103679906947605e-05,1.2209195932424422e-05,1.3396279659527718e-05,8.442656553696587e-06,9.918423248803253e-06,1.1508775473042941e-05,1.3216183429380207e-05,1.4330758128153146e-05,1.1552116509565742e-05,1.0133424712565465e-05,10000
2038,7.837575947089449e-06,8.848903255600504e-06,1.1162191108304853e-05,1.34467376159364e-05,1.4934917813125281e-05,9.413901156113232e-06,1.0932807904472298e-05,1.2731083999661704e-05,1.4596991317892378e-05,1.580394109710884e-05,1.2759459141863121e-05,1.1208626615317741e-05,10000
2039,8.59084608952898e-06,9.724873247130006e-06,1.220498826182137e-05,1.4685548356361267e-05,1.6329290081706915e-05,1.0239893041924942e-05,1.194755749266272e-05,1.3911612186099187e-05,1.591795854033217e-05,1.7425455271660347e-05,1.3911350778169894e-05,1.2242504708144787e-05,10000
2040,9.33208516489259e-06,1.0532610328883863e-05,1.3155531069841686e-05,1.5844977803851633e-05,1.767923670321636e-05,1.1036425801761548e-05,1.2799518384405689e-05,1.5027889525721001e-05,1.72438577080651e-05,1.8824262690902347e-05,0.0001468607225907322,0.00010532727926866805,10000
2041,9.959846406104588e-06,1.1315997306482473e-05,1.4073864280206294e-05,1.6954514638385378e-05,1.8970941949802974e-05,1.1870762104208696e-05,1.3747138246309918e-05,1.601552171756021e-05,1.8422184047164882e-05,2.0174497746880676e-05,0.00014871538917780335,0.00010683525014682207,10000
2042,1.0711997597478984e-05,1.210982761707058e-05,1.4991650836293502e-05,1.8040087069088884e-05,2.0198012593297677e-05,1.2590694362917997e-05,1.4608970108125153e-05,1.7066746521450463e-05,1.9663789919543135e-05,2.1526015536230458e-05,0.00014971721480589042,0.00010773890444148541,10000
2043,1.1345565322340434e-05,1.2817350630260904e-05,1.5855683061616332e-05,1.9078904104929963e-05,2.1496608165350032e-05,1.337655891198895e-05,1.5453254795594067e-05,1.803665165957384e-05,2.0862193957324056e-05,2.2936224389723598e-05,0.0001506824488497088,0.00010861370822967285,10000
2044,1.193582628964407e-05,1.3558053825413197e-05,1.6728763943874014e-05,2.0160108946640775e-05,2.2633673498617663e-05,1.4039220691485762e-05,1.6241660903800033e-05,1.8961847290705818e-05,2.2093514135298683e-05,2.418077776536549e-05,0.0001516112351062758,0.0001094559793960146,10000
2045,1.2548784342847341e-05,1.4243748057403138e-05,1.75762126204404e-05,2.1169675741816717e-05,2.376462774069665e-05,1.4698600140158954e-05,1.704603171280593e-05,1.9970417168044046e-05,2.3160253255068167e-05,2.5497673947410195e-05,0.00015252057977559189,0.0001102896840180044,10000
2046,1.3144793513841791e-05,1.4962866716636825e-05,1.835755822909846e-05,2.217875988240081e-05,2.4942868082789e-05,1.545880677449771e-05,1.7778815343991492e-05,2.0876596803674213e-05,2.4208371569609007e-05,2.6540182726216035e-05,0.00015340239355617806,0.00011108316310643609,10000
2047,1.3685635028348742e-05,1.5614521194340368e-05,1.9196406455534998e-05,2.3139883687619546e-05,2.6047611413027015e-05,1.5975245024178155e-05,1.8507786424134175e-05,2.1694011381619476e-05,2.5388076835526804e-05,2.7813727657252195e-05,0.00015426226657640888,0.00011187005063551965,10000
2048,1.4336535186920684e-05,1.6269051216184495e-05,1.999015972842244e-05,2.4045446174909557e-05,2.709708578869652e-05,1.6718144464586322e-05,1.9282471305067777e-05,2.257357913901212e-05,2.6380562252782975e-05,2.914785521133439e-05,0.0001551045322392648,0.00011264403014894935,10000
2049,1.4912807286293628e-05,1.6885714591872158e-05,2.0691128339578313e-05,2.5019173783675796e-05,2.8260985163797156e-05,1.7265727416296856e-05,1.9959628064824063e-05,2.3461038924162905e-05,2.7441308039924955e-05,3.0296845977955087e-05,0.00015593017980310262,0.00011339066172931834,10000
2050,1.5330255551049276e-05,1.7519447809846157e-05,2.1469092066794815e-05,2.5976532197873326e-05,2.931373664338821e-05,1.7807141458427306e-05,2.0659820027002946e-05,2.4283644351171098e-05,2.845328114048137e-05,3.124529234410121e-05,0.0001567392296859733,0.000114136383492143,10000
2051,1.5815844426469995e-05,1.81348107326329e-05,2.2206684572978475e-05,2.6869022740072523e-05,3.0197774208851047e-05,1.8490882903273414e-05,2.1308862590786187e-05,2.5103749315317727e-05,2.9380412990978638e-05,3.24829321141817e-05,0.00015752964655347396,0.00011485396551056422,10000
2052,1.6411638713975663e-05,1.877448192828979e-05,2.2925623724745492e-05,2.7790369926670168e-05,3.1367590817055205e-05,1.8976918244914204e-05,2.1974649576984975e-05,2.5826437204429804e-05,3.0393637538775775e-05,3.3778751495422214e-05,0.00015830748674238191,0.00011556158733156537,10000
2053,1.6897254216807765e-05,1.9300540538047527e-05,2.3625671289551065e-05,2.86268649645649e-05,3.234812237664642e-05,1.9613092385808622e-05,2.2719407502297565e-05,2.664468896564364e-05,3.144306053433791e-05,3.463932564507361e-05,0.00015907376032948112,0.00011625987727946239,10000
2054,1.7412282095108366e-05,1.9912577687328792e-05,2.43123201091322e-05,2.9511556717700673e-05,3.344006296650546e-05,2.0089122376543906e-05,2.3354671951673767e-05,2.737277964364321e-05,3.226737356340943e-05,3.5754224679328965e-05,0.00015982108418008804,0.00011695184560798211,10000
2055,1.7805163150619306e-05,2.0465961058633298e-05,2.4989258802676773e-05,3.0399851664100196e-05,3.441846148710681e-05,2.0589289637029952e-05,2.3933221047241783e-05,2.8208587370990718e-05,3.327223298514218e-05,3.6885849953871265e-05,0.00016055352793484077,0.00011762386490946639,10000
2056,1.8286107755649537e-05,2.1016945846774604e-05,2.5724535831272988e-05,3.118723522536726e-05,3.531207539317904e-05,2.119566234648103e-05,2.460175954350064e-05,2.8975255946186065e-05,3.431389181179771e-05,3.779654005710513e-05,0.00016126997056041802,0.00011828301382398721,10000
2057,1.8807336624959703e-05,2.1505696277124287e-05,2.636815789358593e-05,3.201160965080163e-05,3.617086524307922e-05,2.17109671376734e-05,2.5221552240454234e-05,2.9684518400536476e-05,3.506731143355221e-05,3.890369376488112e-05,0.0001723749228591109,0.00023876197276065305,10000
