year,delta_slr_p05_unw_cm,delta_slr_p17_unw_cm,delta_slr_p50_unw_cm,delta_slr_p83_unw_cm,delta_slr_p95_unw_cm,delta_slr_p05_cm,delta_slr_p17_cm,delta_slr_p50_cm,delta_slr_p83_cm,delta_slr_p95_cm,delta_slr_mean_cm,delta_slr_mean_unw_cm,n_tuples
1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000
2031,-9.328816830134201e-07,-8.138753635478224e-07,0.0,0.0,0.0,-9.328816830134201e-07,-9.328816759079928e-07,0.0,0.0,0.0,-3.229286050887867e-07,-2.827486458487627e-07,10000
2032,-9.671941231914616e-07,-9.550686529991026e-07,-5.742787996254606e-07,-3.111050844495367e-08,-2.189599017654588e-08,-9.744200872737327e-07,-9.662862458763307e-07,-8.352490847640114e-07,-3.4300499659849703e-08,-2.2544835229382817e-08,-6.194624903404126e-07,-5.312392465153692e-07,10000
2033,-1.0230524470244972e-06,-1.0040354474405433e-06,-8.71616108177875e-07,-6.010773822318071e-07,-6.938196275285694e-08,-1.035881998929264e-06,-1.0201601914419177e-06,-9.941192117451781e-07,-6.29727463641428e-07,-7.594354421914318e-08,-8.728507561364968e-07,-7.547799526284038e-07,10000
2034,-1.7562842129947853e-06,-1.077908063784605e-06,-9.391976085737497e-07,-6.805317681291001e-07,-6.494294523484712e-07,-1.9888577404585728e-06,-1.1241442515113193e-06,-1.05458882632133e-06,-9.364313334989329e-07,-6.972240212386669e-07,-1.1219637444216875e-06,-9.666976815440266e-07,10000
2035,-2.0386613377887388e-06,-1.671133697467297e-06,-1.065745634853954e-06,-7.594648778663782e-07,-7.072053032963766e-07,-2.0701029307952133e-06,-2.007678021749419e-06,-1.1255679241951773e-06,-1.0182715897646768e-06,-9.427520778521561e-07,-1.3359708577750822e-06,-1.1551041055428256e-06,10000
2036,-2.109593138843735e-06,-1.8628181589797067e-06,-1.170611680478828e-06,-8.669796499205518e-07,-7.693375938089276e-07,-2.14577905490987e-06,-2.094986768124725e-06,-1.2484899690655817e-06,-1.1108035795308163e-06,-9.995084374645846e-07,-1.5095677315155852e-06,-1.3151694134089454e-06,10000
2037,-2.1855554542149493e-06,-2.0662161136186793e-06,-1.3859932925797125e-06,-1.0283685392309394e-06,-8.289327408483872e-07,-2.2269869948309856e-06,-2.175210471694374e-06,-1.8203366093731361e-06,-1.1863788438140715e-06,-1.0614574607498306e-06,-1.6931682007020688e-06,-1.4735578996797116e-06,10000
2038,-2.2570498830809526e-06,-2.162293995127129e-06,-1.5269453097488395e-06,-1.1139045230734723e-06,-8.926443636703141e-07,-2.3091863825840303e-06,-2.245996425158778e-06,-1.9991296077307124e-06,-1.2558534149403816e-06,-1.1277805406288537e-06,-1.8495336136844828e-06,-1.6139840610556177e-06,10000
2039,-2.343770606749729e-06,-2.2284510745862464e-06,-1.6843276311462319e-06,-1.2032050405252903e-06,-9.557954106398371e-07,-2.4763436791652892e-06,-2.320036389409265e-06,-2.1599401755015346e-06,-1.3370490401535307e-06,-1.194164531534879e-06,-1.981560090638737e-06,-1.731454308485958e-06,10000
2040,-2.4675479560087867e-06,-2.3021367524833634e-06,-1.9689770365260983e-06,-1.319209926329279e-06,-1.0457639919359e-06,-3.213111717243482e-06,-2.3999891854169612e-06,-2.249998859117141e-06,-1.4477560181548557e-06,-1.2643704911208901e-06,-2.122068062016483e-06,-1.8563099430497942e-06,10000
2041,-2.9539246475529524e-06,-2.3718293836338943e-06,-2.0478690121450427e-06,-1.4503932616882765e-06,-1.1261372644177926e-06,-3.3491684941472816e-06,-2.4891227314779286e-06,-2.314515987789715e-06,-1.6582523202612003e-06,-1.327165824886661e-06,-2.246059910905727e-06,-1.9661373340500887e-06,10000
2042,-3.119642651139287e-06,-2.441698863684394e-06,-2.1111632984016637e-06,-1.5466912043393676e-06,-1.1854803292798983e-06,-3.4284403678296464e-06,-2.5827047014140524e-06,-2.3792113548441203e-06,-1.8512246016042906e-06,-1.3833555949564444e-06,-2.345570457003372e-06,-2.0543505877245848e-06,10000
2043,-3.2725320302517957e-06,-2.5111618757733822e-06,-2.181462843253712e-06,-1.6368082846440757e-06,-1.2520945391614195e-06,-3.512831488405121e-06,-2.765494216664678e-06,-2.440008331236531e-06,-2.0586338366480666e-06,-1.4335491021012007e-06,-2.443391725832285e-06,-2.144254842548321e-06,10000
2044,-3.414640946530767e-06,-2.590907542447951e-06,-2.24426558403934e-06,-1.700969062632396e-06,-1.3140756472296293e-06,-3.5841457191818026e-06,-3.1438280476797004e-06,-2.4925197435245387e-06,-2.137542501229483e-06,-1.4902312436230638e-06,-2.528918331231783e-06,-2.2270192216552687e-06,10000
2045,-3.5027640695517447e-06,-2.6831168044338936e-06,-2.3058065039549547e-06,-1.7638373852690847e-06,-1.3614360382163685e-06,-3.6615344664418186e-06,-3.353024131727841e-06,-2.555965784442298e-06,-2.229792164367549e-06,-1.5404330057591682e-06,-2.62489481316447e-06,-2.3057742138082206e-06,10000
2046,-3.590756198335043e-06,-2.793561050111748e-06,-2.3621892211167506e-06,-1.814773785877577e-06,-1.4219649072444446e-06,-3.7437843925028663e-06,-3.48679308005415e-06,-2.602838399671722e-06,-2.2780185348801512e-06,-1.5838322477277933e-06,-2.697926146757262e-06,-2.377526330137769e-06,10000
2047,-3.6679387100946315e-06,-2.895374756661795e-06,-2.419935018593833e-06,-1.8743031562706846e-06,-1.4785862409993915e-06,-3.822855158276667e-06,-3.5658806306234593e-06,-2.6511246736268196e-06,-2.336140460415286e-06,-1.6522629412874681e-06,-2.7710642758603874e-06,-2.442435240821261e-06,10000
2048,-3.740552459241542e-06,-3.0220027440464033e-06,-2.4577312860429856e-06,-1.913549001564263e-06,-1.5155207522710159e-06,-3.870157289356132e-06,-3.6310460901626686e-06,-2.6920526102499106e-06,-2.3742285675811434e-06,-1.6880970438259176e-06,-2.825034729564299e-06,-2.496110953231856e-06,10000
2049,-3.838941685607722e-06,-3.1664348091098304e-06,-2.502549499183715e-06,-1.9573478342849173e-06,-1.573742863136831e-06,-3.970990574761397e-06,-3.6949979832446737e-06,-2.7397458023725265e-06,-2.4225613802597617e-06,-1.7283925273206654e-06,-2.8929730471412887e-06,-2.5582288487591143e-06,10000
2050,-3.911243003074105e-06,-3.1797528881583048e-06,-2.5362291733443953e-06,-1.9978294722022837e-06,-1.598919062040239e-06,-4.173876570366018e-06,-3.736071512863278e-06,-2.778157827391237e-06,-2.462704053802696e-06,-1.7758429564331705e-06,-2.946159986647109e-06,-2.5983135277030554e-06,10000
2051,-4.008507968578101e-06,-3.3024472478260235e-06,-2.5720366245707282e-06,-2.0424694677245725e-06,-1.6740741152432295e-06,-4.261762465304541e-06,-3.7947347232131306e-06,-2.8185570609352778e-06,-2.490192032477533e-06,-1.8171045252702236e-06,-2.995605438973787e-06,-2.650872441572716e-06,10000
2052,-4.110013448865857e-06,-3.350158844988016e-06,-2.6113151729845185e-06,-2.074131953406777e-06,-1.6890579916051252e-06,-4.5209114663128974e-06,-3.853970156133682e-06,-2.845600799807034e-06,-2.529066025172637e-06,-1.8590126644782192e-06,-3.042826810209873e-06,-2.6970174868592877e-06,10000
2053,-4.204151862907679e-06,-3.393981731036888e-06,-2.6425287664721964e-06,-2.1150596044705593e-06,-1.7242730434574587e-06,-4.668819596692728e-06,-3.907198834679968e-06,-2.881334273899212e-06,-2.5659994701415414e-06,-1.9220613849885987e-06,-3.095168876847617e-06,-2.7392754976723664e-06,10000
2054,-4.32006483599423e-06,-3.4691256465535505e-06,-2.6650328717181537e-06,-2.145124321479841e-06,-1.744501198963633e-06,-4.727432358954665e-06,-3.963312965400235e-06,-2.9207201707032546e-06,-2.588585260288847e-06,-1.9548163538025877e-06,-3.1413299774698243e-06,-2.7773204968205787e-06,10000
2055,-4.401260473940738e-06,-3.4607056830182613e-06,-2.6891926925287635e-06,-2.1789273477423877e-06,-1.7999088003151088e-06,-4.805952851474648e-06,-4.017496360087843e-06,-2.940458798003648e-06,-2.6053057317621323e-06,-1.941368244038187e-06,-3.1644931857012316e-06,-2.8049927609096416e-06,10000
