,temp_ch,0.05,0.17,0.25,0.5,0.75,0.83,0.95,frac,region,year,it,N
67,3.25,9.496065084169382,15.767183699668772,18.14811076585118,26.76973148358071,45.76372165841187,50.60769246875663,58.71847246239366,0.2899999999999999,01,5000,2,500
68,3.3000000000000003,9.143413122801782,15.33799175319488,17.65449043989451,26.19949468430729,45.30379298722414,50.13905763925397,58.52121852874743,0.2899999999999999,01,5000,2,500
69,3.35,8.82182435856536,14.913127646083206,17.16967480280395,25.638569175686342,44.85273090543834,49.66680631226484,58.32429611003813,0.2899999999999999,01,5000,2,500
70,3.4,8.526490435447773,14.496638387517873,16.696177514474822,25.09646161661955,44.4162725553973,49.19485834223728,58.120785396250575,0.2899999999999999,01,5000,2,500
71,3.45,8.251104215353422,14.0906573374914,16.236061840828363,24.579631115181304,43.998830786462776,48.72882555860962,57.90811269633906,0.2899999999999999,01,5000,2,500
72,3.5,7.989470013330549,13.69429238073048,15.78698381158874,24.08933168697712,43.60220490464391,48.27296782048602,57.686193283711056,0.2899999999999999,01,5000,2,500
73,3.5500000000000003,7.739786244880243,13.305461126881264,15.34566609712608,23.621545100754663,43.22140321529525,47.82800910607522,57.454292539821154,0.2899999999999999,01,5000,2,500
74,3.6,7.501493490481534,12.921481057018983,14.9090634954143,23.16988652340781,42.85012404111264,47.38657566386448,57.21143959520486,0.2899999999999999,01,5000,2,500
75,3.65,7.272267075191078,12.542352287952603,14.476734728752342,22.733658395609226,42.483700697042586,46.94453113100738,56.95464555414074,0.2899999999999999,01,5000,2,500
76,3.7,7.049890367735263,12.169145199619878,14.050057662882804,22.312356538955484,42.11858368891593,46.50286466281451,56.680376273487,0.2899999999999999,01,5000,2,500
77,3.75,6.832696532317621,11.802530006470802,13.629623519377274,21.90426501365435,41.75303654342501,46.06369637616844,56.38762813516363,0.2899999999999999,01,5000,2,500
78,3.8,6.619252345642492,11.44357952220625,13.216691465658284,21.507308678613832,41.38573302078732,45.62695910258493,56.0755425333059,0.2899999999999999,01,5000,2,500
79,3.85,6.410327471033101,11.093655435222814,12.812977393420091,21.11865870613816,41.01613432554286,45.18687701058581,55.740940624081325,0.2899999999999999,01,5000,2,500
80,3.9,6.207165145386478,10.753899035572822,12.418967899275003,20.735973926777767,40.64444598263488,44.73835895599692,55.381625353738144,0.2899999999999999,01,5000,2,500
81,3.95,6.0103431091890895,10.4246616848699,12.034964684600148,20.35781135711364,40.27042089447872,44.27998794204168,54.99857605057288,0.2899999999999999,01,5000,2,500
82,4.000000000000001,5.820460886892247,10.105656998997622,11.6611811252644,19.98349589426096,39.8946565752633,43.8116503171337,54.59313387456843,0.2899999999999999,01,5000,2,500
83,4.050000000000001,5.637651546294078,9.796247503324862,11.297218791147891,19.61161355035744,39.51743644690305,43.33425465788059,54.16677128693664,0.2899999999999999,01,5000,2,500
84,4.1000000000000005,5.461091955883558,9.495262026635368,10.94295381123872,19.24023541326205,39.13807389937761,42.8481057654948,53.721009636587205,0.2899999999999999,01,5000,2,500
85,4.15,5.291093564306226,9.201923087641903,10.59828433864393,18.868250273372784,38.755814030120426,42.35354526304404,53.25749139983184,0.2899999999999999,01,5000,2,500
86,4.2,5.128586584043621,8.915769878283264,10.26302814715033,18.495875457119027,38.36912492459512,41.85278228047599,52.77609767557085,0.2899999999999999,01,5000,2,500
87,4.250000000000001,4.973901794204626,8.636443291601093,9.93742990133777,18.12330400601436,37.977236837385945,41.3495308853221,52.279407528021466,0.2899999999999999,01,5000,2,500
88,4.300000000000001,4.825953063392681,8.363555858023291,9.621606714276666,17.750747249759648,37.57967326325372,40.84786602593242,51.77187922132468,0.2899999999999999,01,5000,2,500
89,4.3500000000000005,4.682757807547291,8.096797815965365,9.315755462744717,17.37838741646825,37.17652929822222,40.35187507418101,51.25750559434518,0.2899999999999999,01,5000,2,500
90,4.4,4.543438869516854,7.836031974758359,9.020232683210532,17.00638679236832,36.76899521458908,39.86537735325577,50.740314397527655,0.2899999999999999,01,5000,2,500
91,4.45,4.407676727429181,7.581386206732157,8.735434492867483,16.635406023544725,36.35858884169524,39.39084073765335,50.22412151726439,0.2899999999999999,01,5000,2,500
92,4.500000000000001,4.274991922606179,7.333305339571954,8.46130884368641,16.266315464545194,35.94680485755168,38.928742963157774,49.71129314289123,0.2899999999999999,01,5000,2,500
93,4.550000000000001,4.145437613751925,7.0923417774076505,8.1974672605046,15.899753998495276,35.53476265424547,38.47971259342854,49.20206900795981,0.2899999999999999,01,5000,2,500
94,4.6000000000000005,4.0193420900259165,6.859097262221002,7.943182289927393,15.535840597172037,35.122810993231255,38.04276993667215,48.69575979024863,0.2899999999999999,01,5000,2,500
95,4.65,3.89684109255549,6.633883310167474,7.697246422593858,15.174147544301064,34.710632765110866,37.6146479629354,48.190754945029845,0.2899999999999999,01,5000,2,500
96,4.700000000000001,3.777444366499092,6.415689880227596,7.458656243880451,14.814498195908527,34.29813264938393,37.192055776870525,47.68748597986475,0.2899999999999999,01,5000,2,500
97,4.750000000000001,3.6607931214453946,6.203159111986647,7.227052289026,14.4566788462715,33.88538032898124,36.771415008611015,47.18675898436378,0.2899999999999999,01,5000,2,500
98,4.800000000000001,3.546834068643707,5.995941926267463,7.002427189048212,14.10064957409494,33.47241666101572,36.35091235128046,46.68740910534374,0.2899999999999999,01,5000,2,500
99,4.8500000000000005,3.4354910561620287,5.793740200601982,6.784467975652426,13.746585938701402,33.059900421275216,35.93039342685,46.18694701005,0.2899999999999999,01,5000,2,500
100,4.9,3.3266109866090345,5.595980064685403,6.572307065720275,13.394913368272595,32.64838566997649,35.50976436950535,45.68491991552472,0.2899999999999999,01,5000,2,500
101,4.950000000000001,3.2198383372274364,5.40230829761251,6.364878849567821,13.046070667457416,32.237802971551545,35.08885335945337,45.18192529446671,0.2899999999999999,01,5000,2,500
102,5.000000000000001,3.1147768279615,5.212567507048245,6.161625579379139,12.70042322903589,31.82824176986785,34.6678391339826,44.678118751641705,0.2899999999999999,01,5000,2,500
103,5.050000000000001,3.011152278998163,5.026669695443661,5.962165518062653,12.35825640489494,31.420561833928303,34.24714250303784,44.172866156431546,0.2899999999999999,01,5000,2,500
104,5.1000000000000005,2.9087947546459643,4.844528537848744,5.76626309418884,12.019969715918911,31.015368952392905,33.827067147475994,43.664894511622286,0.2899999999999999,01,5000,2,500
105,5.15,2.8075284522577784,4.666005468816521,5.573783201253186,11.685834005362487,30.612471449159045,33.40776468042539,43.15352244933354,0.2899999999999999,01,5000,2,500
106,5.200000000000001,2.7070765307535654,4.490976782522659,5.384705929343569,11.356036967945844,30.210967728900037,32.98917725896143,42.6382431189113,0.2899999999999999,01,5000,2,500
107,5.250000000000001,2.607068858739037,4.319407383930356,5.19917034213816,11.0308145837452,29.810264648386383,32.57087659384066,42.11857842514499,0.2899999999999999,01,5000,2,500
108,5.300000000000001,2.507474051333168,4.151271852497676,5.017339654486781,10.710406711097423,29.40978906802034,32.15212645678648,41.59380660834063,0.2899999999999999,01,5000,2,500
109,5.3500000000000005,2.408469815039697,3.986394777158499,4.839104585726687,10.394913970855608,29.009277274340604,31.732629197156253,41.06339581077719,0.2899999999999999,01,5000,2,500
110,5.4,2.310216274062684,3.824592457947158,4.664224751459253,10.08423466773948,28.608826826762375,31.31299895941116,40.52691485403618,0.2899999999999999,01,5000,2,500
111,5.450000000000001,2.212868329415216,3.665640833602057,4.492530175600786,9.778429918274352,28.208428111757843,30.894287117124644,39.98376951521136,0.2899999999999999,01,5000,2,500
112,5.500000000000001,2.1165417863381752,3.509226341413952,4.323839046380916,9.477572090401614,27.80794472923958,30.47746868122497,39.43408430084901,0.2899999999999999,01,5000,2,500
113,5.550000000000001,2.021270366741125,3.3550292681282694,4.157922618188503,9.181622162082054,27.407274932120103,30.063510048778056,38.87894208012029,0.2899999999999999,01,5000,2,500
114,5.6000000000000005,1.927063433457705,3.202818924339716,3.9943585137902793,8.890440447565322,27.006823958854294,29.65343683452664,38.3201088794373,0.2899999999999999,01,5000,2,500
115,5.65,1.8339070126745232,3.052337514356759,3.8325697843725854,8.603774066740677,26.60713184481952,29.24849944265865,37.75971811985573,0.2899999999999999,01,5000,2,500
116,5.700000000000001,1.7417808465889273,2.9033955822202846,3.672048310134009,8.321270825900854,26.208657802844456,28.849380383313964,37.19991553710741,0.2899999999999999,01,5000,2,500
117,5.750000000000001,1.650654203580766,2.7560015781026643,3.512670523511488,8.04252545537232,25.811652462753404,28.455553264412924,36.642472579077655,0.2899999999999999,01,5000,2,500
118,5.800000000000001,1.5605047511898529,2.6103733395698216,3.354684532254914,7.767168219027761,25.416093933168288,28.065324895445134,36.088574392857616,0.2899999999999999,01,5000,2,500
119,5.8500000000000005,1.4713839230352408,2.466682640082711,3.1984670389750933,7.494969185502123,25.021811272164157,27.677927105125537,35.538938523553696,0.2899999999999999,01,5000,2,500
120,5.9,1.383328533454422,2.324926158906755,3.044437508752281,7.225733824477355,24.62873845885887,27.293659470704743,34.995198117551176,0.2899999999999999,01,5000,2,500
121,5.950000000000001,1.2963151568824105,2.185262196976022,2.8929387958653066,6.959182103205363,24.23703150925609,26.912140903188643,34.458736900289715,0.2899999999999999,01,5000,2,500
122,6.000000000000001,1.2103145403935176,2.0478441016638858,2.744152241173788,6.694787548196073,23.84670278178504,26.531687634807945,33.93049296951793,0.2899999999999999,01,5000,2,500
123,6.050000000000001,1.1253257352592068,1.9127750495194944,2.598173168703554,6.431998606853536,23.45745035033097,26.150745852666397,33.4104540306535,0.2899999999999999,01,5000,2,500
124,6.1000000000000005,1.041377810415694,1.7801686744842815,2.4550472871641986,6.170175571211048,23.069141900284997,25.76857117960325,32.89696903269589,0.2899999999999999,01,5000,2,500
125,6.15,0.9584961875278312,1.6501129713173412,2.3147438589551257,5.908538755079994,22.68182894827265,25.385021431516492,32.38902943418444,0.2899999999999999,01,5000,2,500
126,6.200000000000001,0.8766694311226927,1.5225805642122368,2.177078635923042,5.646288511833515,22.29543787673344,24.99981485323868,31.88721359393836,0.2899999999999999,01,5000,2,500
127,6.250000000000001,0.7958326781688817,1.397489830003137,2.041697115346062,5.382709329909815,21.90989733074732,24.61301866101732,31.39207281399049,0.2899999999999999,01,5000,2,500
128,6.300000000000001,0.7158423979740736,1.2747299519379711,1.9081544705425928,5.117120938251821,21.52503768712554,24.224876590371792,30.903270330118964,0.2899999999999999,01,5000,2,500
129,6.3500000000000005,0.6364416867671567,1.1541825876718002,1.776126180144653,4.848942107812808,21.14068637134045,23.83572937898185,30.4197656761368,0.2899999999999999,01,5000,2,500
130,6.4,0.5572711838668551,1.0356951821530336,1.6453476174750927,4.577706371508745,20.756669057998188,23.44599645689887,29.94221932499727,0.2899999999999999,01,5000,2,500
131,6.450000000000001,0.4779591365121037,0.9189869657500164,1.5154329526016042,4.302872749239625,20.37294969096358,23.05602179868879,29.472648483521045,0.2899999999999999,01,5000,2,500
132,6.500000000000001,0.3981015494210479,0.8037887432387165,1.385975655426006,4.02396864154321,19.989639369076777,22.66606442196557,29.01244186569271,0.2899999999999999,01,5000,2,500
133,6.550000000000001,0.317414154223306,0.6898402055871512,1.2565757381237257,3.740747952462443,19.60686709898915,22.276263625831007,28.56177617382139,0.2899999999999999,01,5000,2,500
134,6.6000000000000005,0.2357551408400675,0.5770216746264627,1.126884236185679,3.453316107307602,19.22475920903219,21.886611632052528,28.119000223882534,0.2899999999999999,01,5000,2,500
135,6.65,0.1530994544443278,0.4654081534136084,0.996653955004034,3.1622081240625124,18.84341821172406,21.49723654704396,27.680918346337997,0.2899999999999999,01,5000,2,500
136,6.700000000000001,0.0695385034196712,0.3550939619871289,0.8657482626452766,2.8681949693807307,18.46287024572781,21.108413845935157,27.244756804335918,0.2899999999999999,01,5000,2,500
137,6.750000000000001,0.0,0.246103543422774,0.7340921696789008,2.572098081477985,18.08300174805185,20.72073714828332,26.8081883465458,0.2899999999999999,01,5000,2,500
138,6.800000000000001,0.0,0.138482839299095,0.6018441792412496,2.27461321023447,17.703650792099893,20.33472147701001,26.371889747135963,0.2899999999999999,01,5000,2,500
139,6.8500000000000005,0.0,0.0322404533096722,0.4692135541620952,1.9762585283126892,17.32486181541538,19.950559736653315,25.93719148297736,0.2899999999999999,01,5000,2,500
140,-0.1,27.402805765469942,33.156697890404814,34.65244820871119,149.12740846325227,185.33339809556645,209.02591475933417,311.5423404858258,0.2599999999999999,02,5000,2,500
141,-0.05,26.299376705732044,31.9832377671118,33.45843923079668,142.54151675181754,180.1804550664624,202.502019475267,301.70284097528173,0.2599999999999999,02,5000,2,500
142,0.0,25.204066779533377,30.813341829965943,32.269179537075374,135.98271805738435,175.0404051768816,195.9946413570076,291.7954867190446,0.2599999999999999,02,5000,2,500
143,0.05,24.115511227400063,29.6477580142406,31.088757931602903,129.4637702238898,169.91683270156489,189.51260175513272,281.8731520726853,0.2599999999999999,02,5000,2,500
144,0.1,23.03387307634562,28.486921543247814,29.930592637562945,122.98670160336802,164.81473194679418,183.06077890377335,271.9889638798384,0.2599999999999999,02,5000,2,500
145,0.15,21.96346582345495,27.33045910229084,28.80744412514249,116.54610917652852,159.73179728163302,176.63417622858438,262.1617437836619,0.2599999999999999,02,5000,2,500
146,0.2,20.913878621630403,26.175628469376903,27.72554289739693,110.11424471258664,154.65430916093555,170.20861043351996,252.33543207229303,0.2599999999999999,02,5000,2,500
147,0.25,19.886188198573805,25.01944449821372,26.66566787645337,103.72011354978376,149.5300577822792,163.7560463826301,242.44014196810772,0.2599999999999999,02,5000,2,500
148,0.3,18.8679284209504,23.85703533255033,25.597118842440853,97.4132647339612,144.30491413654676,157.24690645471935,232.4233927834749,0.2599999999999999,02,5000,2,500
149,0.35,17.84555625560722,22.68241007002281,24.492175518360423,91.24610725620931,138.95149135391537,150.6586828641638,222.2473576219757,0.2599999999999999,02,5000,2,500
150,0.4,16.812373892708354,21.49316128371973,23.336441088125543,85.26270336625028,133.47357222986466,143.9897227693136,211.93282869724672,0.2599999999999999,02,5000,2,500
151,0.45,15.762722445534896,20.286748829281805,22.12526550589544,79.48643072841944,127.88694294999092,137.25413281040008,201.50439019297383,0.2599999999999999,02,5000,2,500
152,0.5000000000000001,14.696270633298006,19.0640851475336,20.865782091528075,73.93570698623547,122.21692167220836,130.49233109796364,191.0195147069053,0.2599999999999999,02,5000,2,500
153,0.55,13.616478087401196,17.819184452239153,19.56418825068957,68.61064196730024,116.48391089283383,123.7303918371099,180.4918132498084,0.2599999999999999,02,5000,2,500
154,0.6000000000000001,12.537819910941687,16.559603765614174,18.238940263543228,63.52105834398369,110.72941994470638,117.02840889553256,170.01345865293158,0.2599999999999999,02,5000,2,500
155,0.65,11.48355131006034,15.312066157332684,16.9217137719185,58.68860584286907,105.021993521172,110.48372060837198,159.80178490187268,0.2599999999999999,02,5000,2,500
156,0.7000000000000001,10.469452760636056,14.100413907920691,15.636475510677428,54.11979900370015,99.42500329539568,104.1833845214603,150.04207464063674,0.2599999999999999,02,5000,2,500
157,0.7500000000000001,9.502122174503974,12.938700127973956,14.39563490112555,49.806191737126426,93.9846555633043,98.18009660384485,140.82795503105177,0.2599999999999999,02,5000,2,500
158,0.8,8.58892089198273,11.840538763823304,13.21013748731061,45.74141215656685,88.72101810531309,92.47807855198612,132.16727937834386,0.2599999999999999,02,5000,2,500
159,0.8500000000000001,7.737963023877461,10.822207663484606,12.092679018725468,41.94733997698157,83.63255264425531,87.06106469550085,124.00657376518475,0.2599999999999999,02,5000,2,500
160,0.9,6.955869676178363,9.899992269445653,11.056311813023967,38.45788634440462,78.7063216930348,81.91536776753523,116.2415099674625,0.2599999999999999,02,5000,2,500
161,0.95,6.248941105339107,9.090381014714984,10.116099217843493,35.30510117587122,73.93562161047382,77.01824350614783,108.8211950976663,0.2599999999999999,02,5000,2,500
162,1.0,5.633066885214944,8.416014144274913,9.298193353335153,32.532943040197246,69.32201393391065,72.34397012620383,101.77700277918248,0.2599999999999999,02,5000,2,500
163,1.05,5.119914690405077,7.87584515410078,8.617435937997072,30.18626205116864,64.87979928563361,67.90999793809512,95.1740527969914,0.2599999999999999,02,5000,2,500
164,1.1,4.713325103966266,7.453883505985363,8.074566827488443,28.29352306458784,60.624045919122295,63.7573320555079,89.05974953854351,0.2599999999999999,02,5000,2,500
165,1.15,4.413225503460136,7.142623395939923,7.669310897373497,26.86222150601632,56.563207454597325,59.94306840076839,83.47724853655714,0.2599999999999999,02,5000,2,500
166,1.2,4.211775731427163,6.943953299189362,7.405570370356737,25.869421895075245,52.695622325724415,56.51991879845454,78.46324296387003,0.2599999999999999,02,5000,2,500
167,1.25,4.098953789240807,6.847775152944253,7.274245690259399,25.229456251476805,49.03985097658694,53.49294307652036,74.04694324365784,0.2599999999999999,02,5000,2,500
168,1.3,4.057652375903963,6.821759143816614,7.244934086814143,24.76593920913396,45.60316360970375,50.79333363206142,70.15888821269351,0.2599999999999999,02,5000,2,500
