,temp_ch,0.17,0.5,0.83,frac,region,year,it,N
27,0.9499999999999996,57.380866356959785,76.39920558218788,90.90056191257192,0.2899999999999999,01,5000,2,500
28,0.9999999999999996,56.187536760698045,75.05877203741574,89.51243402967113,0.2899999999999999,01,5000,2,500
29,1.0499999999999998,54.98906819773576,73.70435673313249,88.08892446329631,0.2899999999999999,01,5000,2,500
30,1.0999999999999996,53.78643543012926,72.33882358284448,86.63346629361428,0.2899999999999999,01,5000,2,500
31,1.1499999999999997,52.579094601995735,70.96583672481646,85.15197794707362,0.2899999999999999,01,5000,2,500
32,1.1999999999999995,51.36999088958297,69.59257186656147,83.65775837130667,0.2899999999999999,01,5000,2,500
33,1.2499999999999996,50.15882806343677,68.22521090892981,82.16469938626655,0.2899999999999999,01,5000,2,500
34,1.2999999999999998,48.94698638051332,66.86750232474571,80.6905730933196,0.2899999999999999,01,5000,2,500
35,1.3499999999999996,47.741858993693775,65.52467915116443,79.25449980787768,0.2899999999999999,01,5000,2,500
36,1.3999999999999997,46.55416812478059,64.20327730511106,77.87380286963331,0.2899999999999999,01,5000,2,500
37,1.4499999999999995,45.39466614696304,62.9105585856252,76.56344906194299,0.2899999999999999,01,5000,2,500
38,1.4999999999999996,44.273542703135504,61.654541624511786,75.33687221909827,0.2899999999999999,01,5000,2,500
39,1.5499999999999994,43.20124526708111,60.4425360502757,74.20656211041006,0.2899999999999999,01,5000,2,500
40,1.5999999999999996,42.19003039017368,59.28439914215111,73.18358074020372,0.2899999999999999,01,5000,2,500
41,1.6499999999999997,41.25471699774225,58.197122385272834,72.28053301197086,0.2899999999999999,01,5000,2,500
42,1.6999999999999995,40.4103263526589,57.20236555276367,71.50906526763778,0.2899999999999999,01,5000,2,500
43,1.7499999999999996,39.668363655009706,56.32011063653185,70.87500944150177,0.2899999999999999,01,5000,2,500
44,1.7999999999999994,39.03415976542127,55.56224334035984,70.37399946067907,0.2899999999999999,01,5000,2,500
45,1.85,38.505254091472246,54.93085209711766,69.9868477342995,0.2899999999999999,01,5000,2,500
46,1.8999999999999997,38.066861065235074,54.41050850029981,69.68103954551897,0.2899999999999999,01,5000,2,500
47,1.95,37.69438001997416,53.97074331947603,69.4165079818944,0.2899999999999999,01,5000,2,500
48,2.0,37.361592220867024,53.576107660555785,69.15570902552703,0.2899999999999999,01,5000,2,500
49,2.0499999999999994,37.0496801086455,53.19965751901957,68.87689339556374,0.2899999999999999,01,5000,2,500
50,2.1,36.74391441334562,52.822020244010766,68.56545978351787,0.2899999999999999,01,5000,2,500
51,2.1499999999999995,36.4342577684799,52.43196539152984,68.21652022061095,0.2899999999999999,01,5000,2,500
52,2.2,36.1111439323152,52.01867050479079,67.82532828366772,0.2899999999999999,01,5000,2,500
53,2.25,35.75949532950082,51.557553205436186,67.38257674539837,0.2899999999999999,01,5000,2,500
54,2.2999999999999994,35.36589035882059,51.02438096483896,66.88756514576097,0.2899999999999999,01,5000,2,500
55,2.35,34.92492131922173,50.40609781699903,66.34948612011658,0.2899999999999999,01,5000,2,500
56,2.3999999999999995,34.43362812628277,49.69059741083991,65.77784999735695,0.2899999999999999,01,5000,2,500
57,2.4499999999999997,33.894169471227606,48.87805816646611,65.18934384864069,0.2899999999999999,01,5000,2,500
58,2.5,33.310444229210525,47.97606069121067,64.60364937101572,0.2899999999999999,01,5000,2,500
59,2.5499999999999994,32.68834480410782,46.99630668295321,64.03697934926011,0.2899999999999999,01,5000,2,500
60,2.599999999999999,32.03640000306508,45.95455378315271,63.50283522316802,0.2899999999999999,01,5000,2,500
61,2.6499999999999995,31.361951587581203,44.86404992933262,63.00876335446401,0.2899999999999999,01,5000,2,500
62,2.6999999999999997,30.671259695014864,43.737379698544885,62.55428550078797,0.2899999999999999,01,5000,2,500
63,2.75,29.968864581258316,42.57950020499325,62.13835370421538,0.2899999999999999,01,5000,2,500
64,2.7999999999999994,29.2612636586352,41.39954909661442,61.761072384529534,0.2899999999999999,01,5000,2,500
65,2.849999999999999,28.55711908145952,40.21143153141401,61.4190902202154,0.2899999999999999,01,5000,2,500
66,2.8999999999999995,27.86543458285928,39.02923079655638,61.10573894862858,0.2899999999999999,01,5000,2,500
67,2.9499999999999997,27.19587547688917,37.86935826320557,60.81755544290525,0.2899999999999999,01,5000,2,500
68,3.0,26.55772716403201,36.752362993509415,60.5496917438663,0.2899999999999999,01,5000,2,500
69,3.0499999999999994,25.956744627562003,35.701511355400314,60.295350779982414,0.2899999999999999,01,5000,2,500
70,3.099999999999999,25.396755962294986,34.742452828168034,60.04741525422707,0.2899999999999999,01,5000,2,500
71,3.1499999999999995,24.88396272639751,33.90126829586343,59.79896953230279,0.2899999999999999,01,5000,2,500
72,3.1999999999999997,24.420459923707515,33.195764583613695,59.54350561435443,0.2899999999999999,01,5000,2,500
73,3.249999999999999,24.002488375279427,32.63044234645324,59.27637897398825,0.2899999999999999,01,5000,2,500
74,3.2999999999999994,23.62146399534548,32.19037171442393,58.9959223784612,0.2899999999999999,01,5000,2,500
75,3.349999999999999,23.27086641860587,31.859503902658265,58.69718178928887,0.2899999999999999,01,5000,2,500
76,3.399999999999999,22.946816044221244,31.62449318514376,58.37506050446824,0.2899999999999999,01,5000,2,500
77,3.4499999999999997,22.64681036735472,31.472306347053102,58.03123535655624,0.2899999999999999,01,5000,2,500
78,3.499999999999999,22.368180813646568,31.39154804610592,57.66993629247629,0.2899999999999999,01,5000,2,500
79,3.5499999999999994,22.106099529351127,31.368985756310657,57.29566543705785,0.2899999999999999,01,5000,2,500
80,3.599999999999999,21.85640657334962,31.38914460496965,56.914362322472094,0.2899999999999999,01,5000,2,500
81,3.649999999999999,21.61497408623305,31.432954230796483,56.53300212005273,0.2899999999999999,01,5000,2,500
82,3.699999999999999,21.37651795879772,31.478067946235143,56.15797323040852,0.2899999999999999,01,5000,2,500
83,3.75,21.13450314715732,31.501490467445617,55.793733970532,0.2899999999999999,01,5000,2,500
84,3.8,20.884015915527925,31.48722172742972,55.4399025623266,0.2899999999999999,01,5000,2,500
85,3.849999999999999,20.62321808524283,31.430062835611675,55.09008671238061,0.2899999999999999,01,5000,2,500
86,3.899999999999999,20.35026712686029,31.32767516176921,54.7380799121756,0.2899999999999999,01,5000,2,500
87,3.949999999999999,20.064188128462472,31.18165352637395,54.38186424401693,0.2899999999999999,01,5000,2,500
88,3.999999999999999,19.764086271550937,30.991492525264743,54.0217608476433,0.2899999999999999,01,5000,2,500
89,4.049999999999999,19.449309182117823,30.755828997051697,53.658755385086,0.2899999999999999,01,5000,2,500
90,4.099999999999999,19.12004494021143,30.47407330284404,53.29405419087641,0.2899999999999999,01,5000,2,500
91,4.149999999999999,18.777381060139447,30.146839349942585,52.92863206821515,0.2899999999999999,01,5000,2,500
92,4.199999999999998,18.42252914816658,29.775931284803757,52.56273969993624,0.2899999999999999,01,5000,2,500
93,4.249999999999998,18.05697884901901,29.36387886166845,52.19673199134275,0.2899999999999999,01,5000,2,500
94,4.299999999999999,17.683036221833518,28.91394482554981,51.83206915536448,0.2899999999999999,01,5000,2,500
95,4.349999999999999,17.303319391225813,28.430332399899463,51.47128847662325,0.2899999999999999,01,5000,2,500
96,4.399999999999999,16.919644512242517,27.917171940107863,51.11704078079879,0.2899999999999999,01,5000,2,500
97,4.449999999999998,16.53326771771,27.37823055867038,50.77163232344489,0.2899999999999999,01,5000,2,500
98,4.499999999999998,16.14674076111921,26.817980410012066,50.43665767756048,0.2899999999999999,01,5000,2,500
99,4.549999999999999,15.762444483615525,26.24131793157416,50.11385610407454,0.2899999999999999,01,5000,2,500
100,4.599999999999999,15.382806523173862,25.6535258137153,49.80467797890826,0.2899999999999999,01,5000,2,500
101,4.649999999999999,15.01039871964258,25.06030651667179,49.509982290415216,0.2899999999999999,01,5000,2,500
102,4.699999999999998,14.64731441022924,24.467442753040658,49.22969466185941,0.2899999999999999,01,5000,2,500
103,4.749999999999998,14.29497357002773,23.880194678217265,48.96238822802487,0.2899999999999999,01,5000,2,500
104,4.799999999999999,13.95351257750975,23.30262646796149,48.70647106189525,0.2899999999999999,01,5000,2,500
105,4.849999999999999,13.621961006078669,22.737582695656236,48.45977551054963,0.2899999999999999,01,5000,2,500
106,4.899999999999999,13.299908665836032,22.187612248869986,48.21968167210991,0.2899999999999999,01,5000,2,500
107,4.949999999999998,12.986868351175122,21.65539803770021,47.98440384546339,0.2899999999999999,01,5000,2,500
108,4.999999999999998,12.682543733800756,21.14364634859389,47.75294570640575,0.2899999999999999,01,5000,2,500
109,5.049999999999998,12.386712606437785,20.65390036473888,47.52381935006754,0.2899999999999999,01,5000,2,500
110,5.099999999999999,12.098755066895,20.18754267142747,47.29499250639551,0.2899999999999999,01,5000,2,500
111,5.149999999999999,11.818565471198747,19.746092846130026,47.06399007528056,0.2899999999999999,01,5000,2,500
112,5.199999999999998,11.546375117598949,19.33106154653657,46.82839717205485,0.2899999999999999,01,5000,2,500
113,5.249999999999998,11.282364115755444,18.943120131832877,46.587004319507166,0.2899999999999999,01,5000,2,500
114,5.299999999999998,11.026325622403736,18.58125816558862,46.33961714486082,0.2899999999999999,01,5000,2,500
115,5.349999999999999,10.777492594337884,18.24271569518346,46.086704926285705,0.2899999999999999,01,5000,2,500
116,5.399999999999999,10.535140349476317,17.924388010968165,45.82904097608345,0.2899999999999999,01,5000,2,500
117,5.449999999999998,10.299025485677928,17.624280462864046,45.567318324973385,0.2899999999999999,01,5000,2,500
118,5.499999999999998,10.069206108358282,17.339911053421318,45.302308523757695,0.2899999999999999,01,5000,2,500
119,5.549999999999998,9.846097408625964,17.0684034027718,45.03504376363415,0.2899999999999999,01,5000,2,500
120,5.599999999999998,9.630322975136906,16.807816023121642,44.7663262050128,0.2899999999999999,01,5000,2,500
121,5.649999999999999,9.422501433454237,16.55746156904252,44.49667674976803,0.2899999999999999,01,5000,2,500
122,5.699999999999998,9.223157780100651,16.31726901919618,44.226270727825145,0.2899999999999999,01,5000,2,500
123,5.749999999999998,9.032460701183934,16.0869577518278,43.955198975008585,0.2899999999999999,01,5000,2,500
124,5.799999999999998,8.850194481674748,15.865841544844772,43.68373953242177,0.2899999999999999,01,5000,2,500
125,5.849999999999998,8.676171323156137,15.653566825954089,43.41188633640637,0.2899999999999999,01,5000,2,500
126,5.899999999999999,8.510120420013108,15.449896670403858,43.13945507817632,0.2899999999999999,01,5000,2,500
127,5.949999999999998,8.351669751177912,15.254468851610063,42.866350541930245,0.2899999999999999,01,5000,2,500
128,5.999999999999998,8.20035733354419,15.066762143084144,42.592360534734965,0.2899999999999999,01,5000,2,500
129,6.049999999999998,8.05569266430244,14.886055704057402,42.31725942099559,0.2899999999999999,01,5000,2,500
130,6.099999999999998,7.917129257654447,14.71138843692414,42.04087441696081,0.2899999999999999,01,5000,2,500
131,6.149999999999999,7.783935512487655,14.541739114312213,41.76311951078639,0.2899999999999999,01,5000,2,500
132,6.199999999999998,7.65535045164529,14.376292604493194,41.48382660328803,0.2899999999999999,01,5000,2,500
133,6.249999999999998,7.530625220574412,14.21437716041879,41.20264836556039,0.2899999999999999,01,5000,2,500
134,6.299999999999998,7.409031749373278,14.055443309547828,40.9191844888199,0.2899999999999999,01,5000,2,500
135,6.349999999999998,7.289872821679164,13.899222022697916,40.63348054423068,0.2899999999999999,01,5000,2,500
136,6.399999999999999,7.172365735636329,13.745387846044965,40.345706146254784,0.2899999999999999,01,5000,2,500
137,6.449999999999998,7.055854554068684,13.593280870789554,40.05603031175377,0.2899999999999999,01,5000,2,500
138,6.499999999999998,6.940003952749777,13.44203693622482,39.76462207748956,0.2899999999999999,01,5000,2,500
139,6.549999999999998,6.824734530345693,13.29095309409204,39.471654186135545,0.2899999999999999,01,5000,2,500
140,6.599999999999998,6.710145396161834,13.139607712721888,39.17744193492268,0.2899999999999999,01,5000,2,500
141,6.649999999999998,6.596375768247051,12.987580651081936,38.88238526845157,0.2899999999999999,01,5000,2,500
142,6.699999999999998,6.483470081996286,12.8344223520885,38.58685540567479,0.2899999999999999,01,5000,2,500
143,6.749999999999998,6.371478357151461,12.67975369411698,38.29119372755393,0.2899999999999999,01,5000,2,500
144,6.799999999999998,6.260477580246223,12.5234290142849,37.99593792123504,0.2899999999999999,01,5000,2,500
145,6.849999999999998,6.150560084124955,12.36549493704624,37.701809271580345,0.2899999999999999,01,5000,2,500
146,6.899999999999998,6.041824198751179,12.206198205792862,37.40953494108192,0.2899999999999999,01,5000,2,500
147,6.949999999999998,5.934305083852654,12.045927148840477,37.119791858157896,0.2899999999999999,01,5000,2,500
148,6.999999999999998,5.828062698365658,11.885156947110351,36.83317157776584,0.2899999999999999,01,5000,2,500
149,7.049999999999998,5.723081894003953,11.72407825067473,36.55012301025376,0.2899999999999999,01,5000,2,500
150,7.099999999999998,5.619408767090891,11.562824973533614,36.270859501056286,0.2899999999999999,01,5000,2,500
151,7.149999999999998,5.517210178089169,11.401542735156625,35.99524063257268,0.2899999999999999,01,5000,2,500
152,7.1999999999999975,5.416749920171156,11.240495095375111,35.722665408235,0.2899999999999999,01,5000,2,500
153,7.249999999999998,5.318281808732735,11.080076533479744,35.45223459106322,0.2899999999999999,01,5000,2,500
154,7.299999999999998,5.221901552286637,10.920593717812505,35.183311130808114,0.2899999999999999,01,5000,2,500
155,7.349999999999998,5.127459487409869,10.762219952532764,34.915373297614885,0.2899999999999999,01,5000,2,500
156,7.399999999999998,5.034796721939926,10.605060437288827,34.64806045134598,0.2899999999999999,01,5000,2,500
157,7.449999999999997,4.943762313035635,10.449133982758893,34.381313110106696,0.2899999999999999,01,5000,2,500
158,7.499999999999998,4.854253867018485,10.29429848949014,34.115166698327535,0.2899999999999999,01,5000,2,500
159,7.549999999999998,4.76621062748581,10.140284896668948,33.84968248873466,0.2899999999999999,01,5000,2,500
160,7.599999999999998,4.679573327296512,9.987025448333346,33.5851068658181,0.2899999999999999,01,5000,2,500
161,7.649999999999999,4.594281601472558,9.8346091573155,33.32171014412947,0.2899999999999999,01,5000,2,500
162,7.699999999999997,4.51025455901924,9.683122964291467,33.05973428993286,0.2899999999999999,01,5000,2,500
163,7.749999999999998,4.42737619931936,9.53263474184918,32.79936690495463,0.2899999999999999,01,5000,2,500
164,7.799999999999997,4.3455015723480335,9.38320701850664,32.54071888232885,0.2899999999999999,01,5000,2,500
165,7.849999999999998,4.264491464430267,9.234900551216487,32.28391700293202,0.2899999999999999,01,5000,2,500
166,7.899999999999999,4.184233403527981,9.087774914882116,32.029182844418855,0.2899999999999999,01,5000,2,500
167,7.949999999999997,4.104615136822535,8.941886184588153,31.7767000600018,0.2899999999999999,01,5000,2,500
168,7.999999999999998,4.025529196220517,8.797287420751426,31.52655615252548,0.2899999999999999,01,5000,2,500
169,8.049999999999997,3.946881213809578,8.654025993113832,31.27870230970157,0.2899999999999999,01,5000,2,500
170,8.099999999999998,3.86861462787082,8.512134241215994,31.032904151133188,0.2899999999999999,01,5000,2,500
171,8.149999999999999,3.790723135254802,8.371591096902645,30.788744252926158,0.2899999999999999,01,5000,2,500
172,8.199999999999998,3.7132040570890754,8.2322558708595,30.545790220618148,0.2899999999999999,01,5000,2,500
173,8.249999999999998,3.636061590026636,8.093849568488093,30.30371054385463,0.2899999999999999,01,5000,2,500
174,8.299999999999997,3.559307746344724,7.956179625580529,30.06239862745525,0.2899999999999999,01,5000,2,500
175,8.349999999999998,3.4829244967319566,7.819183424482923,29.82177007228581,0.2899999999999999,01,5000,2,500
176,8.399999999999997,3.4068737173170662,7.682767622563247,29.581763082438755,0.2899999999999999,01,5000,2,500
177,8.449999999999998,3.3311419574989336,7.546815785341254,29.34228486638288,0.2899999999999999,01,5000,2,500
178,8.499999999999998,3.255731150144044,7.411301639847346,29.103177267693543,0.2899999999999999,01,5000,2,500
179,8.549999999999997,3.1806467292646587,7.276267275323841,28.86423777915695,0.2899999999999999,01,5000,2,500
180,8.599999999999998,3.1058759165866947,7.141755501326259,28.625354654095577,0.2899999999999999,01,5000,2,500
181,8.649999999999997,3.0314107174542757,7.0078562222209815,28.38643247725254,0.2899999999999999,01,5000,2,500
182,8.699999999999998,2.957232243124158,6.874708881384297,28.14742090345897,0.2899999999999999,01,5000,2,500
183,8.749999999999998,2.883309686819173,6.7424244798887605,27.90826482295056,0.2899999999999999,01,5000,2,500
184,8.799999999999997,2.809591138186924,6.611049642797106,27.66894491339624,0.2899999999999999,01,5000,2,500
185,8.849999999999998,2.736018697422564,6.480595145388705,27.429508969046065,0.2899999999999999,01,5000,2,500
186,8.899999999999997,2.6625648350388578,6.351046305331709,27.190027970897884,0.2899999999999999,01,5000,2,500
187,8.949999999999998,2.5892439386101054,6.222358131852241,26.950596526056213,0.2899999999999999,01,5000,2,500
188,8.999999999999998,2.516114295020669,6.094457906961585,26.711333461037317,0.2899999999999999,01,5000,2,500
189,9.049999999999995,2.443242108250752,5.9672662220455495,26.47236879225534,0.2899999999999999,01,5000,2,500
190,9.099999999999998,2.370659817196683,5.840692586648409,26.23382160360358,0.2899999999999999,01,5000,2,500
191,9.149999999999997,2.298390049685432,5.714622762892123,25.99580666665901,0.2899999999999999,01,5000,2,500
192,9.199999999999998,2.226451632385253,5.588961634704853,25.75842617555396,0.2899999999999999,01,5000,2,500
193,9.249999999999998,2.1548790698959746,5.463637133119607,25.52176579235543,0.2899999999999999,01,5000,2,500
194,9.299999999999995,2.083717296815456,5.338594211746521,25.28588571136691,0.2899999999999999,01,5000,2,500
195,9.349999999999998,2.013017495208404,5.213801184491937,25.050809325616047,0.2899999999999999,01,5000,2,500
196,9.399999999999997,1.9428257075517,5.089243336972747,24.816562215456734,0.2899999999999999,01,5000,2,500
197,9.449999999999998,1.8731822602869344,4.964904202640642,24.58320403304164,0.2899999999999999,01,5000,2,500
198,9.499999999999998,1.8041139198160785,4.8407545934554665,24.350748718824835,0.2899999999999999,01,5000,2,500
199,9.549999999999995,1.73562468981214,4.716746628546621,24.119176700549257,0.2899999999999999,01,5000,2,500
200,9.599999999999998,1.6677197945894189,4.592831062914662,23.88853109899828,0.2899999999999999,01,5000,2,500
201,9.649999999999997,1.6004083965150004,4.468972479477925,23.658843086054304,0.2899999999999999,01,5000,2,500
202,9.699999999999998,1.533700021844408,4.345158871550402,23.43010809826324,0.2899999999999999,01,5000,2,500
203,9.749999999999998,1.46760112544578,4.221404392263365,23.202287797087667,0.2899999999999999,01,5000,2,500
204,9.799999999999995,1.4021100020484043,4.097728887927262,22.975359347112143,0.2899999999999999,01,5000,2,500
205,9.849999999999998,1.3372197567050217,3.974138767909689,22.749322013608417,0.2899999999999999,01,5000,2,500
206,9.899999999999997,1.2728984149889249,3.850620207870835,22.52418924969104,0.2899999999999999,01,5000,2,500
207,9.949999999999998,1.2090919944360463,3.727160884235519,22.29999126853249,0.2899999999999999,01,5000,2,500
208,9.999999999999998,1.1457449719702095,3.6037577793975566,22.0767419012509,0.2899999999999999,01,5000,2,500
209,10.049999999999995,1.0828232059093936,3.4804182686793483,21.854431709972488,0.2899999999999999,01,5000,2,500
210,10.099999999999998,1.0202905308812489,3.3571564585345586,21.633034409450023,0.2899999999999999,01,5000,2,500
211,10.149999999999997,0.9581093407417504,3.233977330518164,21.41254846623641,0.2899999999999999,01,5000,2,500
212,10.199999999999998,0.8962463758753332,3.110884927269079,21.19296795987095,0.2899999999999999,01,5000,2,500
213,10.249999999999996,0.8346644932092299,2.9878857957756995,20.97426785862276,0.2899999999999999,01,5000,2,500
214,10.299999999999995,0.7733212835156831,2.864993120248588,20.756432857186915,0.2899999999999999,01,5000,2,500
215,10.349999999999998,0.7121835660146895,2.742247821774506,20.539476523761323,0.2899999999999999,01,5000,2,500
216,10.399999999999997,0.6512346377657878,2.6196839972678965,20.32339850340619,0.2899999999999999,01,5000,2,500
217,10.449999999999998,0.5904621033533222,2.4973274800131624,20.10818399322777,0.2899999999999999,01,5000,2,500
218,10.499999999999996,0.5298650662812838,2.3752076652805787,19.89380261904662,0.2899999999999999,01,5000,2,500
219,10.549999999999995,0.4694598448238281,2.253368755703426,19.680203504227187,0.2899999999999999,01,5000,2,500
220,-0.8,60.29878040354888,168.68690368366697,278.901196959663,0.1699999999999999,02,5000,2,500
221,-0.75,58.29096820408017,167.1880565348365,272.5730052283484,0.1699999999999999,02,5000,2,500
222,-0.7,56.23884647600813,165.69151031461658,266.2361881071317,0.1699999999999999,02,5000,2,500
223,-0.6499999999999999,54.16225912312663,164.20643357813873,259.8839508824904,0.1699999999999999,02,5000,2,500
224,-0.5999999999999999,52.08230912005206,162.73607085206154,253.51054988076817,0.1699999999999999,02,5000,2,500
225,-0.5499999999999998,50.01605988299612,161.28178617828624,247.10181648509848,0.1699999999999999,02,5000,2,500
226,-0.4999999999999998,47.97693773459695,159.8353094555077,240.68547970004164,0.1699999999999999,02,5000,2,500
227,-0.4499999999999997,45.9699616760029,158.39671458128043,234.34949402463064,0.1699999999999999,02,5000,2,500
228,-0.3999999999999997,44.01405197017144,156.91413039117558,228.1455605114285,0.1699999999999999,02,5000,2,500
229,-0.3499999999999996,42.14814119479718,155.33107917857578,222.09507547952327,0.1699999999999999,02,5000,2,500
230,-0.2999999999999996,40.41296924203106,153.6105082062568,216.20881709502305,0.1699999999999999,02,5000,2,500
231,-0.2499999999999995,38.83654235800707,151.73884039718556,210.49510480260813,0.1699999999999999,02,5000,2,500
232,-0.1999999999999995,37.43034629943892,149.70824127476362,204.9566180250657,0.1699999999999999,02,5000,2,500
233,-0.1499999999999994,36.16584806996769,147.50127535988787,199.5373233798692,0.1699999999999999,02,5000,2,500
234,-0.0999999999999994,34.9693405099469,145.10008864938294,194.10955228214493,0.1699999999999999,02,5000,2,500
235,-0.0499999999999993,33.7672659911145,142.45725220770933,188.53731896557997,0.1699999999999999,02,5000,2,500
236,6.661338147750939e-16,32.506497027923466,139.5221856482351,182.6216271380101,0.1699999999999999,02,5000,2,500
237,0.0500000000000007,31.18363664972388,136.2507358950484,176.27399434640202,0.1699999999999999,02,5000,2,500
238,0.1000000000000007,29.82721883878332,132.6256297553998,169.53131581767582,0.1699999999999999,02,5000,2,500
239,0.1500000000000008,28.47081548723379,128.6466715207378,162.4716581007432,0.1699999999999999,02,5000,2,500
240,0.2000000000000008,27.13915710909384,124.27846891540082,155.13127371945689,0.1699999999999999,02,5000,2,500
241,0.2500000000000009,25.850957630731003,119.51720480906307,147.59579650302746,0.1699999999999999,02,5000,2,500
242,0.3000000000000009,24.61750547853096,114.37854902621164,139.96316795169378,0.1699999999999999,02,5000,2,500
243,0.350000000000001,23.440879180361897,108.8832209421865,132.29646729400983,0.1699999999999999,02,5000,2,500
244,0.400000000000001,22.314155495984814,103.03292159367818,124.60421476537324,0.1699999999999999,02,5000,2,500
245,0.450000000000001,21.225651118002983,96.81951599934716,116.8772005311877,0.1699999999999999,02,5000,2,500
246,0.5000000000000011,20.1696504868305,90.2935478984118,109.20602649140096,0.1699999999999999,02,5000,2,500
247,0.5500000000000012,19.14648086517489,83.55679648272563,101.7597524394105,0.1699999999999999,02,5000,2,500
248,0.6000000000000012,18.15494428916703,76.74682842758511,94.77021456990342,0.1699999999999999,02,5000,2,500
249,0.6500000000000012,17.196096882680724,70.07033877169496,88.55009351027165,0.1699999999999999,02,5000,2,500
250,0.7000000000000013,16.27634105083674,63.81020724630496,83.46419233543064,0.1699999999999999,02,5000,2,500
251,0.7500000000000013,15.399330579659624,58.24563577137515,79.81188647174095,0.1699999999999999,02,5000,2,500
252,0.8000000000000014,14.563290452197188,53.533885597248215,77.64661871504782,0.1699999999999999,02,5000,2,500
253,0.8500000000000014,13.757709654470906,49.58230287050963,76.68768314558113,0.1699999999999999,02,5000,2,500
254,0.9000000000000015,12.953525827005604,46.16956570565344,76.4229534430084,0.1699999999999999,02,5000,2,500
255,0.9500000000000016,12.109521301688094,43.19202225080837,76.45159440641538,0.1699999999999999,02,5000,2,500
256,1.0000000000000016,11.248375540857383,40.567604364221744,76.58892548570047,0.1699999999999999,02,5000,2,500
257,1.0500000000000016,10.441671715521805,38.2352795112091,76.80306527910447,0.1699999999999999,02,5000,2,500
258,1.1000000000000016,9.7298638591646,36.1831870011848,76.90208948826617,0.1699999999999999,02,5000,2,500
259,1.1500000000000017,9.11950301206658,34.40246879094486,76.70544925454432,0.1699999999999999,02,5000,2,500
260,1.2000000000000015,8.60293076759581,32.86329125918573,76.10355771890545,0.1699999999999999,02,5000,2,500
261,1.2500000000000016,8.166227471963943,31.53381377967145,74.99681042576564,0.1699999999999999,02,5000,2,500
262,1.3000000000000018,7.78937213310808,30.33695348834201,73.30980308737276,0.1699999999999999,02,5000,2,500
263,1.350000000000002,7.445679801673908,29.166298360449375,70.9759896547936,0.1699999999999999,02,5000,2,500
264,1.400000000000002,7.109402015676782,27.942051841160435,67.95575645698753,0.1699999999999999,02,5000,2,500
265,1.4500000000000015,6.767206565659246,26.634002987480077,64.28929187073726,0.1699999999999999,02,5000,2,500
