block,component,scenario,horizon,metric,arm,value,unit,value_sigma,note,verdict
H,glaciers,,,hindcast/1993-2026,L21*,0.08709743618956405,cm,0.18963585329255153,bias -0.0518 cm = -0.11 sd; cov90 77%; n=31,PASS
H,glaciers,,,hindcast/1993-2026,BRICK 2.0,0.24600850950039985,cm,0.5356303888762102,bias +0.1647 cm = +0.36 sd; cov90 26%; n=31,PASS
H,gis,,,hindcast/full,L22,0.058671434040343334,cm,0.3202979452445746,bias +0.0012 cm = +0.01 sd; cov90 55%; n=106,PASS
H,gis,,,hindcast/full,L21*,0.05865943530916371,cm,0.3202324420059844,bias +0.0013 cm = +0.01 sd; cov90 56%; n=106,PASS
H,gis,,,hindcast/full,BRICK 2.0,0.7230147179026976,cm,3.9470678075906904,bias -0.5975 cm = -3.26 sd; cov90 22%; n=106,FAIL
H,gis,,,hindcast/1920-1949,L22,0.07999414899605671,cm,0.4367024937111181,bias +0.0232 cm = +0.13 sd; cov90 57%; n=30,PASS
H,gis,,,hindcast/1920-1949,L21*,0.07983763127888584,cm,0.43584803525063914,bias +0.0247 cm = +0.13 sd; cov90 57%; n=30,PASS
H,gis,,,hindcast/1920-1949,BRICK 2.0,0.7876326016987747,cm,4.299828495043884,bias -0.7371 cm = -4.02 sd; cov90 27%; n=30,FAIL
H,gis,,,hindcast/1950-1992,L22,0.0492700270666628,cm,0.2689739681621786,bias -0.0146 cm = -0.08 sd; cov90 60%; n=43,PASS
H,gis,,,hindcast/1950-1992,L21*,0.049343970293026604,cm,0.26937763757739686,bias -0.0152 cm = -0.08 sd; cov90 63%; n=43,PASS
H,gis,,,hindcast/1950-1992,BRICK 2.0,0.9132443162126479,cm,4.9855655102628536,bias -0.8659 cm = -4.73 sd; cov90 0%; n=43,FAIL
H,gis,,,hindcast/1993-2026,L22,0.04557105496601118,cm,0.2487806120130677,bias +0.0018 cm = +0.01 sd; cov90 45%; n=33,PASS
H,gis,,,hindcast/1993-2026,L21*,0.045666615268618045,cm,0.24930229294813538,bias +0.0015 cm = +0.01 sd; cov90 45%; n=33,PASS
H,gis,,,hindcast/1993-2026,BRICK 2.0,0.1685880472577014,cm,0.9203525704230598,bias -0.1209 cm = -0.66 sd; cov90 45%; n=33,PASS
H,te,,,hindcast/full,L22,0.4002328740591357,cm,1.2948835880094949,bias +0.1474 cm = +0.48 sd; cov90 16%; n=106,PASS
H,te,,,hindcast/full,L21*,0.400632326077331,cm,1.2961759452746853,bias +0.1604 cm = +0.52 sd; cov90 39%; n=106,PASS
H,te,,,hindcast/full,BRICK 2.0,0.3242598975630279,cm,1.0490862865551778,bias +0.1908 cm = +0.62 sd; cov90 96%; n=106,PASS
H,te,,,hindcast/1920-1949,L22,0.5188978123727331,cm,1.678803278403875,bias +0.3742 cm = +1.21 sd; cov90 10%; n=30,WARN
H,te,,,hindcast/1920-1949,L21*,0.544983831770639,cm,1.7632000398499497,bias +0.4076 cm = +1.32 sd; cov90 33%; n=30,WARN
H,te,,,hindcast/1920-1949,BRICK 2.0,0.4741184495400583,cm,1.5339274679151402,bias +0.3885 cm = +1.26 sd; cov90 100%; n=30,WARN
H,te,,,hindcast/1950-1992,L22,0.22638958392852665,cm,0.7324439738101914,bias -0.1262 cm = -0.41 sd; cov90 26%; n=43,PASS
H,te,,,hindcast/1950-1992,L21*,0.2157142952116511,cm,0.6979059409480967,bias -0.1064 cm = -0.34 sd; cov90 60%; n=43,PASS
H,te,,,hindcast/1950-1992,BRICK 2.0,0.18965745910212953,cm,0.6136035969365266,bias +0.0499 cm = +0.16 sd; cov90 100%; n=43,PASS
H,te,,,hindcast/1993-2026,L22,0.4505302868265995,cm,1.457612085674844,bias +0.2976 cm = +0.96 sd; cov90 9%; n=33,PASS
H,te,,,hindcast/1993-2026,L21*,0.4300295292692821,cm,1.3912854637921808,bias +0.2832 cm = +0.92 sd; cov90 15%; n=33,PASS
H,te,,,hindcast/1993-2026,BRICK 2.0,0.2941324145652627,cm,0.9516140752243384,bias +0.1946 cm = +0.63 sd; cov90 88%; n=33,PASS
H,total,,,hindcast/full,L22,0.6592857448639138,cm,0.428662253454257,bias +0.5251 cm = +0.34 sd; cov90 30%; n=105,PASS
H,total,,,hindcast/full,L21*,0.6812958046901578,cm,0.44297301615052653,bias +0.5414 cm = +0.35 sd; cov90 33%; n=105,PASS
H,total,,,hindcast/full,BRICK 2.0,1.819830591542203,cm,1.1832391165025065,bias -1.3318 cm = -0.87 sd; cov90 25%; n=105,PASS
H,total,,,hindcast/1920-1949,L22,1.0079504813606324,cm,0.6553612421872361,bias +0.9487 cm = +0.62 sd; cov90 27%; n=30,PASS
H,total,,,hindcast/1920-1949,L21*,1.0493423604645042,cm,0.6822739068544121,bias +0.9907 cm = +0.64 sd; cov90 23%; n=30,PASS
H,total,,,hindcast/1920-1949,BRICK 2.0,2.5470114233655377,cm,1.6560462057904362,bias -2.4846 cm = -1.62 sd; cov90 0%; n=30,WARN
H,total,,,hindcast/1950-1992,L22,0.497633427164161,cm,0.32355722529141867,bias +0.4609 cm = +0.30 sd; cov90 35%; n=43,PASS
H,total,,,hindcast/1950-1992,L21*,0.5185960660613276,cm,0.33718696337996495,bias +0.4823 cm = +0.31 sd; cov90 35%; n=43,PASS
H,total,,,hindcast/1950-1992,BRICK 2.0,1.8671936241473779,cm,1.2140341768312453,bias -1.5605 cm = -1.01 sd; cov90 12%; n=43,WARN
H,total,,,hindcast/1993-2026,L22,0.37548528691161387,cm,0.2441374934622231,bias +0.2143 cm = +0.14 sd; cov90 28%; n=32,PASS
H,total,,,hindcast/1993-2026,L21*,0.3596497733799618,cm,0.23384137077495867,bias +0.1996 cm = +0.13 sd; cov90 41%; n=32,PASS
H,total,,,hindcast/1993-2026,BRICK 2.0,0.31640174648784053,cm,0.2057218538440205,bias +0.0564 cm = +0.04 sd; cov90 66%; n=32,PASS
H,ais,,,rmse_ratio/full,L22 vs L21*,1.0046886273840117,ratio,,<1 means the candidate is closer to the observations,SAME
H,ais,,,rmse_ratio/full,L22 vs BRICK 2.0,0.026583251965822164,ratio,,<1 means the candidate is closer to the observations,BETTER
H,ais,,,rmse_ratio/1920-1949,L22 vs L21*,1.1202893028738155,ratio,,<1 means the candidate is closer to the observations,WORSE
H,ais,,,rmse_ratio/1920-1949,L22 vs BRICK 2.0,0.004474643546436838,ratio,,<1 means the candidate is closer to the observations,BETTER
H,ais,,,rmse_ratio/1950-1992,L22 vs L21*,1.1026506333630355,ratio,,<1 means the candidate is closer to the observations,WORSE
H,ais,,,rmse_ratio/1950-1992,L22 vs BRICK 2.0,0.010810814658206127,ratio,,<1 means the candidate is closer to the observations,BETTER
H,ais,,,rmse_ratio/1993-2026,L22 vs L21*,0.9994939155723391,ratio,,<1 means the candidate is closer to the observations,SAME
H,ais,,,rmse_ratio/1993-2026,L22 vs BRICK 2.0,0.5493389947549219,ratio,,<1 means the candidate is closer to the observations,BETTER
H,glaciers,,,rmse_ratio/full,L22 vs L21*,1.0066203718921347,ratio,,<1 means the candidate is closer to the observations,SAME
H,glaciers,,,rmse_ratio/full,L22 vs BRICK 2.0,0.3789702072101204,ratio,,<1 means the candidate is closer to the observations,BETTER
H,glaciers,,,rmse_ratio/1920-1949,L22 vs L21*,1.0066677829457633,ratio,,<1 means the candidate is closer to the observations,SAME
H,glaciers,,,rmse_ratio/1920-1949,L22 vs BRICK 2.0,0.3680546600825856,ratio,,<1 means the candidate is closer to the observations,BETTER
H,glaciers,,,rmse_ratio/1950-1992,L22 vs L21*,1.0035917318458822,ratio,,<1 means the candidate is closer to the observations,SAME
H,glaciers,,,rmse_ratio/1950-1992,L22 vs BRICK 2.0,1.033614271130414,ratio,,<1 means the candidate is closer to the observations,WORSE
H,glaciers,,,rmse_ratio/1993-2026,L22 vs L21*,1.0145080493165517,ratio,,<1 means the candidate is closer to the observations,SAME
H,glaciers,,,rmse_ratio/1993-2026,L22 vs BRICK 2.0,0.35917883600284095,ratio,,<1 means the candidate is closer to the observations,BETTER
H,gis,,,rmse_ratio/full,L22 vs L21*,1.0002045490400033,ratio,,<1 means the candidate is closer to the observations,SAME
H,gis,,,rmse_ratio/full,L22 vs BRICK 2.0,0.08114832601269296,ratio,,<1 means the candidate is closer to the observations,BETTER
H,gis,,,rmse_ratio/1920-1949,L22 vs L21*,1.0019604504124644,ratio,,<1 means the candidate is closer to the observations,SAME
H,gis,,,rmse_ratio/1920-1949,L22 vs BRICK 2.0,0.10156277028594861,ratio,,<1 means the candidate is closer to the observations,BETTER
H,gis,,,rmse_ratio/1950-1992,L22 vs L21*,0.9985014739202238,ratio,,<1 means the candidate is closer to the observations,SAME
H,gis,,,rmse_ratio/1950-1992,L22 vs BRICK 2.0,0.05395054334528191,ratio,,<1 means the candidate is closer to the observations,BETTER
H,gis,,,rmse_ratio/1993-2026,L22 vs L21*,0.9979074362738565,ratio,,<1 means the candidate is closer to the observations,SAME
H,gis,,,rmse_ratio/1993-2026,L22 vs BRICK 2.0,0.27031011810909633,ratio,,<1 means the candidate is closer to the observations,BETTER
H,te,,,rmse_ratio/full,L22 vs L21*,0.9990029461124458,ratio,,<1 means the candidate is closer to the observations,SAME
H,te,,,rmse_ratio/full,L22 vs BRICK 2.0,1.23429655368142,ratio,,<1 means the candidate is closer to the observations,WORSE
H,te,,,rmse_ratio/1920-1949,L22 vs L21*,0.9521343242181093,ratio,,<1 means the candidate is closer to the observations,BETTER
H,te,,,rmse_ratio/1920-1949,L22 vs BRICK 2.0,1.0944476277523376,ratio,,<1 means the candidate is closer to the observations,WORSE
H,te,,,rmse_ratio/1950-1992,L22 vs L21*,1.0494880912106512,ratio,,<1 means the candidate is closer to the observations,WORSE
H,te,,,rmse_ratio/1950-1992,L22 vs BRICK 2.0,1.193676141187872,ratio,,<1 means the candidate is closer to the observations,WORSE
H,te,,,rmse_ratio/1993-2026,L22 vs L21*,1.0476729065377275,ratio,,<1 means the candidate is closer to the observations,WORSE
H,te,,,rmse_ratio/1993-2026,L22 vs BRICK 2.0,1.531726067976894,ratio,,<1 means the candidate is closer to the observations,WORSE
H,total,,,rmse_ratio/full,L22 vs L21*,0.9676938274465761,ratio,,<1 means the candidate is closer to the observations,BETTER
H,total,,,rmse_ratio/full,L22 vs BRICK 2.0,0.36227863622470846,ratio,,<1 means the candidate is closer to the observations,BETTER
H,total,,,rmse_ratio/1920-1949,L22 vs L21*,0.9605544570929652,ratio,,<1 means the candidate is closer to the observations,BETTER
H,total,,,rmse_ratio/1920-1949,L22 vs BRICK 2.0,0.3957385004692125,ratio,,<1 means the candidate is closer to the observations,BETTER
H,total,,,rmse_ratio/1950-1992,L22 vs L21*,0.9595780988923128,ratio,,<1 means the candidate is closer to the observations,BETTER
H,total,,,rmse_ratio/1950-1992,L22 vs BRICK 2.0,0.2665140994102295,ratio,,<1 means the candidate is closer to the observations,BETTER
H,total,,,rmse_ratio/1993-2026,L22 vs L21*,1.0440303726117526,ratio,,<1 means the candidate is closer to the observations,WORSE
H,total,,,rmse_ratio/1993-2026,L22 vs BRICK 2.0,1.1867358226672873,ratio,,<1 means the candidate is closer to the observations,WORSE
R,ais,,,rate/1993-2026/obs,observations,0.03260828549822247,cm/yr,,"se: estimator 0.003405, band-correlated 0.0005689, band-independent 0.003061; CONSERVATIVE 0.003405 cm/yr; |obs|/se = 9.58",
R,ais,,,rate/1993-2026,L22,0.031635860056055794,cm/yr,-0.28555585512771453,0.97x obs; z=-0.29 vs the obs error bar,UNRESOLVED
R,ais,,,rate/1993-2026,L21*,0.031609189000398025,cm/yr,-0.2933878963056413,0.97x obs; z=-0.29 vs the obs error bar,UNRESOLVED
R,ais,,,rate/1993-2026,BRICK 2.0,0.039300587306418076,cm/yr,1.9652159258133535,1.21x obs; z=+1.97 vs the obs error bar,WARN
R,glaciers,,,rate/1993-2026/obs,observations,0.0680128070410857,cm/yr,,"se: estimator 0.0005236, band-correlated 0.0001274, band-independent 0.009223; CONSERVATIVE 0.009223 cm/yr; |obs|/se = 7.37",
R,glaciers,,,rate/1993-2026,L22,0.06272331065502934,cm/yr,-0.5735288171717492,0.92x obs; z=-0.57 vs the obs error bar,UNRESOLVED
R,glaciers,,,rate/1993-2026,L21*,0.06286260922240372,cm/yr,-0.5584249704632894,0.92x obs; z=-0.56 vs the obs error bar,UNRESOLVED
R,glaciers,,,rate/1993-2026,BRICK 2.0,0.09007832839929941,cm/yr,2.3925174423437903,1.32x obs; z=+2.39 vs the obs error bar,FAIL
R,gis,,,rate/1993-2026/obs,observations,0.06596002331306076,cm/yr,,"se: estimator 0.01044, band-correlated 0.0006502, band-independent 0.003349; CONSERVATIVE 0.01044 cm/yr; |obs|/se = 6.32",
R,gis,,,rate/1993-2026,L22,0.06575492485323182,cm/yr,-0.01964058389749349,1.00x obs; z=-0.02 vs the obs error bar,UNRESOLVED
R,gis,,,rate/1993-2026,L21*,0.06574415958253423,cm/yr,-0.020671484873014078,1.00x obs; z=-0.02 vs the obs error bar,UNRESOLVED
R,gis,,,rate/1993-2026,BRICK 2.0,0.058529029565980606,cm/yr,-0.711604837271839,0.89x obs; z=-0.71 vs the obs error bar,UNRESOLVED
R,te,,,rate/1993-2026/obs,observations,0.12339511197094218,cm/yr,,"se: estimator 0.003756, band-correlated 0.002392, band-independent 0.005651; CONSERVATIVE 0.005651 cm/yr; |obs|/se = 21.84",
R,te,,,rate/1993-2026,L22,0.15819510723276103,cm/yr,6.158542577575319,1.28x obs; z=+6.16 vs the obs error bar,FAIL
R,te,,,rate/1993-2026,L21*,0.15655787772199012,cm/yr,5.868802663087224,1.27x obs; z=+5.87 vs the obs error bar,FAIL
R,te,,,rate/1993-2026,BRICK 2.0,0.14454469013049676,cm/yr,3.7428331990688393,1.17x obs; z=+3.74 vs the obs error bar,FAIL
R,total,,,rate/1993-2026/obs,observations,0.32469016393680694,cm/yr,,"se: estimator 0.02949, band-correlated 0.02545, band-independent 0.02945; CONSERVATIVE 0.02949 cm/yr; |obs|/se = 11.01",
R,total,,,rate/1993-2026,L22,0.3489397173797094,cm/yr,0.822323641830285,1.07x obs; z=+0.82 vs the obs error bar,UNRESOLVED
R,total,,,rate/1993-2026,L21*,0.3470906920824308,cm/yr,0.7596215710529985,1.07x obs; z=+0.76 vs the obs error bar,UNRESOLVED
R,total,,,rate/1993-2026,BRICK 2.0,0.33830577139123374,cm/yr,0.4617171996184892,1.04x obs; z=+0.46 vs the obs error bar,UNRESOLVED
R,ais,,,accel/1900-2026/obs,observations,0.00020498533831302088,cm/yr2,,"se: estimator 0.0001336, band-correlated 3.924e-05, band-independent 2.522e-05; CONSERVATIVE 0.0001336 cm/yr2; |obs|/se = 1.53",
R,ais,,,accel/1900-2026,L22,0.00020654205360845152,cm/yr2,0.011653607699958447,ratio NOT INTERPRETABLE (obs is 1.53 se from zero); z=+0.01 vs the obs error bar,UNRESOLVED
R,ais,,,accel/1900-2026,L21*,0.00020363609060792236,cm/yr2,-0.010100500387861798,ratio NOT INTERPRETABLE (obs is 1.53 se from zero); z=-0.01 vs the obs error bar,UNRESOLVED
R,ais,,,accel/1900-2026,BRICK 2.0,-9.541357568254188e-05,cm/yr2,-2.2487934097348523,ratio NOT INTERPRETABLE (obs is 1.53 se from zero); z=-2.25 vs the obs error bar,FAIL
R,glaciers,,,accel/1900-2026/obs,observations,-0.0005481419702105564,cm/yr2,,"se: estimator 0.000447, band-correlated 3.442e-05, band-independent 7.199e-05; CONSERVATIVE 0.000447 cm/yr2; |obs|/se = 1.23",
R,glaciers,,,accel/1900-2026,L22,-0.0001069627816609845,cm/yr2,0.987016998489539,ratio NOT INTERPRETABLE (obs is 1.23 se from zero); z=+0.99 vs the obs error bar,UNRESOLVED
R,glaciers,,,accel/1900-2026,L21*,-0.00010531292062641218,cm/yr2,0.9907081084252141,ratio NOT INTERPRETABLE (obs is 1.23 se from zero); z=+0.99 vs the obs error bar,UNRESOLVED
R,glaciers,,,accel/1900-2026,BRICK 2.0,0.0008224198307519784,cm/yr2,3.0662547784219836,ratio NOT INTERPRETABLE (obs is 1.23 se from zero); z=+3.07 vs the obs error bar,FAIL
R,gis,,,accel/1900-2026/obs,observations,-0.0002782475046792864,cm/yr2,,"se: estimator 0.0005241, band-correlated 6.83e-05, band-independent 2.759e-05; CONSERVATIVE 0.0005241 cm/yr2; |obs|/se = 0.53",
R,gis,,,accel/1900-2026,L22,-0.0002519240624512177,cm/yr2,0.050223777560457455,ratio NOT INTERPRETABLE (obs is 0.53 se from zero); z=+0.05 vs the obs error bar,UNRESOLVED
R,gis,,,accel/1900-2026,L21*,-0.00025053620068159833,cm/yr2,0.05287174662917221,ratio NOT INTERPRETABLE (obs is 0.53 se from zero); z=+0.05 vs the obs error bar,UNRESOLVED
R,gis,,,accel/1900-2026,BRICK 2.0,0.00014986911703895823,cm/yr2,0.8168245548138999,ratio NOT INTERPRETABLE (obs is 0.53 se from zero); z=+0.82 vs the obs error bar,UNRESOLVED
R,te,,,accel/1900-2026/obs,observations,0.0008428010711617734,cm/yr2,,"se: estimator 0.0002431, band-correlated 2.312e-05, band-independent 4.655e-05; CONSERVATIVE 0.0002431 cm/yr2; |obs|/se = 3.47",
R,te,,,accel/1900-2026,L22,0.0012873705192639404,cm/yr2,1.8287111060419818,1.53x obs; z=+1.83 vs the obs error bar,WARN
R,te,,,accel/1900-2026,L21*,0.0012740469655693656,cm/yr2,1.7739054267106027,1.51x obs; z=+1.77 vs the obs error bar,WARN
R,te,,,accel/1900-2026,BRICK 2.0,0.0013015024981817486,cm/yr2,1.8868421964884132,1.54x obs; z=+1.89 vs the obs error bar,WARN
R,total,,,accel/1900-2026/obs,observations,0.0008937588048438077,cm/yr2,,"se: estimator 0.001159, band-correlated 0.0001276, band-independent 0.0002363; CONSERVATIVE 0.001159 cm/yr2; |obs|/se = 0.77",
R,total,,,accel/1900-2026,L22,0.0013107313012462795,cm/yr2,0.3598776342609235,ratio NOT INTERPRETABLE (obs is 0.77 se from zero); z=+0.36 vs the obs error bar,UNRESOLVED
R,total,,,accel/1900-2026,L21*,0.0013021028061456206,cm/yr2,0.35243061453936403,ratio NOT INTERPRETABLE (obs is 0.77 se from zero); z=+0.35 vs the obs error bar,UNRESOLVED
R,total,,,accel/1900-2026,BRICK 2.0,0.0022411471619516125,cm/yr2,1.1628942881610038,ratio NOT INTERPRETABLE (obs is 0.77 se from zero); z=+1.16 vs the obs error bar,WARN
P,ais,ssp126,2100,median_joint,L22,4.527651249962304,cm,,mean 6.99 cm,
P,ais,ssp126,2100,spread_joint,L22,19.807912750303945,cm,,p5-p95,
P,ais,ssp126,2100,median_joint,L21*,4.455038686410623,cm,,champion,
P,ais,ssp126,2100,spread_joint,L21*,16.04769615213224,cm,,champion,
P,ais,ssp126,2100,median_fixed,BRICK 2.0,4.213139291240442,cm,,spread 36.27 cm (parameter only),
P,ais,ssp126,2100,median_vs_lit,L22,0.5061938702344991,x lit median,,"ours 4.53 cm vs lit 3.66-11.90 (median 8.94), n_lit=5 [1 SEJ comparator(s) excluded from the score; full range 3.66-11.90]; ⚠ BIMODAL cell -- our MEAN is 6.99 cm = 0.78x the literature median, and the median sits entirely inside the near mode",PASS
P,ais,ssp126,2100,median_vs_lit,BRICK 2.0,0.4710312623322722,x lit median,,"BRICK 2.0 4.21 cm vs the same lit median 8.94; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",PASS
P,ais,ssp126,2100,median_vs_lit_delta,L22 vs BRICK 2.0,-0.03516260790222692,|ratio-1| diff,,L22 0.506x vs BRICK 2.0 0.471x of the lit median; closer to 1 is better,BETTER
P,ais,ssp126,2100,spread_vs_lit_ALL,L22,0.9320568472128948,x lit spread,,the same cell scored against ALL 6 comparators including the SEJ envelope; the score reported above is 0.939 => the classification is worth 1.01x here,
P,ais,ssp126,2100,spread_vs_lit,L22,0.938500929179035,x lit spread,,"ours 19.81 cm vs model-based lit 9.86-39.27 (median 21.11, n=5); ALL comparators 9.86-91.07; ⚠ p05-p99/p05-p95 = 2.77 vs Gaussian 1.207 => BIMODAL, and p95 is blind to the far mode (p05-p99 = 54.85 cm). The p5-p95 ratio is a property of the QUANTILE here, not of the model",N/A(bimodal)
P,ais,ssp126,2150,median_joint,L22,6.985493681430825,cm,,mean 12.23 cm,
P,ais,ssp126,2150,spread_joint,L22,50.77347890515404,cm,,p5-p95,
P,ais,ssp126,2150,median_joint,L21*,6.8326584357230535,cm,,champion,
P,ais,ssp126,2150,spread_joint,L21*,40.028074653534645,cm,,champion,
P,ais,ssp126,2150,median_fixed,BRICK 2.0,6.3700300381374895,cm,,spread 42.20 cm (parameter only),
P,ais,ssp126,2150,median_vs_lit,L22,0.389764516802896,x lit median,,"ours 6.99 cm vs lit 5.34-26.34 (median 17.92), n_lit=4 [1 SEJ comparator(s) excluded from the score; full range 5.34-26.34]",PASS
P,ais,ssp126,2150,median_vs_lit,BRICK 2.0,0.3554239389600367,x lit median,,"BRICK 2.0 6.37 cm vs the same lit median 17.92; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",PASS
P,ais,ssp126,2150,median_vs_lit_delta,L22 vs BRICK 2.0,-0.03434057784285938,|ratio-1| diff,,L22 0.390x vs BRICK 2.0 0.355x of the lit median; closer to 1 is better,BETTER
P,ais,ssp126,2150,spread_vs_lit_ALL,L22,1.0337135617185575,x lit spread,,the same cell scored against ALL 5 comparators including the SEJ envelope; the score reported above is 1.100 => the classification is worth 1.06x here,
P,ais,ssp126,2150,spread_vs_lit,L22,1.1003106245589565,x lit spread,,"ours 50.77 cm vs model-based lit 33.17-72.55 (median 46.14, n=4); ALL comparators 33.17-156.27",PASS
P,ais,ssp126,2300,median_joint,L22,13.832742226529586,cm,,mean 29.00 cm,
P,ais,ssp126,2300,spread_joint,L22,141.66261739299142,cm,,p5-p95,
P,ais,ssp126,2300,median_joint,L21*,13.479652807456809,cm,,champion,
P,ais,ssp126,2300,spread_joint,L21*,140.98400404468543,cm,,champion,
P,ais,ssp126,2300,median_fixed,BRICK 2.0,12.639221286117728,cm,,spread 47.46 cm (parameter only),
P,ais,ssp126,2300,median_vs_lit,L22,1.588577129162787,x lit median,,"ours 13.83 cm vs lit 8.71-8.71 (median 8.71), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,ais,ssp126,2300,median_vs_lit,BRICK 2.0,1.4515110262841524,x lit median,,"BRICK 2.0 12.64 cm vs the same lit median 8.71; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,ais,ssp126,2300,median_vs_lit_delta,L22 vs BRICK 2.0,0.13706610287863463,|ratio-1| diff,,"L22 1.589x vs BRICK 2.0 1.452x of the lit median; closer to 1 is better; ⚠ BRICK 2.0 is closer here but its hindcast and its observed rate/accel FAILs -- a compensating error, not skill",WORSE(unearned)
P,ais,ssp126,2300,spread_vs_lit,L22,2.0354891305205096,x lit spread,,"ours 141.66 cm vs model-based lit 69.60-69.60 (median 69.60, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN",WARN
P,ais,ssp245,2100,median_joint,L22,5.492937905525892,cm,,mean 13.40 cm,
P,ais,ssp245,2100,spread_joint,L22,42.37609743451959,cm,,p5-p95,
P,ais,ssp245,2100,median_joint,L21*,5.446726708904097,cm,,champion,
P,ais,ssp245,2100,spread_joint,L21*,43.422457043494006,cm,,champion,
P,ais,ssp245,2100,median_fixed,BRICK 2.0,29.212981462723413,cm,,spread 65.10 cm (parameter only),
P,ais,ssp245,2100,median_vs_lit,L22,0.5291847537602621,x lit median,,"ours 5.49 cm vs lit 5.54-12.73 (median 10.38), n_lit=5 [1 SEJ comparator(s) excluded from the score; full range 5.54-13.71]",WARN
P,ais,ssp245,2100,median_vs_lit,BRICK 2.0,2.814352659330553,x lit median,,"BRICK 2.0 29.21 cm vs the same lit median 10.38; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",FAIL
P,ais,ssp245,2100,median_vs_lit_delta,L22 vs BRICK 2.0,-1.3435374130908149,|ratio-1| diff,,L22 0.529x vs BRICK 2.0 2.814x of the lit median; closer to 1 is better,BETTER
