block,component,scenario,horizon,metric,arm,value,unit,value_sigma,note,verdict
H,gis,,,rmse_ratio/1920-1949,L34 vs BRICK 2.0,0.25593916152404156,ratio,,<1 means the candidate is closer to the observations,BETTER
H,gis,,,rmse_ratio/1950-1992,L34 vs L27*,1.0106425038804652,ratio,,<1 means the candidate is closer to the observations,SAME
H,gis,,,rmse_ratio/1950-1992,L34 vs BRICK 2.0,0.2964999437534322,ratio,,<1 means the candidate is closer to the observations,BETTER
H,gis,,,rmse_ratio/1993-2026,L34 vs L27*,0.9962689089664747,ratio,,<1 means the candidate is closer to the observations,SAME
H,gis,,,rmse_ratio/1993-2026,L34 vs BRICK 2.0,0.7102673858990866,ratio,,<1 means the candidate is closer to the observations,BETTER
H,te,,,rmse_ratio/full,L34 vs L27*,0.9949019606723658,ratio,,<1 means the candidate is closer to the observations,SAME
H,te,,,rmse_ratio/full,L34 vs BRICK 2.0,0.8665434691913174,ratio,,<1 means the candidate is closer to the observations,BETTER
H,te,,,rmse_ratio/1920-1949,L34 vs L27*,0.9909463592477179,ratio,,<1 means the candidate is closer to the observations,SAME
H,te,,,rmse_ratio/1920-1949,L34 vs BRICK 2.0,0.8118359428637156,ratio,,<1 means the candidate is closer to the observations,BETTER
H,te,,,rmse_ratio/1950-1992,L34 vs L27*,1.0054990363490985,ratio,,<1 means the candidate is closer to the observations,SAME
H,te,,,rmse_ratio/1950-1992,L34 vs BRICK 2.0,1.0081058750866645,ratio,,<1 means the candidate is closer to the observations,SAME
H,te,,,rmse_ratio/1993-2026,L34 vs L27*,1.0107091773145878,ratio,,<1 means the candidate is closer to the observations,SAME
H,te,,,rmse_ratio/1993-2026,L34 vs BRICK 2.0,1.3431847203496812,ratio,,<1 means the candidate is closer to the observations,WORSE
H,total,,,rmse_ratio/full,L34 vs L27*,1.0117657574473786,ratio,,<1 means the candidate is closer to the observations,SAME
H,total,,,rmse_ratio/full,L34 vs BRICK 2.0,0.5521338540034794,ratio,,<1 means the candidate is closer to the observations,BETTER
H,total,,,rmse_ratio/1920-1949,L34 vs L27*,1.0024851848785912,ratio,,<1 means the candidate is closer to the observations,SAME
H,total,,,rmse_ratio/1920-1949,L34 vs BRICK 2.0,0.5645324104385697,ratio,,<1 means the candidate is closer to the observations,BETTER
H,total,,,rmse_ratio/1950-1992,L34 vs L27*,1.0113360928808945,ratio,,<1 means the candidate is closer to the observations,SAME
H,total,,,rmse_ratio/1950-1992,L34 vs BRICK 2.0,0.21726592503539072,ratio,,<1 means the candidate is closer to the observations,BETTER
H,total,,,rmse_ratio/1993-2026,L34 vs L27*,0.9965004638655847,ratio,,<1 means the candidate is closer to the observations,SAME
H,total,,,rmse_ratio/1993-2026,L34 vs BRICK 2.0,0.6747953800904575,ratio,,<1 means the candidate is closer to the observations,BETTER
R,ais,,,rate/1993-2026/obs,observations,0.03260828549822247,cm/yr,,"se: estimator 0.003405, band-correlated 0.0005689, band-independent 0.003061; CONSERVATIVE 0.003405 cm/yr; |obs|/se = 9.58",
R,ais,,,rate/1993-2026,L34,0.027178704983943664,cm/yr,-1.5944137612083458,0.83x obs; z=-1.59 vs the obs error bar,WARN
R,ais,,,rate/1993-2026,L27*,0.027801321705483318,cm/yr,-1.4115803606959847,0.85x obs; z=-1.41 vs the obs error bar,WARN
R,ais,,,rate/1993-2026,BRICK 2.0,0.03785039218265103,cm/yr,1.5393614687902508,1.16x obs; z=+1.54 vs the obs error bar,WARN
R,glaciers,,,rate/1993-2026/obs,observations,0.0680128070410857,cm/yr,,"se: estimator 0.0005236, band-correlated 0.0001274, band-independent 0.009223; CONSERVATIVE 0.009223 cm/yr; |obs|/se = 7.37",
R,glaciers,,,rate/1993-2026,L34,0.06673950453408233,cm/yr,-0.13806147645143452,0.98x obs; z=-0.14 vs the obs error bar,UNRESOLVED
R,glaciers,,,rate/1993-2026,L27*,0.06675146155692319,cm/yr,-0.13676500195437422,0.98x obs; z=-0.14 vs the obs error bar,UNRESOLVED
R,glaciers,,,rate/1993-2026,BRICK 2.0,0.08721102568995566,cm/yr,2.08162192198796,1.28x obs; z=+2.08 vs the obs error bar,FAIL
R,gis,,,rate/1993-2026/obs,observations,0.06596002331306076,cm/yr,,"se: estimator 0.01044, band-correlated 0.0006502, band-independent 0.003349; CONSERVATIVE 0.01044 cm/yr; |obs|/se = 6.32",
R,gis,,,rate/1993-2026,L34,0.05876222543105431,cm/yr,-0.6892735971623389,0.89x obs; z=-0.69 vs the obs error bar,UNRESOLVED
R,gis,,,rate/1993-2026,L27*,0.05871505168790501,cm/yr,-0.6937910365466008,0.89x obs; z=-0.69 vs the obs error bar,UNRESOLVED
R,gis,,,rate/1993-2026,BRICK 2.0,0.05793383278295537,cm/yr,-0.768601912541323,0.88x obs; z=-0.77 vs the obs error bar,UNRESOLVED
R,te,,,rate/1993-2026/obs,observations,0.12339511197094218,cm/yr,,"se: estimator 0.003756, band-correlated 0.002392, band-independent 0.005651; CONSERVATIVE 0.005651 cm/yr; |obs|/se = 21.84",
R,te,,,rate/1993-2026,L34,0.152545903799675,cm/yr,5.15880508881146,"1.24x obs UNCORRECTED, 1.12x at the FULL depth-scope bound; z spans +2.93..+5.16. Model is FULL-DEPTH, target is 0-2000 m; factor <= 1.1022 from IGCC ocean_2000-6000m (PRESCRIBED 1.15 ZJ/yr, not data), and it OVERSTATES the correction because deep water expands less per joule. NOT applied to accel: a prescribed constant rate carries no curvature.",FAIL
R,te,,,rate/1993-2026,L27*,0.15222055022589656,cm/yr,5.101227384509896,"1.23x obs UNCORRECTED, 1.12x at the FULL depth-scope bound; z spans +2.87..+5.10. Model is FULL-DEPTH, target is 0-2000 m; factor <= 1.1022 from IGCC ocean_2000-6000m (PRESCRIBED 1.15 ZJ/yr, not data), and it OVERSTATES the correction because deep water expands less per joule. NOT applied to accel: a prescribed constant rate carries no curvature.",FAIL
R,te,,,rate/1993-2026,BRICK 2.0,0.14458202340211307,cm/yr,3.74944005464682,"1.17x obs UNCORRECTED, 1.06x at the FULL depth-scope bound; z spans +1.52..+3.75. Model is FULL-DEPTH, target is 0-2000 m; factor <= 1.1022 from IGCC ocean_2000-6000m (PRESCRIBED 1.15 ZJ/yr, not data), and it OVERSTATES the correction because deep water expands less per joule. NOT applied to accel: a prescribed constant rate carries no curvature.",CHECK(WARN..FAIL)
R,total,,,rate/1993-2026/obs,observations,0.32469016393680694,cm/yr,,"se: estimator 0.02949, band-correlated 0.02545, band-independent 0.02945; CONSERVATIVE 0.02949 cm/yr; |obs|/se = 11.01",
R,total,,,rate/1993-2026,L34,0.33589525553807603,cm/yr,0.379974491253752,1.03x obs; z=+0.38 vs the obs error bar,UNRESOLVED
R,total,,,rate/1993-2026,L27*,0.33609843411204826,cm/yr,0.3868644550332553,1.04x obs; z=+0.39 vs the obs error bar,UNRESOLVED
R,total,,,rate/1993-2026,BRICK 2.0,0.3558546042778052,cm/yr,1.0568135259543547,1.10x obs; z=+1.06 vs the obs error bar,WARN
R,ais,,,accel/1900-2026/obs,observations,0.00020498533831302088,cm/yr2,,"se: estimator 0.0001336, band-correlated 3.924e-05, band-independent 2.522e-05; CONSERVATIVE 0.0001336 cm/yr2; |obs|/se = 1.53",
R,ais,,,accel/1900-2026,L34,0.00022343654676953355,cm/yr2,0.13812618503428592,ratio NOT INTERPRETABLE (obs is 1.53 se from zero); z=+0.14 vs the obs error bar,UNRESOLVED
R,ais,,,accel/1900-2026,L27*,0.00021744119169773033,cm/yr2,0.09324481447550073,ratio NOT INTERPRETABLE (obs is 1.53 se from zero); z=+0.09 vs the obs error bar,UNRESOLVED
R,ais,,,accel/1900-2026,BRICK 2.0,-0.00012334186358759603,cm/yr2,-2.457865236762133,ratio NOT INTERPRETABLE (obs is 1.53 se from zero); z=-2.46 vs the obs error bar,FAIL
R,glaciers,,,accel/1900-2026/obs,observations,-0.0005481419702105564,cm/yr2,,"se: estimator 0.000447, band-correlated 3.442e-05, band-independent 7.199e-05; CONSERVATIVE 0.000447 cm/yr2; |obs|/se = 1.23",
R,glaciers,,,accel/1900-2026,L34,-0.00016900250945138192,cm/yr2,0.8482201841790069,ratio NOT INTERPRETABLE (obs is 1.23 se from zero); z=+0.85 vs the obs error bar,UNRESOLVED
R,glaciers,,,accel/1900-2026,L27*,-0.00016692031240851047,cm/yr2,0.852878526931473,ratio NOT INTERPRETABLE (obs is 1.23 se from zero); z=+0.85 vs the obs error bar,UNRESOLVED
R,glaciers,,,accel/1900-2026,BRICK 2.0,0.0006349555060731777,cm/yr2,2.6468549520687783,ratio NOT INTERPRETABLE (obs is 1.23 se from zero); z=+2.65 vs the obs error bar,FAIL
R,gis,,,accel/1900-2026/obs,observations,-0.0002782475046792864,cm/yr2,,"se: estimator 0.0005241, band-correlated 6.83e-05, band-independent 2.759e-05; CONSERVATIVE 0.0005241 cm/yr2; |obs|/se = 0.53",
R,gis,,,accel/1900-2026,L34,-0.0001242048104232707,cm/yr2,0.2939055593146608,ratio NOT INTERPRETABLE (obs is 0.53 se from zero); z=+0.29 vs the obs error bar,UNRESOLVED
R,gis,,,accel/1900-2026,L27*,-0.0001280412792752106,cm/yr2,0.28658577352950243,ratio NOT INTERPRETABLE (obs is 0.53 se from zero); z=+0.29 vs the obs error bar,UNRESOLVED
R,gis,,,accel/1900-2026,BRICK 2.0,0.00010691394750310046,cm/yr2,0.7348682946428706,ratio NOT INTERPRETABLE (obs is 0.53 se from zero); z=+0.73 vs the obs error bar,UNRESOLVED
R,te,,,accel/1900-2026/obs,observations,0.0008428010711617734,cm/yr2,,"se: estimator 0.0002431, band-correlated 2.312e-05, band-independent 4.655e-05; CONSERVATIVE 0.0002431 cm/yr2; |obs|/se = 3.47",
R,te,,,accel/1900-2026,L34,0.0012413980610489195,cm/yr2,1.6396060173573017,1.47x obs; z=+1.64 vs the obs error bar,WARN
R,te,,,accel/1900-2026,L27*,0.0012387503773970915,cm/yr2,1.6287149214440464,1.47x obs; z=+1.63 vs the obs error bar,WARN
R,te,,,accel/1900-2026,BRICK 2.0,0.0011765890728184533,cm/yr2,1.3730179352154963,1.40x obs; z=+1.37 vs the obs error bar,WARN
R,total,,,accel/1900-2026/obs,observations,0.0008937588048438077,cm/yr2,,"se: estimator 0.001159, band-correlated 0.0001276, band-independent 0.0002363; CONSERVATIVE 0.001159 cm/yr2; |obs|/se = 0.77",
R,total,,,accel/1900-2026,L34,0.0013446367211481754,cm/yr2,0.38914048111099503,ratio NOT INTERPRETABLE (obs is 0.77 se from zero); z=+0.39 vs the obs error bar,UNRESOLVED
R,total,,,accel/1900-2026,L27*,0.0013313810417998513,cm/yr2,0.3776998643663555,ratio NOT INTERPRETABLE (obs is 0.77 se from zero); z=+0.38 vs the obs error bar,UNRESOLVED
R,total,,,accel/1900-2026,BRICK 2.0,0.0019643372291393017,cm/yr2,0.9239871549090635,ratio NOT INTERPRETABLE (obs is 0.77 se from zero); z=+0.92 vs the obs error bar,UNRESOLVED
P,ais,ssp126,2100,median_joint,L34,5.035479031346441,cm,,mean 11.50 cm,
P,ais,ssp126,2100,spread_joint,L34,47.13599873683768,cm,,p5-p95,
P,ais,ssp126,2100,median_joint,L27*,4.918070564129,cm,,champion,
P,ais,ssp126,2100,spread_joint,L27*,48.320224186062106,cm,,champion,
P,ais,ssp126,2100,median_fixed,BRICK 2.0,4.315385732037264,cm,,spread 46.23 cm (parameter only),
P,ais,ssp126,2100,median_vs_lit,L34,0.5572994127900756,x lit median,,"ours 5.04 cm vs lit 3.66-11.93 (median 9.04), n_lit=5 [1 SEJ comparator(s) excluded from the score; full range 3.66-11.93]",PASS
P,ais,ssp126,2100,median_vs_lit,BRICK 2.0,0.47760340564539555,x lit median,,"BRICK 2.0 4.32 cm vs the same lit median 9.04; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",PASS
P,ais,ssp126,2100,median_vs_lit_delta,L34 vs BRICK 2.0,-0.07969600714468006,|ratio-1| diff,,L34 0.557x vs BRICK 2.0 0.478x of the lit median; closer to 1 is better,BETTER
P,ais,ssp126,2100,spread_vs_lit_ALL,L34,1.9265308979639784,x lit spread,,the same cell scored against ALL 6 comparators including the SEJ envelope; the score reported above is 2.203 => the classification is worth 1.14x here,
P,ais,ssp126,2100,spread_vs_lit,L34,2.202848201357357,x lit spread,,"ours 47.14 cm vs model-based lit 20.72-40.49 (median 21.40, n=5); ALL comparators 20.72-105.01",FAIL
P,ais,ssp126,2150,median_joint,L34,7.82269059611909,cm,,mean 19.80 cm,
P,ais,ssp126,2150,spread_joint,L34,87.04851845009765,cm,,p5-p95,
P,ais,ssp126,2150,median_joint,L27*,7.675755465550017,cm,,champion,
P,ais,ssp126,2150,spread_joint,L27*,89.50359762402759,cm,,champion,
P,ais,ssp126,2150,median_fixed,BRICK 2.0,6.523261973024772,cm,,spread 67.35 cm (parameter only),
P,ais,ssp126,2150,median_vs_lit,L34,0.5331212542645737,x lit median,,"ours 7.82 cm vs lit 5.34-24.01 (median 14.67), n_lit=2 ⚠ n_lit=2 < 3: a median of so few is not a summary",PASS
P,ais,ssp126,2150,median_vs_lit,BRICK 2.0,0.44456438129876674,x lit median,,"BRICK 2.0 6.52 cm vs the same lit median 14.67; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",PASS
P,ais,ssp126,2150,median_vs_lit_delta,L34 vs BRICK 2.0,-0.08855687296580694,|ratio-1| diff,,L34 0.533x vs BRICK 2.0 0.445x of the lit median; closer to 1 is better,BETTER
P,ais,ssp126,2150,spread_vs_lit,L34,1.6706672295381482,x lit spread,,"ours 87.05 cm vs model-based lit 33.17-71.04 (median 52.10, n=2); ⚠ n=2 < 3 comparators WITH A BAND, so this median is not a summary",PASS
P,ais,ssp126,2300,median_joint,L34,15.487181264714335,cm,,mean 44.11 cm,
P,ais,ssp126,2300,spread_joint,L34,208.78153887675185,cm,,p5-p95,
P,ais,ssp126,2300,median_joint,L27*,15.233457597535393,cm,,champion,
P,ais,ssp126,2300,spread_joint,L27*,211.7453498398328,cm,,champion,
P,ais,ssp126,2300,median_fixed,BRICK 2.0,13.01417429660223,cm,,spread 72.14 cm (parameter only),
P,ais,ssp126,2300,median_vs_lit,L34,1.778575899805226,x lit median,,"ours 15.49 cm vs lit 8.71-8.71 (median 8.71), n_lit=1 ⚠ n_lit=1 < 3: a median of so few is not a summary; verdict CAPPED at WARN",WARN
P,ais,ssp126,2300,median_vs_lit,BRICK 2.0,1.4945713079847716,x lit median,,"BRICK 2.0 13.01 cm vs the same lit median 8.71; ⚠ FIXED-driver median, scored on medians only -- its parameter-only SPREAD is not comparable with our joint band",WARN
P,ais,ssp126,2300,median_vs_lit_delta,L34 vs BRICK 2.0,0.28400459182045434,|ratio-1| diff,,"L34 1.779x vs BRICK 2.0 1.495x of the lit median; closer to 1 is better; ⚠ BRICK 2.0 is closer here but its hindcast and its observed rate/accel FAILs -- a compensating error, not skill",WORSE(unearned)
P,ais,ssp126,2300,spread_vs_lit,L34,2.999892002969575,x lit spread,,"ours 208.78 cm vs model-based lit 69.60-69.60 (median 69.60, n=1); ⚠ n=1 < 3 comparators WITH A BAND, so this median is not a summary; verdict CAPPED at WARN",WARN
P,ais,ssp245,2100,median_joint,L34,9.998280442371616,cm,,mean 20.76 cm,
P,ais,ssp245,2100,spread_joint,L34,57.24832940813066,cm,,p5-p95,
P,ais,ssp245,2100,median_joint,L27*,10.547775294804563,cm,,champion,
P,ais,ssp245,2100,spread_joint,L27*,56.2854401235823,cm,,champion,
P,ais,ssp245,2100,median_fixed,BRICK 2.0,27.410939628555855,cm,,spread 62.95 cm (parameter only),
P,ais,ssp245,2100,median_vs_lit,L34,0.9531703858472361,x lit median,,"ours 10.00 cm vs lit 5.22-12.17 (median 10.49), n_lit=5 [1 SEJ comparator(s) excluded from the score; full range 5.22-12.17]",PASS
