arm,draw,ll_dyn_ind,ll_dyn_ar1,cum_1979_2023,dis_base,dis_trend_anom,ll_lev_fromL27,ll_lev_fromL28,ll_lev_fromL29,ll_lev_fromL30,win_1979_1991,win_1992_2002,win_2003_2010,win_2011_2017,win_2018_2023,ll_dyn_win,provenance
L27,11,-255.36541771180976,-293.6384552743024,0.8906478742563784,-1836.5938415007893,-126.62524455521198,284.8487224927623,295.7529763402493,284.9676296080657,296.08947560696424,4.978554475199235,-8.281643731879576,18.02711084397444,7.739899059742385,40.59838452302692,-0.6361810515063493,"diag_ais_channel_separation.jl | arms L27,L28,L29,L30 | 100 draw(s)/arm, DETERMINISTIC even thinning (_ladrillo_thin, no RNG) | paleo fast-dynamics rows assigned by FIXED seed 20260920 | LEVEL = hetero_logl_ar1(model-obs, sd, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv (AIS_SOURCE imbie2026 for EVERY arm incl. L27, whose own target is superseded) | DYNAMICS = model (ice_flux + disintegration_rate) anomaly vs IMBIE 2026 dynamics anomaly 1979-2023, common ref 1979-2008 | IND = published per-year sigma_dyn; AR1 = rho 0.8; WIN = 5 window means, sigma/sqrt(n) | noise model NOT adopted | forcing ssp245harm | no refit, every draw at its own posterior parameters | 2026-09-22T16:14:57.221"
L27,12,-269.66892443882153,-297.4932874351799,0.8203802590917242,-1932.5593125750484,-6.529775145806411,283.92685150261127,297.23778937868724,285.49646487062574,297.54282203022814,-18.43914605821983,-9.038874906538986,72.23257976910867,92.58048404180586,160.6938539324325,-13.290533422189803,"diag_ais_channel_separation.jl | arms L27,L28,L29,L30 | 100 draw(s)/arm, DETERMINISTIC even thinning (_ladrillo_thin, no RNG) | paleo fast-dynamics rows assigned by FIXED seed 20260920 | LEVEL = hetero_logl_ar1(model-obs, sd, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv (AIS_SOURCE imbie2026 for EVERY arm incl. L27, whose own target is superseded) | DYNAMICS = model (ice_flux + disintegration_rate) anomaly vs IMBIE 2026 dynamics anomaly 1979-2023, common ref 1979-2008 | IND = published per-year sigma_dyn; AR1 = rho 0.8; WIN = 5 window means, sigma/sqrt(n) | noise model NOT adopted | forcing ssp245harm | no refit, every draw at its own posterior parameters | 2026-09-22T16:14:57.221"
L27,13,-260.0735642465547,-294.91156321044764,0.8713485526435583,-1735.3122749035606,-64.45021969177151,286.404366708329,299.1676750427819,287.9677203093518,299.4247128977127,-7.433356420960209,-8.619568499867766,46.61214265827607,52.05194153427593,102.77340938646739,-4.918574676950859,"diag_ais_channel_separation.jl | arms L27,L28,L29,L30 | 100 draw(s)/arm, DETERMINISTIC even thinning (_ladrillo_thin, no RNG) | paleo fast-dynamics rows assigned by FIXED seed 20260920 | LEVEL = hetero_logl_ar1(model-obs, sd, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv (AIS_SOURCE imbie2026 for EVERY arm incl. L27, whose own target is superseded) | DYNAMICS = model (ice_flux + disintegration_rate) anomaly vs IMBIE 2026 dynamics anomaly 1979-2023, common ref 1979-2008 | IND = published per-year sigma_dyn; AR1 = rho 0.8; WIN = 5 window means, sigma/sqrt(n) | noise model NOT adopted | forcing ssp245harm | no refit, every draw at its own posterior parameters | 2026-09-22T16:14:57.221"
L27,14,-256.02057238810494,-293.78999355758174,0.9885692871991925,-1722.2750042088182,-178.99973422642304,285.94023939269726,295.3257060688451,286.84072322080607,295.61571824875716,14.692071352498289,-7.895085524167331,-4.631839912697359,-28.50883671978052,-11.776105148184143,-0.9023110935770118,"diag_ais_channel_separation.jl | arms L27,L28,L29,L30 | 100 draw(s)/arm, DETERMINISTIC even thinning (_ladrillo_thin, no RNG) | paleo fast-dynamics rows assigned by FIXED seed 20260920 | LEVEL = hetero_logl_ar1(model-obs, sd, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv (AIS_SOURCE imbie2026 for EVERY arm incl. L27, whose own target is superseded) | DYNAMICS = model (ice_flux + disintegration_rate) anomaly vs IMBIE 2026 dynamics anomaly 1979-2023, common ref 1979-2008 | IND = published per-year sigma_dyn; AR1 = rho 0.8; WIN = 5 window means, sigma/sqrt(n) | noise model NOT adopted | forcing ssp245harm | no refit, every draw at its own posterior parameters | 2026-09-22T16:14:57.221"
L27,15,-255.25374342792216,-293.60634408492217,0.9651646273439507,-1939.912806656054,-131.60856035064543,287.3313599698008,298.09096476876357,288.16551392322606,298.3486664296226,5.803109893278197,-8.206719175366558,16.012966347715405,4.386085102917406,35.61506872759347,-0.516223568655562,"diag_ais_channel_separation.jl | arms L27,L28,L29,L30 | 100 draw(s)/arm, DETERMINISTIC even thinning (_ladrillo_thin, no RNG) | paleo fast-dynamics rows assigned by FIXED seed 20260920 | LEVEL = hetero_logl_ar1(model-obs, sd, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv (AIS_SOURCE imbie2026 for EVERY arm incl. L27, whose own target is superseded) | DYNAMICS = model (ice_flux + disintegration_rate) anomaly vs IMBIE 2026 dynamics anomaly 1979-2023, common ref 1979-2008 | IND = published per-year sigma_dyn; AR1 = rho 0.8; WIN = 5 window means, sigma/sqrt(n) | noise model NOT adopted | forcing ssp245harm | no refit, every draw at its own posterior parameters | 2026-09-22T16:14:57.221"
L27,16,-256.1114385173863,-293.8396092983842,0.9178723528015409,-1961.1290844287919,-108.22877671574588,284.7403440411046,295.14643574825703,284.4961678056683,295.4850426564329,1.3798540300099162,-8.385482861355742,26.32545119182285,20.713397217976592,58.99485236249302,-1.3638996066277767,"diag_ais_channel_separation.jl | arms L27,L28,L29,L30 | 100 draw(s)/arm, DETERMINISTIC even thinning (_ladrillo_thin, no RNG) | paleo fast-dynamics rows assigned by FIXED seed 20260920 | LEVEL = hetero_logl_ar1(model-obs, sd, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv (AIS_SOURCE imbie2026 for EVERY arm incl. L27, whose own target is superseded) | DYNAMICS = model (ice_flux + disintegration_rate) anomaly vs IMBIE 2026 dynamics anomaly 1979-2023, common ref 1979-2008 | IND = published per-year sigma_dyn; AR1 = rho 0.8; WIN = 5 window means, sigma/sqrt(n) | noise model NOT adopted | forcing ssp245harm | no refit, every draw at its own posterior parameters | 2026-09-22T16:14:57.221"
L27,17,-255.46737202654992,-293.59751118439334,0.8071269242752144,-1812.3665384276267,-169.2398342478642,276.5964120090399,287.27308974372596,272.6113922078127,287.82764147789356,11.597578736331915,-7.7885654629685845,2.034345759710135,-19.951832644893983,-2.0162051696252945,-0.5010610984787698,"diag_ais_channel_separation.jl | arms L27,L28,L29,L30 | 100 draw(s)/arm, DETERMINISTIC even thinning (_ladrillo_thin, no RNG) | paleo fast-dynamics rows assigned by FIXED seed 20260920 | LEVEL = hetero_logl_ar1(model-obs, sd, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv (AIS_SOURCE imbie2026 for EVERY arm incl. L27, whose own target is superseded) | DYNAMICS = model (ice_flux + disintegration_rate) anomaly vs IMBIE 2026 dynamics anomaly 1979-2023, common ref 1979-2008 | IND = published per-year sigma_dyn; AR1 = rho 0.8; WIN = 5 window means, sigma/sqrt(n) | noise model NOT adopted | forcing ssp245harm | no refit, every draw at its own posterior parameters | 2026-09-22T16:14:57.221"
L27,18,-255.851682971536,-293.74999537053293,0.901464332129287,-1886.267363227162,-175.40246318150113,283.827549439432,294.29919060603675,283.033299124069,294.66591404509296,14.063143750889132,-7.9174195389079465,-3.1674655695991873,-26.095078842374193,-8.178834103262233,-0.7797523488573186,"diag_ais_channel_separation.jl | arms L27,L28,L29,L30 | 100 draw(s)/arm, DETERMINISTIC even thinning (_ladrillo_thin, no RNG) | paleo fast-dynamics rows assigned by FIXED seed 20260920 | LEVEL = hetero_logl_ar1(model-obs, sd, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv (AIS_SOURCE imbie2026 for EVERY arm incl. L27, whose own target is superseded) | DYNAMICS = model (ice_flux + disintegration_rate) anomaly vs IMBIE 2026 dynamics anomaly 1979-2023, common ref 1979-2008 | IND = published per-year sigma_dyn; AR1 = rho 0.8; WIN = 5 window means, sigma/sqrt(n) | noise model NOT adopted | forcing ssp245harm | no refit, every draw at its own posterior parameters | 2026-09-22T16:14:57.221"
L27,19,-257.5234577874779,-294.2224049060605,1.0587459300221869,-1887.0610298974784,-87.89658791784059,288.44337416393387,298.9993794619933,290.59158488486526,299.17612160860597,-2.5616963510639827,-8.465132119726544,35.36611690787342,34.97335734955763,79.32704116039831,-2.666991753253936,"diag_ais_channel_separation.jl | arms L27,L28,L29,L30 | 100 draw(s)/arm, DETERMINISTIC even thinning (_ladrillo_thin, no RNG) | paleo fast-dynamics rows assigned by FIXED seed 20260920 | LEVEL = hetero_logl_ar1(model-obs, sd, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv (AIS_SOURCE imbie2026 for EVERY arm incl. L27, whose own target is superseded) | DYNAMICS = model (ice_flux + disintegration_rate) anomaly vs IMBIE 2026 dynamics anomaly 1979-2023, common ref 1979-2008 | IND = published per-year sigma_dyn; AR1 = rho 0.8; WIN = 5 window means, sigma/sqrt(n) | noise model NOT adopted | forcing ssp245harm | no refit, every draw at its own posterior parameters | 2026-09-22T16:14:57.221"
L27,20,-255.147308288729,-293.5679899245511,0.9501998805201639,-1892.1774401889104,-148.89094552247252,284.2589051992317,294.0318380419366,284.2341834322857,294.3659053557337,8.958784752570843,-8.091245248477001,8.67014783699085,-7.464096439139183,18.33268355576638,-0.330875249497954,"diag_ais_channel_separation.jl | arms L27,L28,L29,L30 | 100 draw(s)/arm, DETERMINISTIC even thinning (_ladrillo_thin, no RNG) | paleo fast-dynamics rows assigned by FIXED seed 20260920 | LEVEL = hetero_logl_ar1(model-obs, sd, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv (AIS_SOURCE imbie2026 for EVERY arm incl. L27, whose own target is superseded) | DYNAMICS = model (ice_flux + disintegration_rate) anomaly vs IMBIE 2026 dynamics anomaly 1979-2023, common ref 1979-2008 | IND = published per-year sigma_dyn; AR1 = rho 0.8; WIN = 5 window means, sigma/sqrt(n) | noise model NOT adopted | forcing ssp245harm | no refit, every draw at its own posterior parameters | 2026-09-22T16:14:57.221"
L27,21,-255.1506388943862,-293.57507000911426,0.9733129175849897,-1870.0193451103517,-148.84172243565993,287.44086473030256,297.73915754755353,288.42719595436154,298.00179840579824,9.119410072100447,-8.10273195614867,8.33879677307553,-7.707470885335667,18.38190664257897,-0.3346517247290144,"diag_ais_channel_separation.jl | arms L27,L28,L29,L30 | 100 draw(s)/arm, DETERMINISTIC even thinning (_ladrillo_thin, no RNG) | paleo fast-dynamics rows assigned by FIXED seed 20260920 | LEVEL = hetero_logl_ar1(model-obs, sd, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv (AIS_SOURCE imbie2026 for EVERY arm incl. L27, whose own target is superseded) | DYNAMICS = model (ice_flux + disintegration_rate) anomaly vs IMBIE 2026 dynamics anomaly 1979-2023, common ref 1979-2008 | IND = published per-year sigma_dyn; AR1 = rho 0.8; WIN = 5 window means, sigma/sqrt(n) | noise model NOT adopted | forcing ssp245harm | no refit, every draw at its own posterior parameters | 2026-09-22T16:14:57.221"
L27,22,-255.39169114411226,-293.6464251969504,0.9754470166274065,-1874.3213126962355,-125.5187219564607,287.4398596460349,298.0059587806224,289.68367063947795,298.23139859524565,4.875548486994912,-8.32090362452391,18.338831988728884,8.374386333466504,41.704907121778206,-0.6640966734355669,"diag_ais_channel_separation.jl | arms L27,L28,L29,L30 | 100 draw(s)/arm, DETERMINISTIC even thinning (_ladrillo_thin, no RNG) | paleo fast-dynamics rows assigned by FIXED seed 20260920 | LEVEL = hetero_logl_ar1(model-obs, sd, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv (AIS_SOURCE imbie2026 for EVERY arm incl. L27, whose own target is superseded) | DYNAMICS = model (ice_flux + disintegration_rate) anomaly vs IMBIE 2026 dynamics anomaly 1979-2023, common ref 1979-2008 | IND = published per-year sigma_dyn; AR1 = rho 0.8; WIN = 5 window means, sigma/sqrt(n) | noise model NOT adopted | forcing ssp245harm | no refit, every draw at its own posterior parameters | 2026-09-22T16:14:57.221"
L27,23,-264.93138384791405,-296.21794348057205,0.8770095239826192,-1887.7153542331814,-31.0567737934288,281.6825792221823,292.0673697703316,279.96216644715327,292.48980115937513,-13.69505517760863,-8.836531468713785,61.14661983147272,75.20207491743592,136.1668552848101,-9.186021652323895,"diag_ais_channel_separation.jl | arms L27,L28,L29,L30 | 100 draw(s)/arm, DETERMINISTIC even thinning (_ladrillo_thin, no RNG) | paleo fast-dynamics rows assigned by FIXED seed 20260920 | LEVEL = hetero_logl_ar1(model-obs, sd, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv (AIS_SOURCE imbie2026 for EVERY arm incl. L27, whose own target is superseded) | DYNAMICS = model (ice_flux + disintegration_rate) anomaly vs IMBIE 2026 dynamics anomaly 1979-2023, common ref 1979-2008 | IND = published per-year sigma_dyn; AR1 = rho 0.8; WIN = 5 window means, sigma/sqrt(n) | noise model NOT adopted | forcing ssp245harm | no refit, every draw at its own posterior parameters | 2026-09-22T16:14:57.221"
L27,24,-255.13398353836004,-293.5572640362263,0.8381498418971178,-1768.07963445608,-143.27047503291806,280.7193743293147,291.58427498373663,278.13618936347547,292.04660395733777,7.607141169371005,-8.0930102516765,11.691022903191083,-3.1420269369172615,23.953154045320844,-0.3498288149813769,"diag_ais_channel_separation.jl | arms L27,L28,L29,L30 | 100 draw(s)/arm, DETERMINISTIC even thinning (_ladrillo_thin, no RNG) | paleo fast-dynamics rows assigned by FIXED seed 20260920 | LEVEL = hetero_logl_ar1(model-obs, sd, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv (AIS_SOURCE imbie2026 for EVERY arm incl. L27, whose own target is superseded) | DYNAMICS = model (ice_flux + disintegration_rate) anomaly vs IMBIE 2026 dynamics anomaly 1979-2023, common ref 1979-2008 | IND = published per-year sigma_dyn; AR1 = rho 0.8; WIN = 5 window means, sigma/sqrt(n) | noise model NOT adopted | forcing ssp245harm | no refit, every draw at its own posterior parameters | 2026-09-22T16:14:57.221"
L27,25,-263.596362466158,-295.8593280314679,0.9780934911498673,-2064.6139984829074,-39.05433545174219,290.941724409466,303.1427566436155,295.5834036956875,303.25970503046057,-12.093246868371917,-8.830261087690484,57.54498806143445,69.61664192695878,128.1692936264967,-8.021906587543645,"diag_ais_channel_separation.jl | arms L27,L28,L29,L30 | 100 draw(s)/arm, DETERMINISTIC even thinning (_ladrillo_thin, no RNG) | paleo fast-dynamics rows assigned by FIXED seed 20260920 | LEVEL = hetero_logl_ar1(model-obs, sd, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv (AIS_SOURCE imbie2026 for EVERY arm incl. L27, whose own target is superseded) | DYNAMICS = model (ice_flux + disintegration_rate) anomaly vs IMBIE 2026 dynamics anomaly 1979-2023, common ref 1979-2008 | IND = published per-year sigma_dyn; AR1 = rho 0.8; WIN = 5 window means, sigma/sqrt(n) | noise model NOT adopted | forcing ssp245harm | no refit, every draw at its own posterior parameters | 2026-09-22T16:14:57.221"
L27,26,-256.48687794713595,-293.9429745230231,0.9871757655408264,-1861.504079206473,-101.67654834501279,288.1008852094471,298.66514031509234,289.398624191256,298.900860149163,0.15809427085973837,-8.404571591333893,29.123542065034087,25.221600289123927,65.54708073322611,-1.7193822332156794,"diag_ais_channel_separation.jl | arms L27,L28,L29,L30 | 100 draw(s)/arm, DETERMINISTIC even thinning (_ladrillo_thin, no RNG) | paleo fast-dynamics rows assigned by FIXED seed 20260920 | LEVEL = hetero_logl_ar1(model-obs, sd, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv (AIS_SOURCE imbie2026 for EVERY arm incl. L27, whose own target is superseded) | DYNAMICS = model (ice_flux + disintegration_rate) anomaly vs IMBIE 2026 dynamics anomaly 1979-2023, common ref 1979-2008 | IND = published per-year sigma_dyn; AR1 = rho 0.8; WIN = 5 window means, sigma/sqrt(n) | noise model NOT adopted | forcing ssp245harm | no refit, every draw at its own posterior parameters | 2026-09-22T16:14:57.221"
L27,27,-266.2982397990804,-296.5834330658912,0.7846280856302457,-1832.7181209631865,-23.374752074083897,282.03532997292973,295.40799334895837,282.2300051292797,295.77316436350856,-15.117905583824239,-8.929615574028483,64.54196735578662,80.60617930474001,143.848877004155,-10.375127237388714,"diag_ais_channel_separation.jl | arms L27,L28,L29,L30 | 100 draw(s)/arm, DETERMINISTIC even thinning (_ladrillo_thin, no RNG) | paleo fast-dynamics rows assigned by FIXED seed 20260920 | LEVEL = hetero_logl_ar1(model-obs, sd, rho, eps, L=100.0) on 1900-2025 of recalib_targets_ext.csv (AIS_SOURCE imbie2026 for EVERY arm incl. L27, whose own target is superseded) | DYNAMICS = model (ice_flux + disintegration_rate) anomaly vs IMBIE 2026 dynamics anomaly 1979-2023, common ref 1979-2008 | IND = published per-year sigma_dyn; AR1 = rho 0.8; WIN = 5 window means, sigma/sqrt(n) | noise model NOT adopted | forcing ssp245harm | no refit, every draw at its own posterior parameters | 2026-09-22T16:14:57.221"
