draw,config,component,horizon,arm,value_cm
46,cfg_802457,glaciers,2100,fixed,13.431263680749439
47,cfg_1088963,glaciers,2100,fixed,13.196477748000556
48,cfg_237896,glaciers,2100,fixed,12.6992567816386
49,cfg_249515,glaciers,2100,fixed,10.019214262614485
50,cfg_1372063,glaciers,2100,fixed,11.576465943840212
51,cfg_1589826,glaciers,2100,fixed,10.900284231051533
52,cfg_1489371,glaciers,2100,fixed,7.737021789607996
53,cfg_1323914,glaciers,2100,fixed,10.598175454224084
54,cfg_1315328,glaciers,2100,fixed,12.560019868108586
55,cfg_1540580,glaciers,2100,fixed,10.273988831483354
56,cfg_1197723,glaciers,2100,fixed,12.778848001864741
57,cfg_239414,glaciers,2100,fixed,9.94036636051825
58,cfg_1180975,glaciers,2100,fixed,9.21750149978082
59,cfg_1155664,glaciers,2100,fixed,11.32521532828242
60,cfg_345674,glaciers,2100,fixed,8.609826084122792
61,cfg_1150500,glaciers,2100,fixed,14.112800897971969
62,cfg_1436662,glaciers,2100,fixed,8.867965402848231
63,cfg_1425380,glaciers,2100,fixed,12.673020375579165
64,cfg_720583,glaciers,2100,fixed,9.140096558583544
65,cfg_1334677,glaciers,2100,fixed,10.548904681099167
66,cfg_102770,glaciers,2100,fixed,11.176220034144475
67,cfg_1365838,glaciers,2100,fixed,10.980031205673912
68,cfg_714190,glaciers,2100,fixed,8.292751685246122
69,cfg_1386499,glaciers,2100,fixed,10.19141127605337
70,cfg_107863,glaciers,2100,fixed,11.266692120333222
71,cfg_640212,glaciers,2100,fixed,12.434906364357134
72,cfg_1271424,glaciers,2100,fixed,9.466936338746269
73,cfg_445379,glaciers,2100,fixed,12.723279224884763
74,cfg_472249,glaciers,2100,fixed,13.34651581669982
75,cfg_679839,glaciers,2100,fixed,10.390987517501785
76,cfg_1401759,glaciers,2100,fixed,10.973844826091398
77,cfg_719683,glaciers,2100,fixed,13.767987710974035
78,cfg_1597667,glaciers,2100,fixed,10.140237327088709
79,cfg_1494163,glaciers,2100,fixed,14.03441310725288
80,cfg_1174027,glaciers,2100,fixed,12.288483713500357
81,cfg_1094837,glaciers,2100,fixed,11.81667610620974
82,cfg_1024973,glaciers,2100,fixed,17.58871956749526
83,cfg_1254305,glaciers,2100,fixed,14.836346352366341
84,cfg_91477,glaciers,2100,fixed,13.506344746732253
85,cfg_600108,glaciers,2100,fixed,14.02340779294506
86,cfg_1348374,glaciers,2100,fixed,11.471619786400694
87,cfg_1468906,glaciers,2100,fixed,12.731950188486461
88,cfg_362139,glaciers,2100,fixed,11.528235438319827
89,cfg_1578683,glaciers,2100,fixed,12.993905523250117
90,cfg_1249568,glaciers,2100,fixed,12.573830556382134
91,cfg_1217964,glaciers,2100,fixed,12.182061394016095
92,cfg_936148,glaciers,2100,fixed,11.994862269987959
93,cfg_1212968,glaciers,2100,fixed,15.074740289686696
94,cfg_1184396,glaciers,2100,fixed,15.161904566597173
95,cfg_1492583,glaciers,2100,fixed,16.965821532384698
96,cfg_1184323,glaciers,2100,fixed,17.70406064133946
97,cfg_603612,glaciers,2100,fixed,13.276720611805874
98,cfg_43789,glaciers,2100,fixed,15.012158875334187
99,cfg_666598,glaciers,2100,fixed,13.821950938558999
100,cfg_274764,glaciers,2100,fixed,15.575802867541649
101,cfg_81739,glaciers,2100,fixed,14.73031942853705
102,cfg_113866,glaciers,2100,fixed,11.941719521547656
103,cfg_1337853,glaciers,2100,fixed,12.259049799590974
104,cfg_1028960,glaciers,2100,fixed,11.700225829240082
105,cfg_978559,glaciers,2100,fixed,9.837249393012712
106,cfg_155352,glaciers,2100,fixed,14.406823014213995
107,cfg_929165,glaciers,2100,fixed,9.594502525751482
108,cfg_180827,glaciers,2100,fixed,9.155046259396975
109,cfg_687906,glaciers,2100,fixed,10.700384093445765
110,cfg_961553,glaciers,2100,fixed,11.356361953386733
111,cfg_167644,glaciers,2100,fixed,9.532534710940741
112,cfg_914969,glaciers,2100,fixed,11.722522233390121
113,cfg_957381,glaciers,2100,fixed,8.824555912470458
114,cfg_223807,glaciers,2100,fixed,7.373907244831339
115,cfg_1035042,glaciers,2100,fixed,9.580492243051136
116,cfg_704643,glaciers,2100,fixed,11.146826817003298
117,cfg_789825,glaciers,2100,fixed,9.370105088494455
118,cfg_872949,glaciers,2100,fixed,12.106054668809698
119,cfg_1140683,glaciers,2100,fixed,11.915835480204535
120,cfg_1409151,glaciers,2100,fixed,10.508392396567828
121,cfg_1209713,glaciers,2100,fixed,12.107392996618938
122,cfg_723882,glaciers,2100,fixed,7.922126389033107
123,cfg_716492,glaciers,2100,fixed,9.652903404155598
124,cfg_1459399,glaciers,2100,fixed,9.307179924251562
125,cfg_952297,glaciers,2100,fixed,7.710743550870862
126,cfg_1469653,glaciers,2100,fixed,10.026184004410322
127,cfg_289521,glaciers,2100,fixed,12.29261064035221
128,cfg_1029011,glaciers,2100,fixed,11.91936227235856
129,cfg_845172,glaciers,2100,fixed,11.484769444068675
130,cfg_799112,glaciers,2100,fixed,12.086195297319685
131,cfg_560904,glaciers,2100,fixed,10.343126572179724
132,cfg_356295,glaciers,2100,fixed,10.143591611451019
133,cfg_826766,glaciers,2100,fixed,10.500361195117183
134,cfg_566854,glaciers,2100,fixed,12.158522960577589
135,cfg_518241,glaciers,2100,fixed,9.510313897114575
136,cfg_1543946,glaciers,2100,fixed,12.010117052403244
137,cfg_508046,glaciers,2100,fixed,13.006529666779523
138,cfg_416999,glaciers,2100,fixed,9.047586640462365
139,cfg_832273,glaciers,2100,fixed,10.60956498370892
140,cfg_1186075,glaciers,2100,fixed,10.376819844000995
141,cfg_626583,glaciers,2100,fixed,11.652576458881493
142,cfg_726529,glaciers,2100,fixed,9.1642835232304
143,cfg_403798,glaciers,2100,fixed,11.633593759789903
144,cfg_1332429,glaciers,2100,fixed,9.24217958260777
145,cfg_62007,glaciers,2100,fixed,11.175582637276388
146,cfg_725899,glaciers,2100,fixed,10.711128024352508
147,cfg_1362381,glaciers,2100,fixed,11.814192901349053
148,cfg_373086,glaciers,2100,fixed,9.51160238866585
149,cfg_119627,glaciers,2100,fixed,12.269761959909804
150,cfg_976107,glaciers,2100,fixed,12.45541316511508
151,cfg_1055221,glaciers,2100,fixed,10.074229470180047
152,cfg_898349,glaciers,2100,fixed,11.841059022606434
153,cfg_1926,glaciers,2100,fixed,12.142482000591801
154,cfg_301990,glaciers,2100,fixed,11.130438503286673
155,cfg_526139,glaciers,2100,fixed,14.250234386052021
156,cfg_1254354,glaciers,2100,fixed,10.524324958953098
157,cfg_482818,glaciers,2100,fixed,11.96185654950056
158,cfg_747533,glaciers,2100,fixed,12.868445234344284
159,cfg_94648,glaciers,2100,fixed,10.628956932073095
160,cfg_798250,glaciers,2100,fixed,12.026508136373252
161,cfg_1094326,glaciers,2100,fixed,13.344269472089923
162,cfg_2551,glaciers,2100,fixed,12.157267106204467
163,cfg_1316041,glaciers,2100,fixed,10.18040399233487
164,cfg_1138439,glaciers,2100,fixed,10.867870552742136
165,cfg_280917,glaciers,2100,fixed,11.241120220588993
166,cfg_30487,glaciers,2100,fixed,13.328857743715512
167,cfg_619825,glaciers,2100,fixed,11.282050601438346
168,cfg_1437679,glaciers,2100,fixed,10.592760092339155
169,cfg_623577,glaciers,2100,fixed,11.779646218724803
170,cfg_872704,glaciers,2100,fixed,12.611242308830443
171,cfg_858447,glaciers,2100,fixed,10.393036966359672
172,cfg_532994,glaciers,2100,fixed,11.69577430250629
173,cfg_1380744,glaciers,2100,fixed,12.181604280430246
174,cfg_722933,glaciers,2100,fixed,13.996664768893496
175,cfg_95095,glaciers,2100,fixed,11.551865229576274
176,cfg_660348,glaciers,2100,fixed,10.238745589061693
177,cfg_1075097,glaciers,2100,fixed,11.388927896093389
178,cfg_1223499,glaciers,2100,fixed,12.630747401188716
179,cfg_1193291,glaciers,2100,fixed,12.696132374250446
180,cfg_1074448,glaciers,2100,fixed,10.973238364186141
181,cfg_892577,glaciers,2100,fixed,10.191418617857972
182,cfg_510173,glaciers,2100,fixed,11.60963413578008
183,cfg_1097102,glaciers,2100,fixed,10.996132347670308
184,cfg_927958,glaciers,2100,fixed,11.667716655821621
185,cfg_36465,glaciers,2100,fixed,13.286317845712219
186,cfg_1123854,glaciers,2100,fixed,11.765354532859206
187,cfg_516134,glaciers,2100,fixed,11.025168783629757
188,cfg_911546,glaciers,2100,fixed,9.738038841899433
189,cfg_625929,glaciers,2100,fixed,10.615112616706673
190,cfg_792734,glaciers,2100,fixed,12.121828417492994
191,cfg_1532622,glaciers,2100,fixed,10.428898486185112
192,cfg_1304364,glaciers,2100,fixed,11.249600574293037
193,cfg_1059941,glaciers,2100,fixed,12.11199320195528
194,cfg_250965,glaciers,2100,fixed,11.779185748487576
195,cfg_95658,glaciers,2100,fixed,12.394766755556928
196,cfg_1398599,glaciers,2100,fixed,10.099253763978794
197,cfg_907199,glaciers,2100,fixed,9.899238420922389
198,cfg_1451126,glaciers,2100,fixed,9.841143884606817
199,cfg_1456886,glaciers,2100,fixed,10.78152510089051
200,cfg_304152,glaciers,2100,fixed,10.542230386907903
201,cfg_816819,glaciers,2100,fixed,9.806209288137023
202,cfg_1255416,glaciers,2100,fixed,9.609277356175294
203,cfg_379046,glaciers,2100,fixed,10.115678667574068
204,cfg_1519259,glaciers,2100,fixed,9.652548548699865
205,cfg_17413,glaciers,2100,fixed,12.15092623873219
206,cfg_1335527,glaciers,2100,fixed,11.660496602743258
207,cfg_338109,glaciers,2100,fixed,8.822719778235383
208,cfg_1252332,glaciers,2100,fixed,10.049959243755337
209,cfg_21168,glaciers,2100,fixed,9.986144792339207
210,cfg_840151,glaciers,2100,fixed,12.619132915956301
211,cfg_258585,glaciers,2100,fixed,11.065689211650007
212,cfg_1517434,glaciers,2100,fixed,11.625091488310735
213,cfg_674410,glaciers,2100,fixed,11.068436399751777
214,cfg_576930,glaciers,2100,fixed,10.653320805242766
215,cfg_751063,glaciers,2100,fixed,11.997968061163448
216,cfg_1430439,glaciers,2100,fixed,12.710403191992029
217,cfg_1304447,glaciers,2100,fixed,10.724530171039493
218,cfg_152764,glaciers,2100,fixed,12.355768368517356
219,cfg_1494977,glaciers,2100,fixed,11.330881011946879
220,cfg_121128,glaciers,2100,fixed,13.106921167890613
221,cfg_218565,glaciers,2100,fixed,8.591838360641752
222,cfg_1040908,glaciers,2100,fixed,11.685736610774077
223,cfg_1231489,glaciers,2100,fixed,14.354409954777395
224,cfg_912705,glaciers,2100,fixed,11.254617908508951
225,cfg_1243536,glaciers,2100,fixed,13.654885277668777
226,cfg_937206,glaciers,2100,fixed,10.722454566562503
227,cfg_82062,glaciers,2100,fixed,10.794355529774295
228,cfg_816327,glaciers,2100,fixed,14.171257518974393
229,cfg_321558,glaciers,2100,fixed,12.622718606293493
230,cfg_535790,glaciers,2100,fixed,11.021165839255843
231,cfg_1536909,glaciers,2100,fixed,9.868717553871424
232,cfg_354352,glaciers,2100,fixed,11.447243107844564
233,cfg_179801,glaciers,2100,fixed,10.932076370564534
234,cfg_194794,glaciers,2100,fixed,8.465638953347188
235,cfg_1378443,glaciers,2100,fixed,12.0007916904264
236,cfg_472089,glaciers,2100,fixed,11.557501435440527
237,cfg_224438,glaciers,2100,fixed,9.75733889560321
238,cfg_712093,glaciers,2100,fixed,8.231417545932196
239,cfg_1453012,glaciers,2100,fixed,12.702560139392515
240,cfg_585643,glaciers,2100,fixed,10.543431695102825
241,cfg_915503,glaciers,2100,fixed,12.299675431709101
242,cfg_125264,glaciers,2100,fixed,9.757505744569048
243,cfg_616536,glaciers,2100,fixed,12.08253173381275
244,cfg_1026053,glaciers,2100,fixed,9.376431276995092
245,cfg_163885,glaciers,2100,fixed,9.920187057259021
246,cfg_383255,glaciers,2100,fixed,10.350797205933853
247,cfg_1089158,glaciers,2100,fixed,9.885408230216225
248,cfg_1252023,glaciers,2100,fixed,10.819565269017165
249,cfg_406332,glaciers,2100,fixed,12.25268704728352
250,cfg_777106,glaciers,2100,fixed,9.72551721366758
251,cfg_22028,glaciers,2100,fixed,12.62128110625951
252,cfg_601880,glaciers,2100,fixed,11.290020627810925
253,cfg_1199250,glaciers,2100,fixed,11.735669807042752
254,cfg_900075,glaciers,2100,fixed,10.022240955147652
255,cfg_190367,glaciers,2100,fixed,11.455942858019469
256,cfg_1135764,glaciers,2100,fixed,11.539826571167545
257,cfg_499624,glaciers,2100,fixed,8.181889367466145
258,cfg_106183,glaciers,2100,fixed,9.367123752557116
259,cfg_313400,glaciers,2100,fixed,10.438395057623811
260,cfg_137469,glaciers,2100,fixed,10.064371912751248
261,cfg_1431018,glaciers,2100,fixed,9.63328643934675
262,cfg_891872,glaciers,2100,fixed,10.548749922406182
263,cfg_1505988,glaciers,2100,fixed,11.780079608016365
264,cfg_763110,glaciers,2100,fixed,7.938293203497617
265,cfg_149973,glaciers,2100,fixed,12.227017988204404
266,cfg_1130058,glaciers,2100,fixed,10.051806185130268
267,cfg_89018,glaciers,2100,fixed,9.923779844267745
268,cfg_778866,glaciers,2100,fixed,11.879162983194096
269,cfg_414037,glaciers,2100,fixed,10.094702101946876
270,cfg_1189100,glaciers,2100,fixed,9.708323877881073
271,cfg_1113364,glaciers,2100,fixed,9.258762499651903
272,cfg_1073262,glaciers,2100,fixed,11.88756403697349
273,cfg_420125,glaciers,2100,fixed,9.74725569293063
274,cfg_1393002,glaciers,2100,fixed,10.526163351095594
275,cfg_130004,glaciers,2100,fixed,12.831488683382547
276,cfg_1323182,glaciers,2100,fixed,13.982974834303526
277,cfg_768803,glaciers,2100,fixed,15.285330680911116
278,cfg_976270,glaciers,2100,fixed,12.827443764654324
279,cfg_254606,glaciers,2100,fixed,13.518691898158538
280,cfg_813847,glaciers,2100,fixed,12.704395593857873
281,cfg_155334,glaciers,2100,fixed,11.730038402424295
282,cfg_1120533,glaciers,2100,fixed,9.11170346403697
283,cfg_1174725,glaciers,2100,fixed,10.084891305984407
284,cfg_1224056,glaciers,2100,fixed,11.491525078121558
285,cfg_630934,glaciers,2100,fixed,10.679569403100803
286,cfg_854564,glaciers,2100,fixed,13.18340022028204
287,cfg_1047585,glaciers,2100,fixed,11.047993981316957
288,cfg_294222,glaciers,2100,fixed,10.668038516418417
289,cfg_187825,glaciers,2100,fixed,11.327081687032527
290,cfg_818294,glaciers,2100,fixed,12.225590195321953
291,cfg_308844,glaciers,2100,fixed,10.399695255384337
292,cfg_1168449,glaciers,2100,fixed,11.243580328203935
293,cfg_597684,glaciers,2100,fixed,8.790571190370837
294,cfg_278870,glaciers,2100,fixed,8.00770138902802
295,cfg_1245221,glaciers,2100,fixed,8.370775300041359
296,cfg_648142,glaciers,2100,fixed,11.4669431251527
297,cfg_14432,glaciers,2100,fixed,9.580226762903669
298,cfg_616258,glaciers,2100,fixed,10.426130416298584
299,cfg_1039520,glaciers,2100,fixed,9.736289305444444
300,cfg_777120,glaciers,2100,fixed,9.564642625003447
301,cfg_72508,glaciers,2100,fixed,10.923351073608043
302,cfg_1117167,glaciers,2100,fixed,11.350225679317264
303,cfg_470153,glaciers,2100,fixed,13.152977059121175
304,cfg_767497,glaciers,2100,fixed,10.50556679319512
305,cfg_529196,glaciers,2100,fixed,11.351921288993646
306,cfg_1467542,glaciers,2100,fixed,10.235823639234749
307,cfg_1567566,glaciers,2100,fixed,10.852708746007218
308,cfg_952360,glaciers,2100,fixed,11.78228981062339
309,cfg_57522,glaciers,2100,fixed,9.310192088841141
310,cfg_1099977,glaciers,2100,fixed,12.300855790069422
311,cfg_324122,glaciers,2100,fixed,11.338851709052896
312,cfg_1469468,glaciers,2100,fixed,10.780616172037474
313,cfg_132287,glaciers,2100,fixed,12.119692283765954
314,cfg_1433011,glaciers,2100,fixed,11.06991138432247
315,cfg_484636,glaciers,2100,fixed,10.13912414638019
316,cfg_171042,glaciers,2100,fixed,10.063038709548364
317,cfg_258654,glaciers,2100,fixed,10.941910650644722
318,cfg_271701,glaciers,2100,fixed,9.922414948885955
319,cfg_1395873,glaciers,2100,fixed,13.411463985903294
320,cfg_115028,glaciers,2100,fixed,11.088780392385315
321,cfg_83452,glaciers,2100,fixed,13.719238129782482
322,cfg_1423459,glaciers,2100,fixed,13.481011137137509
323,cfg_1352866,glaciers,2100,fixed,11.524920500555972
324,cfg_602825,glaciers,2100,fixed,9.006571475808538
325,cfg_896008,glaciers,2100,fixed,11.561999324687791
326,cfg_557509,glaciers,2100,fixed,11.700989554615157
327,cfg_598053,glaciers,2100,fixed,10.751321963726376
328,cfg_55707,glaciers,2100,fixed,13.208519723971376
329,cfg_626561,glaciers,2100,fixed,12.60396368740993
330,cfg_1047192,glaciers,2100,fixed,10.103969370372571
331,cfg_816396,glaciers,2100,fixed,9.537733836840268
332,cfg_1376243,glaciers,2100,fixed,11.893574577950774
333,cfg_662070,glaciers,2100,fixed,12.291473314883776
334,cfg_109264,glaciers,2100,fixed,10.610509101294769
335,cfg_294487,glaciers,2100,fixed,11.424509958477017
336,cfg_635775,glaciers,2100,fixed,14.481781007484056
337,cfg_384371,glaciers,2100,fixed,11.482491203687827
338,cfg_1461923,glaciers,2100,fixed,9.588177378701191
339,cfg_1030303,glaciers,2100,fixed,11.240404103450018
340,cfg_417339,glaciers,2100,fixed,10.425214439498244
341,cfg_867236,glaciers,2100,fixed,12.44808728377934
342,cfg_329255,glaciers,2100,fixed,11.511017810576316
343,cfg_1352900,glaciers,2100,fixed,11.04554004372422
344,cfg_331312,glaciers,2100,fixed,11.872527139325527
345,cfg_585281,glaciers,2100,fixed,10.449067294226175
346,cfg_1059551,glaciers,2100,fixed,14.629440189105198
347,cfg_1488493,glaciers,2100,fixed,12.939682267246258
348,cfg_915422,glaciers,2100,fixed,13.485345320513982
349,cfg_196840,glaciers,2100,fixed,16.038096994913097
350,cfg_819549,glaciers,2100,fixed,12.426189913221808
351,cfg_937969,glaciers,2100,fixed,12.433168965701729
352,cfg_849802,glaciers,2100,fixed,13.76166254308518
353,cfg_445374,glaciers,2100,fixed,13.980645496127313
354,cfg_127038,glaciers,2100,fixed,12.600607796676709
355,cfg_278025,glaciers,2100,fixed,13.475079343176386
356,cfg_1189745,glaciers,2100,fixed,12.62243513456093
357,cfg_864458,glaciers,2100,fixed,10.117165983406274
358,cfg_1240135,glaciers,2100,fixed,9.333131459842317
359,cfg_1263950,glaciers,2100,fixed,11.246674108816674
360,cfg_1100896,glaciers,2100,fixed,10.269529703078636
361,cfg_121777,glaciers,2100,fixed,12.548767544132327
362,cfg_1208220,glaciers,2100,fixed,12.10869365075174
363,cfg_79468,glaciers,2100,fixed,10.92147576529192
364,cfg_676664,glaciers,2100,fixed,10.242160316402162
365,cfg_27890,glaciers,2100,fixed,7.169312887649428
366,cfg_1296691,glaciers,2100,fixed,11.422211437498957
367,cfg_1449491,glaciers,2100,fixed,10.474297136615736
368,cfg_716235,glaciers,2100,fixed,9.859694913894321
369,cfg_1482652,glaciers,2100,fixed,12.021183577024344
370,cfg_1399586,glaciers,2100,fixed,12.052543159302996
371,cfg_283501,glaciers,2100,fixed,8.548294782694319
372,cfg_748538,glaciers,2100,fixed,11.856618752810313
373,cfg_905161,glaciers,2100,fixed,11.09224438908284
374,cfg_737783,glaciers,2100,fixed,10.94834479684656
375,cfg_994527,glaciers,2100,fixed,14.119224352801488
376,cfg_395130,glaciers,2100,fixed,13.998691562717367
377,cfg_1214250,glaciers,2100,fixed,11.976281772019302
378,cfg_1190538,glaciers,2100,fixed,13.331665071405695
379,cfg_148090,glaciers,2100,fixed,14.866227643580752
380,cfg_374560,glaciers,2100,fixed,12.335052244078792
381,cfg_807882,glaciers,2100,fixed,11.870333183375685
382,cfg_399874,glaciers,2100,fixed,12.960682085046002
383,cfg_1323629,glaciers,2100,fixed,9.667103331392816
384,cfg_199570,glaciers,2100,fixed,9.53642200191055
385,cfg_1124130,glaciers,2100,fixed,9.736158567143013
386,cfg_591531,glaciers,2100,fixed,14.206528446045368
387,cfg_527759,glaciers,2100,fixed,11.451650948066334
388,cfg_508891,glaciers,2100,fixed,9.341234012731222
389,cfg_329047,glaciers,2100,fixed,9.873623956708023
390,cfg_594819,glaciers,2100,fixed,7.909566750681243
391,cfg_725565,glaciers,2100,fixed,8.306810233662851
392,cfg_573845,glaciers,2100,fixed,9.699618845452378
393,cfg_895151,glaciers,2100,fixed,8.660130498871172
394,cfg_1598217,glaciers,2100,fixed,10.89721552939411
395,cfg_247488,glaciers,2100,fixed,11.134377885389426
396,cfg_362352,glaciers,2100,fixed,11.460328616864066
397,cfg_1500799,glaciers,2100,fixed,13.227429653680257
398,cfg_1386380,glaciers,2100,fixed,11.784512859787764
399,cfg_531715,glaciers,2100,fixed,13.420662317736724
400,cfg_1288731,glaciers,2100,fixed,9.58537456554906
401,cfg_630824,glaciers,2100,fixed,11.503887140523096
402,cfg_601346,glaciers,2100,fixed,12.013006475518768
403,cfg_1015505,glaciers,2100,fixed,10.7721526934831
404,cfg_824239,glaciers,2100,fixed,10.699116040978213
405,cfg_1018012,glaciers,2100,fixed,10.275154296902418
406,cfg_1542213,glaciers,2100,fixed,13.86369007421717
407,cfg_645085,glaciers,2100,fixed,12.98638905475636
408,cfg_755507,glaciers,2100,fixed,11.270545344569449
409,cfg_1386630,glaciers,2100,fixed,12.067826763405092
410,cfg_1386666,glaciers,2100,fixed,10.377936439225794
411,cfg_1423481,glaciers,2100,fixed,13.271142439017154
412,cfg_1477888,glaciers,2100,fixed,10.372143980297302
413,cfg_409598,glaciers,2100,fixed,11.454411448968907
414,cfg_94527,glaciers,2100,fixed,11.254260448735522
415,cfg_987605,glaciers,2100,fixed,11.086930481291258
416,cfg_1341027,glaciers,2100,fixed,11.25457131492124
417,cfg_264947,glaciers,2100,fixed,12.420151782589086
418,cfg_654145,glaciers,2100,fixed,10.895654097322003
419,cfg_813544,glaciers,2100,fixed,10.867231620827681
420,cfg_1505980,glaciers,2100,fixed,11.22906448388559
421,cfg_473648,glaciers,2100,fixed,8.348490279364125
422,cfg_129364,glaciers,2100,fixed,9.173400425117594
423,cfg_1244706,glaciers,2100,fixed,10.398384849048723
424,cfg_296165,glaciers,2100,fixed,14.635791825698256
425,cfg_149731,glaciers,2100,fixed,8.850635907485914
426,cfg_1255665,glaciers,2100,fixed,7.1366348878423596
427,cfg_463620,glaciers,2100,fixed,9.039429791215774
428,cfg_1381266,glaciers,2100,fixed,8.798870099428402
429,cfg_335196,glaciers,2100,fixed,10.72679608106429
430,cfg_1206078,glaciers,2100,fixed,10.900894235713746
431,cfg_1560673,glaciers,2100,fixed,8.304602135733862
432,cfg_985465,glaciers,2100,fixed,7.4723948562221345
433,cfg_553294,glaciers,2100,fixed,9.168656638664643
434,cfg_131442,glaciers,2100,fixed,8.951002858341743
435,cfg_1094719,glaciers,2100,fixed,9.839972984032158
436,cfg_1336239,glaciers,2100,fixed,10.015186615295164
437,cfg_1218429,glaciers,2100,fixed,9.10282306226993
438,cfg_601251,glaciers,2100,fixed,9.307828326833027
439,cfg_707025,glaciers,2100,fixed,8.732481774205528
440,cfg_522845,glaciers,2100,fixed,9.885819192051278
441,cfg_243682,glaciers,2100,fixed,11.109968877329761
442,cfg_1014392,glaciers,2100,fixed,10.052575073992337
443,cfg_761703,glaciers,2100,fixed,13.436029956482384
444,cfg_327456,glaciers,2100,fixed,12.651514152631547
445,cfg_548684,glaciers,2100,fixed,11.93529585696295
446,cfg_464635,glaciers,2100,fixed,11.333368997078228
447,cfg_472773,glaciers,2100,fixed,9.638676348363356
448,cfg_1021462,glaciers,2100,fixed,8.254069559907002
449,cfg_221861,glaciers,2100,fixed,10.26024471911139
450,cfg_533398,glaciers,2100,fixed,9.69318649464045
451,cfg_20158,glaciers,2100,fixed,10.598227383259736
452,cfg_927882,glaciers,2100,fixed,10.489941329329096
453,cfg_383250,glaciers,2100,fixed,12.36571703919983
454,cfg_411013,glaciers,2100,fixed,10.755324155092264
455,cfg_76133,glaciers,2100,fixed,12.288975950040722
456,cfg_198160,glaciers,2100,fixed,10.838121103942207
457,cfg_453202,glaciers,2100,fixed,12.66962200147232
458,cfg_46217,glaciers,2100,fixed,13.747262792917669
459,cfg_264966,glaciers,2100,fixed,8.713641101993604
460,cfg_1489191,glaciers,2100,fixed,8.4716779740838
461,cfg_780683,glaciers,2100,fixed,10.766830841085202
462,cfg_1065026,glaciers,2100,fixed,9.06887418627823
463,cfg_154248,glaciers,2100,fixed,13.11058197642297
464,cfg_368475,glaciers,2100,fixed,11.713054106397063
465,cfg_140904,glaciers,2100,fixed,10.253332305333801
466,cfg_766361,glaciers,2100,fixed,13.319017267576655
467,cfg_1475996,glaciers,2100,fixed,11.687222393682578
468,cfg_1534931,glaciers,2100,fixed,11.86363738976386
469,cfg_522466,glaciers,2100,fixed,10.931726501235396
470,cfg_1123842,glaciers,2100,fixed,10.5605856673031
471,cfg_888424,glaciers,2100,fixed,12.5256455749085
472,cfg_1459490,glaciers,2100,fixed,10.104494841718825
473,cfg_1479629,glaciers,2100,fixed,9.351515128719694
474,cfg_830131,glaciers,2100,fixed,11.690973756370337
475,cfg_561369,glaciers,2100,fixed,13.36208838263434
