draw,config,component,horizon,arm,value_cm
43,m0264,glaciers,2100,fixed,6.712156179286687
44,m0082,glaciers,2100,fixed,5.649097149829663
45,m0102,glaciers,2100,fixed,10.174150751835075
46,m0406,glaciers,2100,fixed,9.524006551337518
47,m0557,glaciers,2100,fixed,9.682398877573021
48,m0126,glaciers,2100,fixed,9.448859631934006
49,m0131,glaciers,2100,fixed,6.843218968157357
50,m0596,glaciers,2100,fixed,8.213950963813499
51,m0342,glaciers,2100,fixed,7.53861495181993
52,m0397,glaciers,2100,fixed,5.3974055104807315
53,m0380,glaciers,2100,fixed,7.817849218356944
54,m0123,glaciers,2100,fixed,8.903846796068787
55,m0347,glaciers,2100,fixed,7.034054199144959
56,m0420,glaciers,2100,fixed,9.058700726772344
57,m0127,glaciers,2100,fixed,6.800188511733691
58,m0532,glaciers,2100,fixed,6.30631897410902
59,m0598,glaciers,2100,fixed,8.133680495103434
60,m0180,glaciers,2100,fixed,5.809696154821868
61,m0597,glaciers,2100,fixed,10.661332038476306
62,m0340,glaciers,2100,fixed,6.6853496992791746
63,m0434,glaciers,2100,fixed,9.148358063275845
64,m0361,glaciers,2100,fixed,6.098060458789037
65,m0181,glaciers,2100,fixed,7.213204103431125
66,m0046,glaciers,2100,fixed,8.289911027416089
67,m0408,glaciers,2100,fixed,7.676098001521744
68,m0356,glaciers,2100,fixed,5.661564216701878
69,m0151,glaciers,2100,fixed,7.161589964278555
70,m0049,glaciers,2100,fixed,7.669833005441959
71,m0318,glaciers,2100,fixed,8.895369266588592
72,m0241,glaciers,2100,fixed,7.066417679978112
73,m0222,glaciers,2100,fixed,9.552444457275552
74,m0231,glaciers,2100,fixed,9.826596720204108
75,m0338,glaciers,2100,fixed,7.774321585136823
76,m0571,glaciers,2100,fixed,7.760468262004681
77,m0360,glaciers,2100,fixed,9.781343947633246
78,m0572,glaciers,2100,fixed,7.527651598263653
79,m0059,glaciers,2100,fixed,9.835821101067046
80,m0331,glaciers,2100,fixed,8.79361103100738
81,m0564,glaciers,2100,fixed,8.814372868289023
82,m0524,glaciers,2100,fixed,13.021143119820682
83,m0549,glaciers,2100,fixed,11.183385065801442
84,m0040,glaciers,2100,fixed,10.258485700872424
85,m0299,glaciers,2100,fixed,10.26254997355547
86,m0252,glaciers,2100,fixed,8.676298544381504
87,m0432,glaciers,2100,fixed,9.339313859157272
88,m0186,glaciers,2100,fixed,8.6949969357493
89,m0215,glaciers,2100,fixed,9.536084543186487
90,m0576,glaciers,2100,fixed,9.108341407396892
91,m0273,glaciers,2100,fixed,8.670205574696649
92,m0477,glaciers,2100,fixed,8.756519131546831
93,m0466,glaciers,2100,fixed,11.48303666163329
94,m0588,glaciers,2100,fixed,11.176380583857782
95,m0052,glaciers,2100,fixed,12.2217188621512
96,m0254,glaciers,2100,fixed,12.889676242106974
97,m0305,glaciers,2100,fixed,9.54173293520686
98,m0016,glaciers,2100,fixed,11.10829259316052
99,m0329,glaciers,2100,fixed,10.257188623022685
100,m0141,glaciers,2100,fixed,11.661058099718984
101,m0035,glaciers,2100,fixed,10.64564163611317
102,m0053,glaciers,2100,fixed,8.88194778995691
103,m0471,glaciers,2100,fixed,8.632261548526147
104,m0526,glaciers,2100,fixed,8.351018075571844
105,m0503,glaciers,2100,fixed,6.6592620204449915
106,m0081,glaciers,2100,fixed,10.15108270632249
107,m0475,glaciers,2100,fixed,6.7823760140227485
108,m0093,glaciers,2100,fixed,6.488842552787877
109,m0341,glaciers,2100,fixed,7.818981897988147
110,m0493,glaciers,2100,fixed,8.586049341971519
111,m0086,glaciers,2100,fixed,6.890903739662548
112,m0468,glaciers,2100,fixed,8.753255261478822
113,m0490,glaciers,2100,fixed,6.023674117572493
114,m0115,glaciers,2100,fixed,5.152884871188914
115,m0531,glaciers,2100,fixed,6.732862014073554
116,m0350,glaciers,2100,fixed,7.593214486144267
117,m0399,glaciers,2100,fixed,6.323405994642293
118,m0450,glaciers,2100,fixed,8.757672438181299
119,m0592,glaciers,2100,fixed,8.444554261415682
120,m0472,glaciers,2100,fixed,7.086314241779541
121,m0337,glaciers,2100,fixed,8.376758994447929
122,m0363,glaciers,2100,fixed,5.555537678021034
123,m0358,glaciers,2100,fixed,6.740080396555378
124,m0492,glaciers,2100,fixed,6.604447140639046
125,m0486,glaciers,2100,fixed,5.384801223452649
126,m0177,glaciers,2100,fixed,7.09657538522657
127,m0150,glaciers,2100,fixed,8.555607961874461
128,m0527,glaciers,2100,fixed,8.55897415877303
129,m0435,glaciers,2100,fixed,7.835935210194501
130,m0404,glaciers,2100,fixed,8.597248679822075
131,m0278,glaciers,2100,fixed,7.312805665600431
132,m0184,glaciers,2100,fixed,7.132116956078684
133,m0426,glaciers,2100,fixed,7.664634066750417
134,m0281,glaciers,2100,fixed,8.91808224289294
135,m0249,glaciers,2100,fixed,6.275555932882221
136,m0110,glaciers,2100,fixed,8.499194291631618
137,m0242,glaciers,2100,fixed,8.92910053280066
138,m0212,glaciers,2100,fixed,6.489797008812221
139,m0430,glaciers,2100,fixed,7.667994234163899
140,m0066,glaciers,2100,fixed,7.376374751237133
141,m0314,glaciers,2100,fixed,8.152894742810927
142,m0367,glaciers,2100,fixed,6.673036750803265
143,m0206,glaciers,2100,fixed,8.246893589460617
144,m0398,glaciers,2100,fixed,6.459246776677171
145,m0026,glaciers,2100,fixed,7.780900395281058
146,m0366,glaciers,2100,fixed,7.76564526639125
147,m0029,glaciers,2100,fixed,8.400650626719855
148,m0190,glaciers,2100,fixed,6.659570523905125
149,m0055,glaciers,2100,fixed,8.583888510016271
150,m0501,glaciers,2100,fixed,9.213468887502108
151,m0542,glaciers,2100,fixed,7.113750952877199
152,m0458,glaciers,2100,fixed,8.64077540718398
153,m0001,glaciers,2100,fixed,8.569518118755589
154,m0158,glaciers,2100,fixed,7.328936430810889
155,m0253,glaciers,2100,fixed,10.158192392645688
156,m0374,glaciers,2100,fixed,7.764891472661977
157,m0235,glaciers,2100,fixed,8.409581856806646
158,m0377,glaciers,2100,fixed,9.320373638263321
159,m0043,glaciers,2100,fixed,7.340770860627407
160,m0403,glaciers,2100,fixed,8.321963587963795
161,m0562,glaciers,2100,fixed,8.849295253022131
162,m0002,glaciers,2100,fixed,8.572578675345353
163,m0400,glaciers,2100,fixed,6.994236969787495
164,m0590,glaciers,2100,fixed,7.730189272276685
165,m0146,glaciers,2100,fixed,7.282534728571379
166,m0011,glaciers,2100,fixed,8.980478996006898
167,m0309,glaciers,2100,fixed,7.948539335905853
168,m0015,glaciers,2100,fixed,7.460648717147269
169,m0310,glaciers,2100,fixed,7.7877704152159515
170,m0449,glaciers,2100,fixed,8.722025121986821
171,m0443,glaciers,2100,fixed,7.112408054069206
172,m0261,glaciers,2100,fixed,8.366231118716009
173,m0463,glaciers,2100,fixed,8.618905424998559
174,m0362,glaciers,2100,fixed,10.105178412177807
175,m0044,glaciers,2100,fixed,8.030843308658536
176,m0325,glaciers,2100,fixed,7.254939972201987
177,m0553,glaciers,2100,fixed,7.9477825026046665
178,m0032,glaciers,2100,fixed,9.1978154272967
179,m0173,glaciers,2100,fixed,8.992950601627896
180,m0552,glaciers,2100,fixed,7.568426545395002
181,m0454,glaciers,2100,fixed,7.0961068227208255
182,m0244,glaciers,2100,fixed,8.035953454138724
183,m0565,glaciers,2100,fixed,8.217815559516065
184,m0474,glaciers,2100,fixed,7.94356093878845
185,m0012,glaciers,2100,fixed,9.663912956238814
186,m0581,glaciers,2100,fixed,8.258985071782751
187,m0248,glaciers,2100,fixed,7.744491487278017
188,m0465,glaciers,2100,fixed,6.766574684454191
189,m0312,glaciers,2100,fixed,7.227312335942434
190,m0401,glaciers,2100,fixed,8.474704262719056
191,m0595,glaciers,2100,fixed,7.210651649033374
192,m0283,glaciers,2100,fixed,8.103842332902257
193,m0545,glaciers,2100,fixed,8.814367748970334
194,m0132,glaciers,2100,fixed,8.066583813739042
195,m0045,glaciers,2100,fixed,9.228223480122958
196,m0119,glaciers,2100,fixed,7.367048570483666
197,m0464,glaciers,2100,fixed,6.9327316118704285
198,m0269,glaciers,2100,fixed,6.962601729183534
199,m0094,glaciers,2100,fixed,7.700550309190499
200,m0161,glaciers,2100,fixed,7.388938491623384
201,m0418,glaciers,2100,fixed,7.177246365689712
202,m0405,glaciers,2100,fixed,6.916983784795095
203,m0192,glaciers,2100,fixed,7.6237692123465965
204,m0038,glaciers,2100,fixed,7.015907689222633
205,m0006,glaciers,2100,fixed,8.528881271344764
206,m0324,glaciers,2100,fixed,8.095592919205693
207,m0175,glaciers,2100,fixed,5.870278834475469
208,m0060,glaciers,2100,fixed,7.047111525644983
209,m0008,glaciers,2100,fixed,6.8864407479591
210,m0433,glaciers,2100,fixed,9.076661633597512
211,m0135,glaciers,2100,fixed,8.149743651673589
212,m0319,glaciers,2100,fixed,8.242720996902046
213,m0333,glaciers,2100,fixed,7.7322974201770975
214,m0285,glaciers,2100,fixed,7.731483591992378
215,m0379,glaciers,2100,fixed,8.34225605047914
216,m0203,glaciers,2100,fixed,9.052219554660095
217,m0520,glaciers,2100,fixed,7.947524107281429
218,m0077,glaciers,2100,fixed,8.775745615230537
219,m0412,glaciers,2100,fixed,7.886061857245189
220,m0056,glaciers,2100,fixed,9.47030583826097
221,m0112,glaciers,2100,fixed,6.041462902333386
222,m0534,glaciers,2100,fixed,8.305660463110042
223,m0516,glaciers,2100,fixed,10.542637019122324
224,m0467,glaciers,2100,fixed,8.277471949468051
225,m0176,glaciers,2100,fixed,9.987762749397282
226,m0478,glaciers,2100,fixed,7.74305223672056
227,m0036,glaciers,2100,fixed,7.713914741683695
228,m0415,glaciers,2100,fixed,10.074928472176113
229,m0166,glaciers,2100,fixed,9.155819852253309
230,m0266,glaciers,2100,fixed,7.928019876633011
231,m0506,glaciers,2100,fixed,6.884555492357728
232,m0183,glaciers,2100,fixed,8.08584974281289
233,m0091,glaciers,2100,fixed,7.716012525625994
234,m0103,glaciers,2100,fixed,6.118604755201445
235,m0078,glaciers,2100,fixed,8.908159294188913
236,m0230,glaciers,2100,fixed,8.629056728216256
237,m0116,glaciers,2100,fixed,7.21925118030674
238,m0354,glaciers,2100,fixed,5.844370341599731
239,m0431,glaciers,2100,fixed,8.745471295075038
240,m0289,glaciers,2100,fixed,7.811447172145875
241,m0470,glaciers,2100,fixed,8.833706222490903
242,m0058,glaciers,2100,fixed,6.88507213141707
243,m0308,glaciers,2100,fixed,8.601456957684405
244,m0525,glaciers,2100,fixed,6.68808095928337
245,m0084,glaciers,2100,fixed,7.065897386625222
246,m0195,glaciers,2100,fixed,6.996513475682937
247,m0558,glaciers,2100,fixed,6.861657380791088
248,m0290,glaciers,2100,fixed,7.679208437070116
249,m0207,glaciers,2100,fixed,8.667244036896776
250,m0391,glaciers,2100,fixed,7.13046974473333
251,m0009,glaciers,2100,fixed,8.62847588630855
252,m0302,glaciers,2100,fixed,8.083035769985116
253,m0179,glaciers,2100,fixed,8.608256949831713
254,m0459,glaciers,2100,fixed,7.079177783348819
255,m0099,glaciers,2100,fixed,8.379050611029847
256,m0585,glaciers,2100,fixed,8.429732607155927
257,m0239,glaciers,2100,fixed,5.875226130633702
258,m0048,glaciers,2100,fixed,6.673326339638931
259,m0164,glaciers,2100,fixed,7.680308169325954
260,m0070,glaciers,2100,fixed,7.073199228720037
261,m0092,glaciers,2100,fixed,6.69598213358992
262,m0453,glaciers,2100,fixed,7.6399805534951835
263,m0311,glaciers,2100,fixed,8.336607252295789
264,m0385,glaciers,2100,fixed,5.348314963973857
265,m0076,glaciers,2100,fixed,8.463305685439892
266,m0583,glaciers,2100,fixed,7.0651584531600085
267,m0039,glaciers,2100,fixed,7.087343148470613
268,m0393,glaciers,2100,fixed,8.18876482113043
269,m0210,glaciers,2100,fixed,6.631972039572825
270,m0223,glaciers,2100,fixed,7.261904362203968
271,m0575,glaciers,2100,fixed,6.73593469690816
272,m0551,glaciers,2100,fixed,8.269578549032857
273,m0216,glaciers,2100,fixed,6.884952090055598
274,m0535,glaciers,2100,fixed,8.08792962795949
275,m0063,glaciers,2100,fixed,9.257773465279357
276,m0169,glaciers,2100,fixed,10.221499191111697
277,m0389,glaciers,2100,fixed,10.92265271791618
278,m0502,glaciers,2100,fixed,8.855813940847307
279,m0133,glaciers,2100,fixed,9.467545374784319
280,m0414,glaciers,2100,fixed,8.737597815778347
281,m0080,glaciers,2100,fixed,8.377872665011319
282,m0579,glaciers,2100,fixed,6.491673539721292
283,m0589,glaciers,2100,fixed,7.071275862318771
284,m0452,glaciers,2100,fixed,8.233968231414828
285,m0316,glaciers,2100,fixed,7.518749681118503
286,m0439,glaciers,2100,fixed,9.196417081431852
287,m0539,glaciers,2100,fixed,7.895274401894143
288,m0153,glaciers,2100,fixed,7.506200932147916
289,m0097,glaciers,2100,fixed,7.745955135165742
290,m0419,glaciers,2100,fixed,8.699549038387662
291,m0163,glaciers,2100,fixed,7.219361796707221
292,m0476,glaciers,2100,fixed,8.10896482593611
293,m0297,glaciers,2100,fixed,6.311038616633398
294,m0144,glaciers,2100,fixed,5.796965257664619
295,m0372,glaciers,2100,fixed,6.0543907631320995
296,m0322,glaciers,2100,fixed,8.131018097219144
297,m0005,glaciers,2100,fixed,6.767478693904662
298,m0307,glaciers,2100,fixed,6.841337188058962
299,m0533,glaciers,2100,fixed,6.30070415606127
300,m0392,glaciers,2100,fixed,6.209177355718482
301,m0028,glaciers,2100,fixed,7.6066891275136745
302,m0577,glaciers,2100,fixed,8.0763676324809
303,m0229,glaciers,2100,fixed,9.256189087560953
304,m0387,glaciers,2100,fixed,7.336214469856317
305,m0257,glaciers,2100,fixed,7.6618187501627695
306,m0321,glaciers,2100,fixed,7.28292479271498
307,m0343,glaciers,2100,fixed,7.614401760451461
308,m0487,glaciers,2100,fixed,8.030899526853243
309,m0023,glaciers,2100,fixed,6.87523829251316
310,m0567,glaciers,2100,fixed,8.644285512299476
311,m0167,glaciers,2100,fixed,8.061840817942052
312,m0494,glaciers,2100,fixed,8.077957569879041
313,m0065,glaciers,2100,fixed,8.847281536275041
314,m0120,glaciers,2100,fixed,8.25566187990321
315,m0236,glaciers,2100,fixed,6.8387684598146805
316,m0087,glaciers,2100,fixed,6.8008942598337025
317,m0136,glaciers,2100,fixed,7.7668204917903365
318,m0140,glaciers,2100,fixed,6.995470725590505
319,m0018,glaciers,2100,fixed,9.42488227158043
320,m0054,glaciers,2100,fixed,8.053239449434274
321,m0037,glaciers,2100,fixed,9.76376155257309
322,m0447,glaciers,2100,fixed,8.985212372793862
323,m0137,glaciers,2100,fixed,8.390911315605624
324,m0303,glaciers,2100,fixed,6.423718188065663
325,m0457,glaciers,2100,fixed,7.907826497764885
326,m0277,glaciers,2100,fixed,8.302178885082743
327,m0298,glaciers,2100,fixed,7.402867591281129
328,m0021,glaciers,2100,fixed,9.588621565601843
329,m0313,glaciers,2100,fixed,9.25738248996569
330,m0538,glaciers,2100,fixed,7.26158090884734
331,m0416,glaciers,2100,fixed,6.526760370120752
332,m0488,glaciers,2100,fixed,8.429463307665396
333,m0326,glaciers,2100,fixed,9.056196025724608
334,m0050,glaciers,2100,fixed,8.136804117115194
335,m0154,glaciers,2100,fixed,8.24678097567293
336,m0317,glaciers,2100,fixed,9.932089096796716
337,m0196,glaciers,2100,fixed,8.741642184354147
338,m0376,glaciers,2100,fixed,7.161968629755979
339,m0528,glaciers,2100,fixed,8.253835320532811
340,m0213,glaciers,2100,fixed,7.816525684011643
341,m0448,glaciers,2100,fixed,8.95312128566535
342,m0171,glaciers,2100,fixed,8.60942492102566
343,m0200,glaciers,2100,fixed,7.9870909329404105
344,m0172,glaciers,2100,fixed,8.586664066846115
345,m0288,glaciers,2100,fixed,7.50586768908938
346,m0544,glaciers,2100,fixed,10.559573723163503
347,m0088,glaciers,2100,fixed,8.971366205432862
348,m0469,glaciers,2100,fixed,9.196169998484873
349,m0104,glaciers,2100,fixed,11.827660679653809
350,m0421,glaciers,2100,fixed,8.902039988410188
351,m0480,glaciers,2100,fixed,9.079920117996775
352,m0437,glaciers,2100,fixed,9.913731095624218
353,m0221,glaciers,2100,fixed,9.89116331697964
354,m0061,glaciers,2100,fixed,8.956387408938411
355,m0143,glaciers,2100,fixed,9.39317268774533
356,m0068,glaciers,2100,fixed,8.990093212741115
357,m0445,glaciers,2100,fixed,7.211969462969981
358,m0293,glaciers,2100,fixed,6.939881157757617
359,m0247,glaciers,2100,fixed,8.020040659075692
360,m0568,glaciers,2100,fixed,7.063588143244801
361,m0057,glaciers,2100,fixed,8.79843820638709
362,m0498,glaciers,2100,fixed,8.709509600610343
363,m0033,glaciers,2100,fixed,7.721541265840732
364,m0334,glaciers,2100,fixed,7.493172311156293
365,m0010,glaciers,2100,fixed,5.096918928945946
366,m0484,glaciers,2100,fixed,8.3557512716168
367,m0330,glaciers,2100,fixed,8.005937576685843
368,m0357,glaciers,2100,fixed,7.501819282820877
369,m0497,glaciers,2100,fixed,8.85857290541907
370,m0570,glaciers,2100,fixed,8.483835547904128
371,m0149,glaciers,2100,fixed,6.258109517460781
372,m0378,glaciers,2100,fixed,8.531485207466993
373,m0462,glaciers,2100,fixed,7.679091794864708
374,m0373,glaciers,2100,fixed,7.428685654613764
375,m0511,glaciers,2100,fixed,9.699423543725864
376,m0202,glaciers,2100,fixed,9.905508903417017
377,m0108,glaciers,2100,fixed,8.482512019083334
378,m0369,glaciers,2100,fixed,9.610754655027293
379,m0074,glaciers,2100,fixed,10.698039754979463
380,m0191,glaciers,2100,fixed,8.643839209998017
381,m0407,glaciers,2100,fixed,8.52338099671331
382,m0204,glaciers,2100,fixed,9.108629098697623
383,m0422,glaciers,2100,fixed,6.6338188057994705
384,m0106,glaciers,2100,fixed,6.590623519390666
385,m0582,glaciers,2100,fixed,6.44230106535883
386,m0292,glaciers,2100,fixed,9.821002959832999
387,m0255,glaciers,2100,fixed,8.489280268072488
388,m0243,glaciers,2100,fixed,6.745343475737796
389,m0170,glaciers,2100,fixed,6.934465556967861
390,m0296,glaciers,2100,fixed,5.442289997111498
391,m0364,glaciers,2100,fixed,5.955362963099488
392,m0284,glaciers,2100,fixed,6.8790278737510375
393,m0456,glaciers,2100,fixed,6.28890779006372
394,m0550,glaciers,2100,fixed,8.074401544557503
395,m0130,glaciers,2100,fixed,8.034154413961328
396,m0187,glaciers,2100,fixed,8.383919098682593
397,m0594,glaciers,2100,fixed,9.580429650591551
398,m0159,glaciers,2100,fixed,8.200347297523127
399,m0260,glaciers,2100,fixed,9.81371161269265
400,m0073,glaciers,2100,fixed,6.87533838788006
401,m0315,glaciers,2100,fixed,8.36319923241953
402,m0301,glaciers,2100,fixed,8.93799258780966
403,m0519,glaciers,2100,fixed,8.010414686275709
404,m0424,glaciers,2100,fixed,7.495086309605599
405,m0521,glaciers,2100,fixed,7.35233448310148
406,m0441,glaciers,2100,fixed,9.871833240404097
407,m0320,glaciers,2100,fixed,9.259499094627351
408,m0381,glaciers,2100,fixed,8.320374029240842
409,m0193,glaciers,2100,fixed,8.733030748398251
410,m0353,glaciers,2100,fixed,7.678714517445544
411,m0271,glaciers,2100,fixed,9.864513629727636
412,m0444,glaciers,2100,fixed,7.45659587020291
413,m0208,glaciers,2100,fixed,8.17344393851477
414,m0042,glaciers,2100,fixed,7.840965020684032
415,m0507,glaciers,2100,fixed,7.565604042593206
416,m0402,glaciers,2100,fixed,7.705203704099173
417,m0138,glaciers,2100,fixed,8.847893307424911
418,m0323,glaciers,2100,fixed,7.723693253534222
419,m0413,glaciers,2100,fixed,7.718493877474557
420,m0500,glaciers,2100,fixed,8.080675237056163
421,m0233,glaciers,2100,fixed,5.68535426646777
422,m0062,glaciers,2100,fixed,6.180502418729741
423,m0546,glaciers,2100,fixed,6.699046284691953
424,m0156,glaciers,2100,fixed,10.209593590608982
425,m0075,glaciers,2100,fixed,6.047184419561274
426,m0013,glaciers,2100,fixed,4.751255952131165
427,m0227,glaciers,2100,fixed,6.08109988460122
428,m0485,glaciers,2100,fixed,6.141008602380354
429,m0174,glaciers,2100,fixed,7.721021704637278
430,m0446,glaciers,2100,fixed,7.83989975098559
431,m0375,glaciers,2100,fixed,5.933370403513624
432,m0505,glaciers,2100,fixed,5.340152721772402
433,m0275,glaciers,2100,fixed,6.5915527356812005
434,m0064,glaciers,2100,fixed,6.376447047419086
435,m0563,glaciers,2100,fixed,7.2238961379025
436,m0491,glaciers,2100,fixed,7.098803103433851
437,m0090,glaciers,2100,fixed,6.3265035807610275
438,m0300,glaciers,2100,fixed,6.389298270553537
439,m0352,glaciers,2100,fixed,5.971599325180551
440,m0251,glaciers,2100,fixed,7.36863060820942
441,m0128,glaciers,2100,fixed,8.15591547213952
442,m0518,glaciers,2100,fixed,7.519675581161023
443,m0384,glaciers,2100,fixed,9.448032616435032
444,m0168,glaciers,2100,fixed,9.475812310589754
445,m0272,glaciers,2100,fixed,8.63451300522468
446,m0228,glaciers,2100,fixed,8.197445404003771
447,m0232,glaciers,2100,fixed,6.8328435932137275
448,m0522,glaciers,2100,fixed,5.773550996502832
449,m0113,glaciers,2100,fixed,7.152161233311745
450,m0263,glaciers,2100,fixed,6.878432567130305
451,m0007,glaciers,2100,fixed,7.458974910486014
452,m0473,glaciers,2100,fixed,7.061581318070187
453,m0194,glaciers,2100,fixed,8.524040623736369
454,m0209,glaciers,2100,fixed,7.787688889331883
455,m0030,glaciers,2100,fixed,8.460765048885165
456,m0105,glaciers,2100,fixed,7.516281523493849
457,m0225,glaciers,2100,fixed,9.390949378778409
458,m0017,glaciers,2100,fixed,9.82068229241215
459,m0139,glaciers,2100,fixed,6.1631905551731965
460,m0365,glaciers,2100,fixed,6.044648448719057
461,m0394,glaciers,2100,fixed,7.665432755262584
462,m0547,glaciers,2100,fixed,6.685114990063119
463,m0079,glaciers,2100,fixed,9.428627802787776
464,m0189,glaciers,2100,fixed,8.04771695658566
465,m0071,glaciers,2100,fixed,7.617485775449438
466,m0386,glaciers,2100,fixed,9.582448164899148
467,m0455,glaciers,2100,fixed,8.617433326948639
468,m0383,glaciers,2100,fixed,8.767651634839458
469,m0250,glaciers,2100,fixed,7.93662374990164
470,m0580,glaciers,2100,fixed,7.888962334596094
471,m0451,glaciers,2100,fixed,9.05438532540756
472,m0483,glaciers,2100,fixed,7.391470269624518
473,m0425,glaciers,2100,fixed,6.828708723105529
474,m0427,glaciers,2100,fixed,8.59913315029201
475,m0279,glaciers,2100,fixed,9.539214133972598
476,m0517,glaciers,2100,fixed,8.384634403840062
477,m0442,glaciers,2100,fixed,7.659203546209077
478,m0332,glaciers,2100,fixed,7.133243407246776
479,m0543,glaciers,2100,fixed,7.162520899965666
480,m0586,glaciers,2100,fixed,8.359652243893244
481,m0014,glaciers,2100,fixed,7.090093864405684
482,m0124,glaciers,2100,fixed,6.464958446346767
483,m0489,glaciers,2100,fixed,7.510787144276799
484,m0280,glaciers,2100,fixed,5.569288357969765
485,m0245,glaciers,2100,fixed,7.441079879311614
486,m0593,glaciers,2100,fixed,8.057706481051323
487,m0201,glaciers,2100,fixed,8.814757464113185
488,m0240,glaciers,2100,fixed,6.38706092174592
489,m0274,glaciers,2100,fixed,6.1351252267148215
490,m0561,glaciers,2100,fixed,7.030422698710835
491,m0214,glaciers,2100,fixed,7.634834590722489
492,m0482,glaciers,2100,fixed,6.417976678862373
493,m0041,glaciers,2100,fixed,8.45822250521304
494,m0328,glaciers,2100,fixed,7.75132472574432
495,m0515,glaciers,2100,fixed,8.698713048624185
496,m0370,glaciers,2100,fixed,6.947758900121102
497,m0019,glaciers,2100,fixed,8.568557573889024
498,m0125,glaciers,2100,fixed,7.55147397551217
499,m0359,glaciers,2100,fixed,9.953852316440623
500,m0020,glaciers,2100,fixed,7.562330787953267
501,m0560,glaciers,2100,fixed,9.279066662978092
502,m0504,glaciers,2100,fixed,9.567759868675077
503,m0267,glaciers,2100,fixed,8.338326038590928
504,m0185,glaciers,2100,fixed,7.769283601897678
505,m0246,glaciers,2100,fixed,10.240451305173414
506,m0499,glaciers,2100,fixed,7.683882258810584
507,m0162,glaciers,2100,fixed,7.977015261616305
508,m0219,glaciers,2100,fixed,7.389433209037221
509,m0411,glaciers,2100,fixed,8.959207041433759
510,m0578,glaciers,2100,fixed,8.335392917334264
511,m0109,glaciers,2100,fixed,8.560184965177049
512,m0417,glaciers,2100,fixed,12.533588992551733
513,m0440,glaciers,2100,fixed,8.485314196588558
514,m0479,glaciers,2100,fixed,10.046604767157556
515,m0587,glaciers,2100,fixed,6.600114010530026
516,m0027,glaciers,2100,fixed,7.592501613836132
517,m0555,glaciers,2100,fixed,7.952819248219329
518,m0510,glaciers,2100,fixed,7.923870139992079
519,m0265,glaciers,2100,fixed,8.697327681559338
520,m0122,glaciers,2100,fixed,8.331392104569533
521,m0259,glaciers,2100,fixed,8.212636640898719
522,m0346,glaciers,2100,fixed,7.064456458143602
523,m0211,glaciers,2100,fixed,7.354220927218663
524,m0178,glaciers,2100,fixed,9.135569348351765
525,m0089,glaciers,2100,fixed,6.901694093423347
526,m0395,glaciers,2100,fixed,8.092391370623119
527,m0142,glaciers,2100,fixed,8.227688473445994
528,m0390,glaciers,2100,fixed,8.630504818637032
529,m0286,glaciers,2100,fixed,8.998673831996559
530,m0258,glaciers,2100,fixed,9.792050966825268
531,m0304,glaciers,2100,fixed,9.878738546045787
532,m0536,glaciers,2100,fixed,7.523298121939956
533,m0591,glaciers,2100,fixed,10.268664204972257
534,m0096,glaciers,2100,fixed,8.86807638702551
535,m0573,glaciers,2100,fixed,8.815772755390896
